# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:32
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_2> 
0 0 
0.00125 0.118152 
0.0025 0.215495 
0.00375 0.294189 
0.005 0.356231 
0.00625 0.403472 
0.0075 0.43762 
0.00875 0.460248 
0.01 0.472806 
0.01125 0.476623 
0.0125 0.472919 
0.01375 0.462808 
0.015 0.447306 
0.01625 0.427337 
0.0175 0.403738 
0.01875 0.377266 
0.02 0.348602 
0.02125 0.318357 
0.0225 0.287076 
0.02375 0.255243 
0.025 0.223287 
0.02625 0.191581 
0.0275 0.160452 
0.02875 0.130181 
0.03 0.101007 
0.03125 0.0731331 
0.0325 0.0467244 
0.03375 0.0219159 
0.035 -0.00118755 
0.03625 -0.0225072 
0.0375 -0.0419888 
0.03875 -0.0595997 
0.04 -0.075327 
0.04125 -0.0891751 
0.0425 -0.101164 
0.04375 -0.111329 
0.045 -0.119714 
0.04625 -0.126378 
0.0475 -0.131384 
0.04875 -0.134808 
0.05 -0.136729 
0.05125 -0.137232 
0.0525 -0.136406 
0.05375 -0.134344 
0.055 -0.13114 
0.05625 -0.126892 
0.0575 -0.121695 
0.05875 -0.115647 
0.06 -0.108844 
0.06125 -0.10138 
0.0625 -0.0933501 
0.06375 -0.084844 
0.065 -0.0759505 
0.06625 -0.0667551 
0.0675 -0.05734 
0.06875 -0.0477839 
0.07 -0.0381618 
0.07125 -0.0285447 
0.0725 -0.0189994 
0.07375 -0.00958877 
0.075 -0.000371157 
0.07625 0.00859936 
0.0775 0.0172731 
0.07875 0.0256047 
0.08 0.0335533 
0.08125 0.0410823 
0.0825 0.0481593 
0.08375 0.0547563 
0.085 0.0608493 
0.08625 0.0664182 
0.0875 0.071447 
0.08875 0.0759234 
0.09 0.0798387 
0.09125 0.0831877 
0.0925 0.0859686 
0.09375 0.0881828 
0.095 0.0898345 
0.09625 0.090931 
0.0975 0.0914822 
0.09875 0.0915004 
0.1 0.0910004 
0.10125 0.089999 
0.1025 0.0885149 
0.10375 0.0865689 
0.105 0.0841831 
0.10625 0.0813813 
0.1075 0.0781884 
0.10875 0.0746306 
0.11 0.0707347 
0.11125 0.0665286 
0.1125 0.0620407 
0.11375 0.0573001 
0.115 0.0523358 
0.11625 0.0471773 
0.1175 0.0418542 
0.11875 0.0363958 
0.12 0.0308313 
0.12125 0.0251896 
0.1225 0.0194992 
0.12375 0.0137879 
0.125 0.00808302 
0.12625 0.00241112 
0.1275 -0.00320212 
0.12875 -0.00873188 
0.13 -0.0141543 
0.13125 -0.0194467 
0.1325 -0.0245873 
0.13375 -0.0295557 
0.135 -0.0343324 
0.13625 -0.0388996 
0.1375 -0.0432403 
0.13875 -0.0473393 
0.14 -0.0511823 
0.14125 -0.0547567 
0.1425 -0.0580512 
0.14375 -0.0610558 
0.145 -0.0637619 
0.14625 -0.0661624 
0.1475 -0.0682515 
0.14875 -0.0700248 
0.15 -0.0714793 
0.15125 -0.0726132 
0.1525 -0.0734261 
0.15375 -0.073919 
0.155 -0.074094 
0.15625 -0.0739544 
0.1575 -0.0735047 
0.15875 -0.0727507 
0.16 -0.0716991 
0.16125 -0.0703578 
0.1625 -0.0687355 
0.16375 -0.066842 
0.165 -0.0646879 
0.16625 -0.0622848 
0.1675 -0.0596448 
0.16875 -0.0567811 
0.17 -0.0537072 
0.17125 -0.0504374 
0.1725 -0.0469864 
0.17375 -0.0433696 
0.175 -0.0396027 
0.17625 -0.0357016 
0.1775 -0.0316827 
0.17875 -0.0275627 
0.18 -0.0233581 
0.18125 -0.019086 
0.1825 -0.0147632 
0.18375 -0.0104065 
