# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_12> 
0 0 
0.00125 0.0151444 
0.0025 0.030148 
0.00375 0.0449946 
0.005 0.0596627 
0.00625 0.0741271 
0.0075 0.088359 
0.00875 0.102327 
0.01 0.115997 
0.01125 0.129333 
0.0125 0.1423 
0.01375 0.15486 
0.015 0.166977 
0.01625 0.178612 
0.0175 0.189731 
0.01875 0.200297 
0.02 0.210275 
0.02125 0.219635 
0.0225 0.228343 
0.02375 0.236372 
0.025 0.243695 
0.02625 0.250286 
0.0275 0.256123 
0.02875 0.261186 
0.03 0.265459 
0.03125 0.268927 
0.0325 0.271577 
0.03375 0.273402 
0.035 0.274393 
0.03625 0.274549 
0.0375 0.273867 
0.03875 0.272351 
0.04 0.270005 
0.04125 0.266835 
0.0425 0.262852 
0.04375 0.258069 
0.045 0.2525 
0.04625 0.246162 
0.0475 0.239075 
0.04875 0.231261 
0.05 0.222743 
0.05125 0.213547 
0.0525 0.203701 
0.05375 0.193234 
0.055 0.182177 
0.05625 0.170563 
0.0575 0.158426 
0.05875 0.1458 
0.06 0.132721 
0.06125 0.119229 
0.0625 0.105359 
0.06375 0.0911525 
0.065 0.0766477 
0.06625 0.0618851 
0.0675 0.0469053 
0.06875 0.031749 
0.07 0.0164573 
0.07125 0.00107113 
0.0725 -0.0143685 
0.07375 -0.0298208 
0.075 -0.0452454 
0.07625 -0.060602 
0.0775 -0.0758511 
0.07875 -0.0909538 
0.08 -0.105872 
0.08125 -0.120567 
0.0825 -0.135003 
0.08375 -0.149145 
0.085 -0.162956 
0.08625 -0.176405 
0.0875 -0.189458 
0.08875 -0.202084 
0.09 -0.214253 
0.09125 -0.225937 
0.0925 -0.237108 
0.09375 -0.247741 
0.095 -0.257811 
0.09625 -0.267296 
0.0975 -0.276174 
0.09875 -0.284427 
0.1 -0.292035 
0.10125 -0.298984 
0.1025 -0.305258 
0.10375 -0.310845 
0.105 -0.315733 
0.10625 -0.319913 
0.1075 -0.323378 
0.10875 -0.32612 
0.11 -0.328136 
0.11125 -0.329423 
0.1125 -0.329981 
0.11375 -0.329809 
0.115 -0.328911 
0.11625 -0.327289 
0.1175 -0.324951 
0.11875 -0.321902 
0.12 -0.318151 
0.12125 -0.313709 
0.1225 -0.308588 
0.12375 -0.3028 
0.125 -0.296359 
0.12625 -0.289282 
0.1275 -0.281586 
0.12875 -0.273289 
0.13 -0.26441 
0.13125 -0.25497 
0.1325 -0.244991 
0.13375 -0.234496 
0.135 -0.223509 
0.13625 -0.212053 
0.1375 -0.200155 
0.13875 -0.187842 
0.14 -0.175139 
0.14125 -0.162075 
0.1425 -0.148679 
0.14375 -0.134979 
0.145 -0.121005 
0.14625 -0.106786 
0.1475 -0.0923527 
0.14875 -0.0777361 
0.15 -0.0629665 
0.15125 -0.0480749 
0.1525 -0.0330925 
0.15375 -0.0180502 
0.155 -0.00297918 
0.15625 0.0120896 
0.1575 0.0271252 
0.15875 0.042097 
0.16 0.0569745 
0.16125 0.0717278 
0.1625 0.0863269 
0.16375 0.100743 
0.165 0.114946 
0.16625 0.128909 
0.1675 0.142604 
0.16875 0.156004 
0.17 0.169082 
0.17125 0.181812 
0.1725 0.194171 
0.17375 0.206133 
0.175 0.217676 
0.17625 0.228776 
0.1775 0.239414 
