# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_17> 
0 0 
0.00125 5.6761e-05 
0.0025 5.82372e-05 
0.00375 1.22342e-05 
0.005 -7.41426e-05 
0.00625 -0.000194443 
0.0075 -0.00034283 
0.00875 -0.000514037 
0.01 -0.000703335 
0.01125 -0.000906489 
0.0125 -0.00111973 
0.01375 -0.00133971 
0.015 -0.00156348 
0.01625 -0.00178847 
0.0175 -0.00201245 
0.01875 -0.00223347 
0.02 -0.00244992 
0.02125 -0.00266042 
0.0225 -0.00286382 
0.02375 -0.00305923 
0.025 -0.00324593 
0.02625 -0.00342338 
0.0275 -0.00359122 
0.02875 -0.00374923 
0.03 -0.00389732 
0.03125 -0.00403552 
0.0325 -0.00416394 
0.03375 -0.00428282 
0.035 -0.00439245 
0.03625 -0.0044932 
0.0375 -0.00458548 
0.03875 -0.00466976 
0.04 -0.00474656 
0.04125 -0.00481641 
0.0425 -0.00487988 
0.04375 -0.00493753 
0.045 -0.00498997 
0.04625 -0.00503778 
0.0475 -0.00508155 
0.04875 -0.00512187 
0.05 -0.00515932 
0.05125 -0.00519446 
0.0525 -0.00522784 
0.05375 -0.00525999 
0.055 -0.00529141 
0.05625 -0.00532258 
0.0575 -0.00535396 
0.05875 -0.00538599 
0.06 -0.00541905 
0.06125 -0.00545352 
0.0625 -0.00548974 
0.06375 -0.00552802 
0.065 -0.00556863 
0.06625 -0.00561182 
0.0675 -0.0056578 
0.06875 -0.00570676 
0.07 -0.00575886 
0.07125 -0.0058142 
0.0725 -0.0058729 
0.07375 -0.00593501 
0.075 -0.00600057 
0.07625 -0.00606959 
0.0775 -0.00614205 
0.07875 -0.00621792 
0.08 -0.00629714 
0.08125 -0.00637961 
0.0825 -0.00646524 
0.08375 -0.0065539 
0.085 -0.00664545 
0.08625 -0.00673972 
0.0875 -0.00683654 
0.08875 -0.00693573 
0.09 -0.00703708 
0.09125 -0.00714038 
0.0925 -0.00724541 
0.09375 -0.00735193 
0.095 -0.00745972 
0.09625 -0.00756853 
0.0975 -0.0076781 
0.09875 -0.0077882 
0.1 -0.00789856 
0.10125 -0.00800894 
0.1025 -0.00811907 
0.10375 -0.00822872 
0.105 -0.00833762 
0.10625 -0.00844554 
0.1075 -0.00855224 
0.10875 -0.00865747 
0.11 -0.00876101 
0.11125 -0.00886264 
0.1125 -0.00896214 
0.11375 -0.00905931 
0.115 -0.00915395 
0.11625 -0.00924588 
0.1175 -0.00933491 
0.11875 -0.00942088 
0.12 -0.00950365 
0.12125 -0.00958306 
0.1225 -0.00965898 
0.12375 -0.0097313 
0.125 -0.00979992 
0.12625 -0.00986473 
0.1275 -0.00992566 
0.12875 -0.00998264 
0.13 -0.0100356 
0.13125 -0.0100846 
0.1325 -0.0101294 
0.13375 -0.0101702 
0.135 -0.0102069 
0.13625 -0.0102395 
0.1375 -0.010268 
0.13875 -0.0102925 
0.14 -0.0103131 
0.14125 -0.0103297 
0.1425 -0.0103425 
0.14375 -0.0103515 
0.145 -0.0103568 
0.14625 -0.0103585 
0.1475 -0.0103567 
0.14875 -0.0103516 
0.15 -0.0103433 
0.15125 -0.0103318 
0.1525 -0.0103174 
0.15375 -0.0103002 
0.155 -0.0102804 
0.15625 -0.010258 
0.1575 -0.0102334 
0.15875 -0.0102066 
0.16 -0.0101778 
0.16125 -0.0101472 
0.1625 -0.010115 
0.16375 -0.0100814 
0.165 -0.0100465 
0.16625 -0.0100106 
0.1675 -0.00997385 
0.16875 -0.00993639 
0.17 -0.00989845 
0.17125 -0.0098602 
0.1725 -0.00982184 
0.17375 -0.00978354 
0.175 -0.00974549 
0.17625 -0.00970786 
0.1775 -0.00967083 
0.17875 -0.00963457 
0.18 -0.00959923 
0.18125 -0.00956498 
0.1825 -0.00953198 
0.18375 -0.00950037 
0.185 -0.00947029 
0.18625 -0.00944188 
0.1875 -0.00941527 
0.18875 -0.00939057 
0.19 -0.0093679 
0.19125 -0.00934737 
0.1925 -0.00932907 
0.19375 -0.00931308 
0.195 -0.00929949 
0.19625 -0.00928837 
0.1975 -0.00927978 
0.19875 -0.00927378 
0.2 -0.0092704 
0.20125 -0.00926967 
0.2025 -0.00927163 
0.20375 -0.0092763 
0.205 -0.00928366 
0.20625 -0.00929373 
0.2075 -0.00930648 
0.20875 -0.0093219 
0.21 -0.00933995 
0.21125 -0.0093606 
0.2125 -0.00938379 
0.21375 -0.00940946 
0.215 -0.00943755 
0.21625 -0.00946798 
0.2175 -0.00950067 
0.21875 -0.00953553 
0.22 -0.00957245 
0.22125 -0.00961134 
0.2225 -0.00965207 
0.22375 -0.00969453 
0.225 -0.00973859 
0.22625 -0.00978411 
0.2275 -0.00983097 
0.22875 -0.00987901 
0.23 -0.00992809 
0.23125 -0.00997805 
0.2325 -0.0100287 
0.23375 -0.01008 
0.235 -0.0101316 
0.23625 -0.0101835 
0.2375 -0.0102355 
0.23875 -0.0102873 
0.24 -0.0103389 
0.24125 -0.01039 
0.2425 -0.0104405 
0.24375 -0.0104902 
0.245 -0.010539 
0.24625 -0.0105866 
0.2475 -0.0106329 
0.24875 -0.0106777 
0.25 -0.0107209 
0.25125 -0.0107622 
0.2525 -0.0108016 
0.25375 -0.0108389 
0.255 -0.0108739 
0.25625 -0.0109065 
0.2575 -0.0109366 
0.25875 -0.0109639 
0.26 -0.0109885 
0.26125 -0.01101 
0.2625 -0.0110286 
0.26375 -0.0110439 
0.265 -0.011056 
0.26625 -0.0110647 
0.2675 -0.0110699 
0.26875 -0.0110717 
0.27 -0.0110698 
0.27125 -0.0110642 
0.2725 -0.011055 
0.27375 -0.011042 
0.275 -0.0110252 
0.27625 -0.0110046 
0.2775 -0.0109801 
0.27875 -0.0109519 
0.28 -0.0109198 
0.28125 -0.0108839 
0.2825 -0.0108442 
0.28375 -0.0108008 
0.285 -0.0107537 
0.28625 -0.010703 
0.2875 -0.0106487 
0.28875 -0.0105908 
0.29 -0.0105296 
0.29125 -0.0104651 
0.2925 -0.0103973 
0.29375 -0.0103264 
0.295 -0.0102526 
0.29625 -0.0101759 
0.2975 -0.0100965 
0.29875 -0.0100145 
0.3 -0.00993015 
0.30125 -0.00984353 
0.3025 -0.00975485 
0.30375 -0.00966427 
0.305 -0.00957197 
0.30625 -0.00947814 
0.3075 -0.00938298 
0.30875 -0.00928667 
0.31 -0.00918944 
0.31125 -0.00909147 
0.3125 -0.00899298 
0.31375 -0.00889418 
0.315 -0.00879529 
0.31625 -0.00869651 
0.3175 -0.00859807 
0.31875 -0.00850018 
0.32 -0.00840305 
0.32125 -0.0083069 
0.3225 -0.00821195 
0.32375 -0.00811839 
0.325 -0.00802645 
0.32625 -0.00793632 
0.3275 -0.0078482 
0.32875 -0.00776229 
0.33 -0.00767877 
0.33125 -0.00759783 
0.3325 -0.00751965 
0.33375 -0.00744438 
0.335 -0.0073722 
0.33625 -0.00730326 
0.3375 -0.00723768 
0.33875 -0.00717561 
0.34 -0.00711717 
0.34125 -0.00706247 
0.3425 -0.0070116 
0.34375 -0.00696465 
0.345 -0.0069217 
0.34625 -0.0068828 
0.3475 -0.00684801 
0.34875 -0.00681735 
0.35 -0.00679085 
0.35125 -0.0067685 
0.3525 -0.00675031 
0.35375 -0.00673623 
0.355 -0.00672624 
0.35625 -0.00672028 
0.3575 -0.00671827 
0.35875 -0.00672012 
0.36 -0.00672574 
0.36125 -0.006735 
0.3625 -0.00674776 
0.36375 -0.00676389 
0.365 -0.0067832 
0.36625 -0.00680553 
0.3675 -0.00683067 
0.36875 -0.00685841 
0.37 -0.00688853 
0.37125 -0.0069208 
0.3725 -0.00695495 
0.37375 -0.00699073 
0.375 -0.00702786 
0.37625 -0.00706605 
0.3775 -0.00710501 
0.37875 -0.00714442 
0.38 -0.00718398 
0.38125 -0.00722336 
0.3825 -0.00726222 
0.38375 -0.00730023 
0.385 -0.00733705 
0.38625 -0.00737234 
0.3875 -0.00740574 
