# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_11> 
0 0 
0.00125 0.00143801 
0.0025 0.0035184 
0.00375 0.00630923 
0.005 0.00985998 
0.00625 0.0142033 
0.0075 0.0193564 
0.00875 0.0253231 
0.01 0.0320944 
0.01125 0.0396506 
0.0125 0.0479623 
0.01375 0.0569913 
0.015 0.066692 
0.01625 0.0770125 
0.0175 0.0878954 
0.01875 0.0992788 
0.02 0.111097 
0.02125 0.123282 
0.0225 0.135762 
0.02375 0.148466 
0.025 0.161321 
0.02625 0.174252 
0.0275 0.187188 
0.02875 0.200056 
0.03 0.212785 
0.03125 0.225305 
0.0325 0.237549 
0.03375 0.249451 
0.035 0.260949 
0.03625 0.271982 
0.0375 0.282494 
0.03875 0.292431 
0.04 0.301742 
0.04125 0.310381 
0.0425 0.318304 
0.04375 0.325473 
0.045 0.331851 
0.04625 0.337406 
0.0475 0.342112 
0.04875 0.345943 
0.05 0.34888 
0.05125 0.350905 
0.0525 0.352008 
0.05375 0.352178 
0.055 0.351412 
0.05625 0.349707 
0.0575 0.347065 
0.05875 0.343492 
0.06 0.338997 
0.06125 0.333592 
0.0625 0.327293 
0.06375 0.320116 
0.065 0.312083 
0.06625 0.303217 
0.0675 0.293546 
0.06875 0.283096 
0.07 0.2719 
0.07125 0.25999 
0.0725 0.2474 
0.07375 0.234168 
0.075 0.220331 
0.07625 0.20593 
0.0775 0.191005 
0.07875 0.175599 
0.08 0.159755 
0.08125 0.143518 
0.0825 0.126931 
0.08375 0.110041 
0.085 0.0928935 
0.08625 0.0755347 
0.0875 0.058011 
0.08875 0.0403688 
0.09 0.0226544 
0.09125 0.00491382 
0.0925 -0.0128073 
0.09375 -0.0304636 
0.095 -0.0480107 
0.09625 -0.0654045 
0.0975 -0.0826019 
0.09875 -0.0995607 
0.1 -0.11624 
0.10125 -0.132599 
0.1025 -0.1486 
0.10375 -0.164204 
0.105 -0.179375 
0.10625 -0.194079 
0.1075 -0.208282 
0.10875 -0.221952 
0.11 -0.23506 
0.11125 -0.247575 
0.1125 -0.259472 
0.11375 -0.270725 
0.115 -0.281311 
0.11625 -0.291209 
0.1175 -0.300398 
0.11875 -0.308861 
0.12 -0.316581 
0.12125 -0.323545 
0.1225 -0.32974 
0.12375 -0.335156 
0.125 -0.339785 
0.12625 -0.34362 
0.1275 -0.346656 
0.12875 -0.348891 
0.13 -0.350323 
0.13125 -0.350954 
0.1325 -0.350786 
0.13375 -0.349824 
0.135 -0.348074 
0.13625 -0.345544 
0.1375 -0.342243 
0.13875 -0.338183 
0.14 -0.333378 
0.14125 -0.32784 
0.1425 -0.321587 
0.14375 -0.314635 
0.145 -0.307003 
0.14625 -0.298712 
0.1475 -0.289783 
0.14875 -0.280238 
0.15 -0.270102 
0.15125 -0.259398 
0.1525 -0.248154 
0.15375 -0.236397 
0.155 -0.224153 
0.15625 -0.211452 
0.1575 -0.198322 
0.15875 -0.184796 
0.16 -0.170902 
0.16125 -0.156673 
0.1625 -0.14214 
0.16375 -0.127335 
0.165 -0.112293 
0.16625 -0.0970438 
0.1675 -0.0816226 
0.16875 -0.0660622 
0.17 -0.0503959 
0.17125 -0.0346573 
0.1725 -0.0188797 
0.17375 -0.0030964 
0.175 0.0126595 
0.17625 0.0283553 
0.1775 0.0439583 
0.17875 0.0594365 
0.18 0.074758 
0.18125 0.0898918 
0.1825 0.104807 
0.18375 0.119474 
0.185 0.133862 
0.18625 0.147944 
0.1875 0.161692 
0.18875 0.175078 
0.19 0.188075 
0.19125 0.20066 
0.1925 0.212807 
0.19375 0.224492 
0.195 0.235694 
0.19625 0.246392 
0.1975 0.256564 
0.19875 0.266193 
0.2 0.275259 
0.20125 0.283747 
0.2025 0.29164 
0.20375 0.298926 
0.205 0.305589 
0.20625 0.31162 
0.2075 0.317007 
0.20875 0.321741 
0.21 0.325815 
0.21125 0.329222 
0.2125 0.331957 
0.21375 0.334016 
0.215 0.335397 
0.21625 0.336098 
0.2175 0.33612 
0.21875 0.335464 
0.22 0.334134 
0.22125 0.332132 
0.2225 0.329465 
0.22375 0.32614 
0.225 0.322164 
0.22625 0.317547 
0.2275 0.312299 
0.22875 0.306431 
0.23 0.299957 
0.23125 0.292891 
0.2325 0.285247 
0.23375 0.277042 
0.235 0.268293 
0.23625 0.259018 
0.2375 0.249237 
0.23875 0.238969 
0.24 0.228235 
0.24125 0.217058 
0.2425 0.20546 
0.24375 0.193465 
0.245 0.181097 
0.24625 0.16838 
0.2475 0.155341 
0.24875 0.142005 
0.25 0.128398 
0.25125 0.11455 
0.2525 0.100485 
0.25375 0.0862338 
0.255 0.0718231 
0.25625 0.0572819 
0.2575 0.0426389 
0.25875 0.0279231 
0.26 0.0131635 
0.26125 -0.00161069 
0.2625 -0.0163704 
0.26375 -0.0310866 
0.265 -0.0457302 
0.26625 -0.0602724 
0.2675 -0.0746845 
0.26875 -0.0889383 
0.27 -0.103006 
0.27125 -0.116859 
0.2725 -0.13047 
0.27375 -0.143814 
0.275 -0.156863 
0.27625 -0.169592 
0.2775 -0.181975 
0.27875 -0.193988 
0.28 -0.205608 
0.28125 -0.216811 
0.2825 -0.227576 
0.28375 -0.23788 
0.285 -0.247704 
0.28625 -0.257027 
0.2875 -0.265832 
0.28875 -0.2741 
0.29 -0.281815 
0.29125 -0.288962 
0.2925 -0.295525 
0.29375 -0.301492 
0.295 -0.306851 
0.29625 -0.31159 
0.2975 -0.315699 
0.29875 -0.319171 
0.3 -0.321997 
0.30125 -0.324172 
0.3025 -0.32569 
0.30375 -0.326549 
0.305 -0.326745 
0.30625 -0.326279 
0.3075 -0.325149 
0.30875 -0.323359 
0.31 -0.32091 
0.31125 -0.317807 
0.3125 -0.314056 
0.31375 -0.309664 
0.315 -0.304637 
0.31625 -0.298987 
0.3175 -0.292724 
0.31875 -0.285859 
0.32 -0.278406 
0.32125 -0.270379 
0.3225 -0.261794 
0.32375 -0.252668 
0.325 -0.243018 
0.32625 -0.232863 
0.3275 -0.222223 
0.32875 -0.21112 
0.33 -0.199575 
0.33125 -0.187612 
0.3325 -0.175255 
0.33375 -0.162528 
0.335 -0.149457 
0.33625 -0.136069 
0.3375 -0.122391 
0.33875 -0.10845 
0.34 -0.0942763 
0.34125 -0.079898 
0.3425 -0.065345 
0.34375 -0.0506475 
0.345 -0.0358361 
0.34625 -0.0209419 
0.3475 -0.00599598 
0.34875 0.00897004 
0.35 0.0239245 
0.35125 0.0388356 
0.3525 0.0536714 
0.35375 0.0684002 
0.355 0.0829902 
0.35625 0.0974097 
0.3575 0.111627 
0.35875 0.125612 
0.36 0.139333 
0.36125 0.15276 
0.3625 0.165863 
0.36375 0.178613 
0.365 0.190981 
0.36625 0.202938 
0.3675 0.214459 
0.36875 0.225515 
0.37 0.236083 
0.37125 0.246136 
0.3725 0.255651 
0.37375 0.264606 
0.375 0.272979 
0.37625 0.28075 
0.3775 0.2879 
0.37875 0.294411 
0.38 0.300266 
0.38125 0.30545 
0.3825 0.30995 
0.38375 0.313753 
0.385 0.316849 
0.38625 0.319229 
0.3875 0.320884 
0.38875 0.32181 
0.39 0.322002 
0.39125 0.321457 
0.3925 0.320175 
0.39375 0.318156 
0.395 0.315403 
0.39625 0.311921 
0.3975 0.307715 
0.39875 0.302794 
0.4 0.297166 
0.40125 0.290845 
0.4025 0.283842 
0.40375 0.276174 
0.405 0.267856 
0.40625 0.258907 
0.4075 0.249348 
0.40875 0.2392 
0.41 0.228487 
0.41125 0.217234 
0.4125 0.205468 
0.41375 0.193216 
0.415 0.180509 
0.41625 0.167377 
0.4175 0.153854 
0.41875 0.139972 
0.42 0.125766 
0.42125 0.111273 
0.4225 0.0965304 
0.42375 0.0815752 
0.425 0.0664469 
0.42625 0.0511852 
0.4275 0.0358306 
0.42875 0.0204241 
0.43 0.00500749 
0.43125 -0.0103774 
0.4325 -0.0256884 
0.43375 -0.0408829 
0.435 -0.0559186 
0.43625 -0.070753 
0.4375 -0.0853439 
0.43875 -0.0996496 
0.44 -0.113628 
0.44125 -0.12724 
0.4425 -0.140443 
0.44375 -0.1532 
0.445 -0.165471 
0.44625 -0.17722 
0.4475 -0.188411 
0.44875 -0.199008 
0.45 -0.208979 
0.45125 -0.218293 
0.4525 -0.226919 
0.45375 -0.234831 
0.455 -0.242002 
0.45625 -0.248408 
0.4575 -0.254029 
0.45875 -0.258844 
0.46 -0.262839 
0.46125 -0.265997 
0.4625 -0.268309 
0.46375 -0.269766 
0.465 -0.270361 
0.46625 -0.270091 
0.4675 -0.268957 
0.46875 -0.266962 
0.47 -0.26411 
0.47125 -0.260411 
0.4725 -0.255877 
0.47375 -0.250522 
0.475 -0.244364 
0.47625 -0.237423 
0.4775 -0.229723 
0.47875 -0.221289 
0.48 -0.212151 
0.48125 -0.202338 
0.4825 -0.191885 
0.48375 -0.180827 
0.485 -0.1692 
0.48625 -0.157044 
0.4875 -0.144398 
0.48875 -0.131304 
0.49 -0.117802 
0.49125 -0.103936 
0.4925 -0.0897466 
0.49375 -0.0752747 
0.495 -0.0605602 
0.49625 -0.0456414 
0.4975 -0.0305539 
0.49875 -0.0153304 
0.5 4.55365e-15 


0.5 4.55365e-15 
0.50125 0.0153304 
0.5025 0.0305539 
0.50375 0.0456414 
0.505 0.0605602 
0.50625 0.0752747 
0.5075 0.0897466 
0.50875 0.103936 
0.51 0.117802 
0.51125 0.131304 
0.5125 0.144398 
0.51375 0.157044 
0.515 0.1692 
0.51625 0.180827 
0.5175 0.191885 
0.51875 0.202338 
0.52 0.212151 
0.52125 0.221289 
0.5225 0.229723 
0.52375 0.237423 
0.525 0.244364 
0.52625 0.250522 
0.5275 0.255877 
0.52875 0.260411 
0.53 0.26411 
0.53125 0.266962 
0.5325 0.268957 
0.53375 0.270091 
0.535 0.270361 
0.53625 0.269766 
0.5375 0.268309 
0.53875 0.265997 
0.54 0.262839 
0.54125 0.258844 
0.5425 0.254029 
0.54375 0.248408 
0.545 0.242002 
0.54625 0.234831 
0.5475 0.226919 
0.54875 0.218293 
0.55 0.208979 
0.55125 0.199008 
0.5525 0.188411 
0.55375 0.17722 
0.555 0.165471 
0.55625 0.1532 
0.5575 0.140443 
0.55875 0.12724 
0.56 0.113628 
0.56125 0.0996496 
0.5625 0.0853439 
0.56375 0.070753 
0.565 0.0559186 
0.56625 0.0408829 
0.5675 0.0256884 
0.56875 0.0103774 
0.57 -0.00500749 
0.57125 -0.0204241 
0.5725 -0.0358306 
0.57375 -0.0511852 
0.575 -0.0664469 
0.57625 -0.0815752 
0.5775 -0.0965304 
0.57875 -0.111273 
0.58 -0.125766 
0.58125 -0.139972 
0.5825 -0.153854 
0.58375 -0.167377 
0.585 -0.180509 
0.58625 -0.193216 
0.5875 -0.205468 
0.58875 -0.217234 
0.59 -0.228487 
0.59125 -0.2392 
0.5925 -0.249348 
0.59375 -0.258907 
0.595 -0.267856 
0.59625 -0.276174 
0.5975 -0.283842 
0.59875 -0.290845 
0.6 -0.297166 
0.60125 -0.302794 
0.6025 -0.307715 
0.60375 -0.311921 
0.605 -0.315403 
0.60625 -0.318156 
0.6075 -0.320175 
0.60875 -0.321457 
0.61 -0.322002 
0.61125 -0.32181 
0.6125 -0.320884 
0.61375 -0.319229 
0.615 -0.316849 
0.61625 -0.313753 
0.6175 -0.30995 
0.61875 -0.30545 
0.62 -0.300266 
0.62125 -0.294411 
0.6225 -0.2879 
0.62375 -0.28075 
0.625 -0.272979 
0.62625 -0.264606 
0.6275 -0.255651 
0.62875 -0.246136 
0.63 -0.236083 
0.63125 -0.225515 
0.6325 -0.214459 
0.63375 -0.202938 
0.635 -0.190981 
0.63625 -0.178613 
0.6375 -0.165863 
0.63875 -0.15276 
0.64 -0.139333 
0.64125 -0.125612 
0.6425 -0.111627 
0.64375 -0.0974097 
0.645 -0.0829902 
0.64625 -0.0684002 
0.6475 -0.0536714 
0.64875 -0.0388356 
0.65 -0.0239245 
0.65125 -0.00897004 
0.6525 0.00599598 
0.65375 0.0209419 
0.655 0.0358361 
0.65625 0.0506475 
0.6575 0.065345 
0.65875 0.079898 
0.66 0.0942763 
0.66125 0.10845 
0.6625 0.122391 
0.66375 0.136069 
0.665 0.149457 
0.66625 0.162528 
0.6675 0.175255 
0.66875 0.187612 
0.67 0.199575 
0.67125 0.21112 
0.6725 0.222223 
0.67375 0.232863 
0.675 0.243018 
0.67625 0.252668 
0.6775 0.261794 
0.67875 0.270379 
0.68 0.278406 
0.68125 0.285859 
0.6825 0.292724 
0.68375 0.298987 
0.685 0.304637 
0.68625 0.309664 
0.6875 0.314056 
0.68875 0.317807 
0.69 0.32091 
0.69125 0.323359 
0.6925 0.325149 
0.69375 0.326279 
0.695 0.326745 
0.69625 0.326549 
0.6975 0.32569 
0.69875 0.324172 
0.7 0.321997 
0.70125 0.319171 
0.7025 0.315699 
0.70375 0.31159 
0.705 0.306851 
0.70625 0.301492 
0.7075 0.295525 
0.70875 0.288962 
0.71 0.281815 
0.71125 0.2741 
0.7125 0.265832 
0.71375 0.257027 
0.715 0.247704 
0.71625 0.23788 
0.7175 0.227576 
0.71875 0.216811 
0.72 0.205608 
0.72125 0.193988 
0.7225 0.181975 
0.72375 0.169592 
0.725 0.156863 
0.72625 0.143814 
0.7275 0.13047 
0.72875 0.116859 
0.73 0.103006 
0.73125 0.0889383 
0.7325 0.0746845 
0.73375 0.0602724 
0.735 0.0457302 
0.73625 0.0310866 
0.7375 0.0163704 
0.73875 0.00161069 
0.74 -0.0131635 
0.74125 -0.0279231 
0.7425 -0.0426389 
0.74375 -0.0572819 
0.745 -0.0718231 
0.74625 -0.0862338 
0.7475 -0.100485 
0.74875 -0.11455 
0.75 -0.128398 
0.75125 -0.142005 
0.7525 -0.155341 
0.75375 -0.16838 
0.755 -0.181097 
0.75625 -0.193465 
0.7575 -0.20546 
0.75875 -0.217058 
0.76 -0.228235 
0.76125 -0.238969 
0.7625 -0.249237 
0.76375 -0.259018 
0.765 -0.268293 
0.76625 -0.277042 
0.7675 -0.285247 
0.76875 -0.292891 
0.77 -0.299957 
0.77125 -0.306431 
0.7725 -0.312299 
0.77375 -0.317547 
0.775 -0.322164 
0.77625 -0.32614 
0.7775 -0.329465 
0.77875 -0.332132 
0.78 -0.334134 
0.78125 -0.335464 
0.7825 -0.33612 
0.78375 -0.336098 
0.785 -0.335397 
0.78625 -0.334016 
0.7875 -0.331957 
0.78875 -0.329222 
0.79 -0.325815 
0.79125 -0.321741 
0.7925 -0.317007 
0.79375 -0.31162 
0.795 -0.305589 
0.79625 -0.298926 
0.7975 -0.29164 
0.79875 -0.283747 
0.8 -0.275259 
0.80125 -0.266193 
0.8025 -0.256564 
0.80375 -0.246392 
0.805 -0.235694 
0.80625 -0.224492 
0.8075 -0.212807 
0.80875 -0.20066 
0.81 -0.188075 
0.81125 -0.175078 
0.8125 -0.161692 
0.81375 -0.147944 
0.815 -0.133862 
0.81625 -0.119474 
0.8175 -0.104807 
0.81875 -0.0898918 
0.82 -0.074758 
0.82125 -0.0594365 
0.8225 -0.0439583 
0.82375 -0.0283553 
0.825 -0.0126595 
0.82625 0.0030964 
0.8275 0.0188797 
0.82875 0.0346573 
0.83 0.0503959 
0.83125 0.0660622 
0.8325 0.0816226 
0.83375 0.0970438 
0.835 0.112293 
0.83625 0.127335 
0.8375 0.14214 
0.83875 0.156673 
0.84 0.170902 
0.84125 0.184796 
