n_levels n_cells  n_dofs  n_colors n_iter reduction       L2_error       
       6    4096   148225        4 9.7743 1.519e-01 7.439e-09    -     - 
       7   16384   591361        4 9.6069 1.470e-01 5.337e-09 1.39  0.48 
       8   65536  2362369        4 9.4614 1.427e-01 3.967e-09 1.35  0.43 
       9  262144  9443329        4 9.3101 1.383e-01 2.881e-09 1.38  0.46 
      10 1048576 37761025        4 8.8801 1.256e-01 9.292e-09 0.31 -1.69 
