n_levels n_cells  n_dofs  n_colors n_iter  reduction       L2_error       
       4    4096   117649        8 15.6398 3.080e-01 3.958e-06     -    - 
       5   32768   912673        8 15.6043 3.071e-01 2.482e-07 15.95 4.06 
       6  262144  7189057        8 15.4615 3.038e-01 1.554e-08 15.97 4.03 
       7 2097152 57066625        8 15.3114 3.003e-01 1.438e-09 10.80 3.45 
