n_levels n_cells  n_dofs  n_colors n_iter  reduction       L2_error       
       6    4096   262144        4 24.1963 4.671e-01 7.091e-09    -     - 
       7   16384  1048576        4 24.1889 4.669e-01 8.742e-09 0.81 -0.30 
       8   65536  4194304        4 23.8539 4.620e-01 8.322e-09 1.05  0.07 
       9  262144 16777216        4 23.7371 4.602e-01 7.011e-09 1.19  0.25 
      10 1048576 67108864        4 23.6927 4.596e-01 6.087e-09 1.15  0.20 
