n_levels n_cells   n_dofs   n_colors n_iter  reduction       L2_error       
       6     4096    200704        1 21.0748 4.173e-01 6.014e-09    -     - 
       7    16384    802816        1 20.7085 4.109e-01 1.748e-08 0.34 -1.54 
       8    65536   3211264        1 20.0647 3.993e-01 8.708e-09 2.01  1.01 
       9   262144  12845056        1 20.0885 3.997e-01 1.146e-08 0.76 -0.40 
      10  1048576  51380224        1 20.1720 4.012e-01 1.617e-08 0.71 -0.50 
      11  4194304 205520896        1 20.2081 4.019e-01 2.056e-08 0.79 -0.35 
      12 16777216 822083584        1 20.2098 4.019e-01 2.302e-08 0.89 -0.16 
