n_levels n_cells  n_dofs   n_colors n_iter  reduction       L2_error       
       5    1024    147456        1 22.7066 4.443e-01 1.972e-08    -     - 
       6    4096    589824        1 22.6577 4.435e-01 1.926e-08 1.02  0.03 
       7   16384   2359296        1 22.6312 4.431e-01 2.075e-08 0.93 -0.11 
       8   65536   9437184        1 22.6379 4.432e-01 2.076e-08 1.00 -0.00 
       9  262144  37748736        1 22.6419 4.433e-01 2.036e-08 1.02  0.03 
      10 1048576 150994944        1 22.6439 4.433e-01 1.988e-08 1.02  0.03 
      11 4194304 603979776        1 22.6451 4.433e-01 1.941e-08 1.02  0.03 
