n_levels n_cells n_dofs  n_colors n_iter reduction       L2_error           energy_error     
       6    4096  103041        8 3.6875 6.768e-03 1.013e-06    -     - 1.269e-03    -     - 
       7   16384  410881        8 3.6849 6.745e-03 1.643e-06 0.62 -0.70 3.625e-03 0.35 -1.52 
       8   65536 1640961        8 3.6836 6.733e-03 6.764e-06 0.24 -2.04 1.030e-02 0.35 -1.51 
       9  262144 6558721        8 3.6828 6.726e-03 1.565e-04 0.04 -4.54 2.972e-02 0.35 -1.53 
