n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       6    4096  103041        1 13.3583 2.518e-01 2.449e-07    -     - 5.940e-04    -     - 
       7   16384  410881        1 13.3024 2.504e-01 7.090e-07 0.35 -1.54 1.497e-03 0.40 -1.34 
       8   65536 1640961        1 12.9981 2.424e-01 8.421e-06 0.08 -3.57 9.761e-03 0.15 -2.71 
       9  262144 6558721        1 12.9560 2.413e-01 1.554e-04 0.05 -4.21 2.679e-02 0.36 -1.46 
