n_levels n_cells n_dofs  n_colors n_iter reduction       L2_error           energy_error     
       6    4096  148225        8 3.9835 9.811e-03 1.319e-06    -     - 8.978e-03    -     - 
       7   16384  591361        8 3.9451 9.380e-03 8.140e-06 0.16 -2.63 2.177e-02 0.41 -1.28 
       8   65536 2362369        8 3.9087 8.981e-03 1.194e-04 0.07 -3.88 5.343e-02 0.41 -1.30 
       9  262144 9443329        8 3.8798 8.670e-03 1.643e-03 0.07 -3.78 1.474e-01 0.36 -1.46 
