n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       7   16384  148225        1 11.4540 2.002e-01 3.900e-07    -     - 2.340e-03    -     - 
       8   65536  591361        1 11.3856 1.983e-01 6.774e-07 0.58 -0.80 8.240e-04 2.84  1.51 
       9  262144 2362369        1 11.3150 1.963e-01 5.900e-06 0.11 -3.13 1.486e-03 0.55 -0.85 
      10 1048576 9443329        1 11.2461 1.944e-01 1.980e-04 0.03 -5.07 8.161e-03 0.18 -2.46 
