n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter  reduction      L2_error_u           L2_error_p         H1semi_error_u    
       3      64    5568     4608      960        1 11.8984 2.126e-01 2.460e-07     -    - 2.758e-05     -    - 2.400e-05     -    - 
       4     256   22272    18432     3840        1 13.8571 2.647e-01 4.048e-09 60.78 5.93 8.674e-07 31.79 4.99 7.937e-07 30.24 4.92 
       5    1024   89088    73728    15360        1 12.7123 2.348e-01 6.460e-11 62.65 5.97 2.710e-08 32.01 5.00 2.540e-08 31.25 4.97 
       6    4096  356352   294912    61440        1 12.1958 2.208e-01 1.039e-12 62.19 5.96 8.463e-10 32.02 5.00 8.017e-10 31.68 4.99 
       7   16384 1425408  1179648   245760        1 12.2964 2.236e-01 9.650e-14 10.76 3.43 2.963e-11 28.56 4.84 2.715e-11 29.52 4.88 
