n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       7   16384  148225        1 13.2993 2.503e-01 2.044e-07    -     - 2.359e-03    -     - 
       8   65536  591361        1 13.1904 2.475e-01 8.642e-07 0.24 -2.08 1.075e-03 2.19  1.14 
       9  262144 2362369        1 13.0960 2.450e-01 5.809e-06 0.15 -2.75 2.404e-03 0.45 -1.16 
      10 1048576 9443329        1 13.1038 2.452e-01 1.532e-04 0.04 -4.72 9.110e-03 0.26 -1.92 
