n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter  reduction     L2_error_u          L2_error_p        H1semi_error_u    
       4     256    7008     4704     2304        1 11.3433 1.971e-01 7.203e-07    -    - 1.346e-04    -    - 1.062e-04    -    - 
       5    1024   27840    18624     9216        1 11.5494 2.029e-01 8.964e-08 8.04 3.03 1.685e-05 7.99 3.00 2.656e-05 4.00 2.01 
       6    4096  110976    74112    36864        1 11.7203 2.077e-01 1.119e-08 8.01 3.01 2.107e-06 8.00 3.00 6.641e-06 4.00 2.01 
       7   16384  443136   295680   147456        1 12.1514 2.196e-01 1.398e-09 8.00 3.01 2.634e-07 8.00 3.00 1.660e-06 4.00 2.00 
       8   65536 1771008  1181184   589824        1 12.3029 2.237e-01 1.748e-10 8.00 3.00 3.293e-08 8.00 3.00 4.151e-07 4.00 2.00 
