n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter  reduction      L2_error_u           L2_error_p        H1semi_error_u    
       3      64   12416     8320     4096        8 18.7648 3.747e-01 2.384e-12    -     - 2.817e-09    -     - 1.565e-10    -    - 
       4     256   49408    33024    16384        8 18.6450 3.723e-01 1.014e-12 2.35  1.24 1.989e-09 1.42  0.50 8.184e-11 1.91 0.94 
       5    1024  197120   131584    65536        8 20.2805 4.032e-01 2.190e-13 4.63  2.22 1.767e-09 1.13  0.17 1.739e-11 4.71 2.24 
       6    4096  787456   525312   262144        8 20.6788 4.103e-01 2.123e-13 1.03  0.04 2.507e-09 0.71 -0.50 1.681e-11 1.03 0.05 
       7   16384 3147776  2099200  1048576        8 20.9176 4.145e-01 2.150e-13 0.99 -0.02 2.903e-09 0.86 -0.21 1.594e-11 1.05 0.08 
