n_levels n_cells n_dofs n_colors n_iter reduction       L2_error           energy_error     
       2      16    289        8 7.0000 2.472e-03 4.695e-16    -     - 1.830e-14    -     - 
       3      64   1089        8 9.0000 1.305e-02 3.439e-15 0.14 -3.00 1.722e-13 0.11 -3.38 
       4     256   4225        8 9.0000 1.735e-02 1.305e-13 0.03 -5.36 4.739e-12 0.04 -4.89 
       5    1024  16641        8 9.0000 2.038e-02 1.937e-12 0.07 -3.94 7.051e-11 0.07 -3.94 
       6    4096  66049        8 9.0000 2.217e-02 3.142e-11 0.06 -4.04 1.133e-09 0.06 -4.03 
       7   16384 263169        8 9.0000 2.548e-02 3.621e-10 0.09 -3.54 1.309e-08 0.09 -3.54 
