n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter  reduction      L2_error_u            L2_error_p         H1semi_error_u     
       3      64   12416     8320     4096        1 24.7768 4.755e-01 2.613e-13     -     - 1.820e-10    -     - 4.470e-11     -     - 
       4     256   49408    33024    16384        1 25.8887 4.909e-01 6.378e-15 40.97  5.39 2.821e-10 0.64 -0.63 6.028e-13 74.15  6.25 
       5    1024  197120   131584    65536        1 24.6661 4.739e-01 8.944e-15  0.71 -0.49 7.846e-11 3.60  1.85 2.230e-13  2.70  1.44 
       6    4096  787456   525312   262144        1 24.4902 4.713e-01 3.275e-14  0.27 -1.88 9.887e-11 0.79 -0.33 3.707e-13  0.60 -0.73 
       7   16384 3147776  2099200  1048576        1 25.1747 4.811e-01 1.379e-13  0.24 -2.08 8.488e-11 1.16  0.22 1.029e-12  0.36 -1.47 
