n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter  reduction      L2_error_u            L2_error_p         H1semi_error_u    
       3      64    7008     4704     2304        1 15.4003 3.024e-01 3.884e-10     -     - 6.887e-08     -    - 4.847e-08     -    - 
       4     256   27840    18624     9216        1 15.6225 3.076e-01 6.147e-12 63.19  6.03 1.085e-09 63.45 5.99 1.514e-09 32.01 5.04 
       5    1024  110976    74112    36864        1 14.7358 2.865e-01 9.654e-14 63.68  6.02 7.225e-11 15.02 3.91 4.732e-11 32.00 5.02 
       6    4096  443136   295680   147456        1 13.5542 2.569e-01 1.222e-14  7.90  2.99 3.589e-11  2.01 1.01 1.749e-12 27.06 4.77 
       7   16384 1771008  1181184   589824        1 13.2358 2.486e-01 3.027e-14  0.40 -1.31 1.516e-11  2.37 1.24 5.179e-13  3.38 1.76 
