n_levels n_cells  n_dofs  n_colors n_iter reduction      L2_error       
       7   16384   262144        4 2.5679 7.667e-04 1.109e-09    -    - 
       8   65536  1048576        4 2.5428 7.142e-04 3.614e-10 3.07 1.62 
       9  262144  4194304        4 2.5116 6.528e-04 2.692e-10 1.34 0.43 
      10 1048576 16777216        4 2.4775 5.901e-04 1.978e-10 1.36 0.44 
      11 4194304 67108864        4 2.4425 5.306e-04 1.434e-10 1.38 0.46 
