n_levels n_cells  n_dofs  n_colors n_iter reduction       L2_error       
       6    4096   102400        4 9.4370 1.420e-01 2.206e-09    -     - 
       7   16384   409600        4 9.2570 1.367e-01 1.564e-09 1.41  0.50 
       8   65536  1638400        4 8.9869 1.288e-01 9.758e-09 0.16 -2.64 
       9  262144  6553600        4 8.6920 1.201e-01 5.295e-09 1.84  0.88 
      10 1048576 26214400        4 7.7688 9.338e-02 5.263e-09 1.01  0.01 
