n_levels n_cells  n_dofs  n_colors n_iter reduction      L2_error       
       6    4096   102400        4 3.8411 8.266e-03 3.426e-09    -    - 
       7   16384   409600        4 3.7505 7.362e-03 2.274e-09 1.51 0.59 
       8   65536  1638400        4 3.6799 6.699e-03 1.683e-09 1.35 0.43 
       9  262144  6553600        4 3.6149 6.123e-03 1.231e-09 1.37 0.45 
      10 1048576 26214400        4 3.5530 5.602e-03 9.375e-10 1.31 0.39 
