n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter reduction      L2_error_u           L2_error_p        H1semi_error_u    
       4     256   12416     8320     4096        8 9.1744 1.343e-01 2.298e-08     -    - 3.332e-06     -    - 3.517e-06    -    - 
       5    1024   49408    33024    16384        8 9.3120 1.383e-01 1.443e-09 15.92 4.01 2.085e-07 15.98 4.00 4.395e-07 8.00 3.02 
       6    4096  197120   131584    65536        8 8.8717 1.254e-01 9.037e-11 15.97 4.01 1.303e-08 16.00 4.00 5.493e-08 8.00 3.01 
       7   16384  787456   525312   262144        8 7.9761 9.931e-02 5.653e-12 15.99 4.00 8.345e-10 15.62 3.97 6.866e-09 8.00 3.00 
       8   65536 3147776  2099200  1048576        8 8.8056 1.234e-01 3.600e-13 15.70 3.98 8.304e-11 10.05 3.33 8.582e-10 8.00 3.00 
