n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter reduction      L2_error_u            L2_error_p         H1semi_error_u    
       3      64    7008     4704     2304        8 6.0756 4.822e-02 3.884e-10     -     - 6.887e-08     -    - 4.847e-08     -    - 
       4     256   27840    18624     9216        8 6.2421 5.229e-02 6.148e-12 63.19  6.03 1.080e-09 63.76 5.99 1.514e-09 32.01 5.04 
       5    1024  110976    74112    36864        8 5.9247 4.464e-02 9.703e-14 63.36  6.01 8.267e-11 13.07 3.71 4.732e-11 32.00 5.02 
       6    4096  443136   295680   147456        8 5.5190 3.552e-02 1.411e-14  6.88  2.79 1.295e-11  6.38 2.67 1.536e-12 30.82 4.95 
       7   16384 1771008  1181184   589824        8 5.4303 3.364e-02 6.112e-14  0.23 -2.12 6.265e-12  2.07 1.05 4.964e-13  3.09 1.63 
