n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       6    4096  148225        1 41.6358 6.425e-01 5.860e-07    -     - 2.097e-03    -     - 
       7   16384  591361        1 41.5023 6.416e-01 8.140e-06 0.07 -3.80 5.411e-03 0.39 -1.37 
       8   65536 2362369        1 41.3387 6.404e-01 1.187e-04 0.07 -3.87 1.439e-02 0.38 -1.41 
       9  262144 9443329        1 40.6717 6.358e-01 1.640e-03 0.07 -3.79 7.769e-02 0.19 -2.43 
