n_levels n_cells n_dofs  n_colors n_iter reduction       L2_error           energy_error     
       6    4096  103041        8 2.6101 8.609e-04 2.230e-07    -     - 4.356e-04    -     - 
       7   16384  410881        8 2.6019 8.421e-04 2.992e-07 0.75 -0.43 1.155e-03 0.38 -1.41 
       8   65536 1640961        8 2.5968 8.303e-04 8.107e-06 0.04 -4.77 3.157e-03 0.37 -1.45 
       9  262144 6558721        8 2.5937 8.235e-04 1.586e-04 0.05 -4.29 1.044e-02 0.30 -1.73 
