n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       5    1024   50625        1 63.5315 7.483e-01 2.684e-07    -     - 1.103e-03    -     - 
       6    4096  201601        1 66.9235 7.594e-01 6.672e-07 0.40 -1.32 3.742e-03 0.29 -1.77 
       7   16384  804609        1 70.3724 7.697e-01 5.154e-06 0.13 -2.95 8.817e-03 0.42 -1.24 
       8   65536 3214849        1 73.4556 7.782e-01 4.230e-05 0.12 -3.04 2.469e-02 0.36 -1.49 
