n_levels n_cells n_dofs  n_colors n_iter reduction       L2_error           energy_error     
       6    4096  103041        1 9.9128 1.559e-01 6.298e-08    -     - 7.824e-04    -     - 
       7   16384  410881        1 9.3580 1.397e-01 2.392e-07 0.26 -1.93 7.578e-04 1.03  0.05 
       8   65536 1640961        1 9.2028 1.351e-01 8.254e-06 0.03 -5.11 1.600e-03 0.47 -1.08 
       9  262144 6558721        1 9.1092 1.324e-01 1.585e-04 0.05 -4.27 6.806e-03 0.24 -2.09 
