n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       5    1024   50625        8 19.6909 3.924e-01 3.884e-07    -     - 1.651e-03    -     - 
       6    4096  201601        8 19.4656 3.882e-01 6.727e-07 0.58 -0.79 3.814e-03 0.43 -1.21 
       7   16384  804609        8 18.9908 3.791e-01 5.243e-06 0.13 -2.97 1.747e-02 0.22 -2.20 
       8   65536 3214849        8 18.8908 3.771e-01 4.114e-05 0.13 -2.97 4.403e-02 0.40 -1.33 
