n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       5    1024   50625        1 10.9202 1.851e-01 2.538e-08    -     - 1.717e-04    -     - 
       6    4096  201601        1 10.9192 1.851e-01 5.170e-07 0.05 -4.36 2.057e-03 0.08 -3.59 
       7   16384  804609        1 10.5099 1.733e-01 4.973e-06 0.10 -3.27 3.070e-03 0.67 -0.58 
       8   65536 3214849        1 10.3147 1.677e-01 4.188e-05 0.12 -3.08 6.370e-03 0.48 -1.05 
