n_levels n_cells n_dofs  n_colors n_iter reduction       L2_error          energy_error     
       7   16384   66049        8 9.2504 1.365e-01 3.678e-05    -     - 2.243e-01    -    - 
       8   65536  263169        8 9.4134 1.413e-01 8.569e-06 4.29  2.11 1.120e-01 2.00 1.00 
       9  262144 1050625        8 9.5107 1.442e-01 2.239e-06 3.83  1.94 5.601e-02 2.00 1.00 
      10 1048576 4198401        8 9.5693 1.459e-01 8.262e-06 0.27 -1.89 2.821e-02 1.99 0.99 
