n_levels n_cells  n_dofs   n_colors n_iter  reduction      L2_error       
       3     512    704969        1 14.8907 2.902e-01 2.398e-09    -    - 
       4    4096   5545233        1 14.7158 2.860e-01 2.229e-09 1.08 0.11 
       5   32768  43986977        1 14.5263 2.814e-01 1.061e-09 2.10 1.07 
       6  262144 350402625        1 14.3888 2.780e-01 8.072e-10 1.31 0.40 
