n_levels n_cells   n_dofs   n_colors n_iter reduction       L2_error       
       4     4096    117649        8 4.4079 1.531e-02 3.171e-06     -    - 
       5    32768    912673        8 4.4441 1.584e-02 1.990e-07 15.94 4.05 
       6   262144   7189057        8 4.4590 1.606e-02 1.247e-08 15.95 4.03 
       7  2097152  57066625        8 4.4649 1.615e-02 1.161e-09 10.74 3.44 
       8 16777216 454756609        8 4.4680 1.620e-02 9.162e-10  1.27 0.34 
