# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_3> 
0 0 
0.00125 -0.000919519 
0.0025 -0.00178703 
0.00375 -0.00260415 
0.005 -0.00337242 
0.00625 -0.00409341 
0.0075 -0.00476862 
0.00875 -0.00539952 
0.01 -0.00598758 
0.01125 -0.00653421 
0.0125 -0.00704081 
0.01375 -0.00750875 
0.015 -0.00793937 
0.01625 -0.00833397 
0.0175 -0.00869385 
0.01875 -0.00902026 
0.02 -0.00931444 
0.02125 -0.00957758 
0.0225 -0.00981087 
0.02375 -0.0100155 
0.025 -0.0101925 
0.02625 -0.0103431 
0.0275 -0.0104682 
0.02875 -0.0105691 
0.03 -0.0106466 
0.03125 -0.0107019 
0.0325 -0.0107358 
0.03375 -0.0107495 
0.035 -0.0107437 
0.03625 -0.0107194 
0.0375 -0.0106775 
0.03875 -0.0106189 
0.04 -0.0105444 
0.04125 -0.0104549 
0.0425 -0.0103511 
0.04375 -0.0102339 
0.045 -0.010104 
0.04625 -0.00996223 
0.0475 -0.00980921 
0.04875 -0.00964568 
0.05 -0.00947235 
0.05125 -0.00928988 
0.0525 -0.00909892 
0.05375 -0.0089001 
0.055 -0.00869403 
0.05625 -0.00848132 
0.0575 -0.00826254 
0.05875 -0.00803824 
0.06 -0.00780899 
0.06125 -0.00757529 
0.0625 -0.00733767 
0.06375 -0.00709662 
0.065 -0.00685261 
0.06625 -0.0066061 
0.0675 -0.00635755 
0.06875 -0.00610738 
0.07 -0.00585602 
0.07125 -0.00560385 
0.0725 -0.00535128 
0.07375 -0.00509866 
0.075 -0.00484637 
0.07625 -0.00459474 
0.0775 -0.0043441 
0.07875 -0.00409478 
0.08 -0.00384707 
0.08125 -0.00360127 
0.0825 -0.00335766 
0.08375 -0.0031165 
0.085 -0.00287805 
0.08625 -0.00264254 
0.0875 -0.00241022 
0.08875 -0.0021813 
0.09 -0.00195599 
0.09125 -0.00173448 
0.0925 -0.00151696 
0.09375 -0.00130361 
0.095 -0.00109458 
0.09625 -0.000890039 
0.0975 -0.000690128 
