# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_1> 
0 0 
0.00125 1.02132e-05 
0.0025 1.74996e-05 
0.00375 2.2223e-05 
0.005 2.47288e-05 
0.00625 2.53441e-05 
0.0075 2.43781e-05 
0.00875 2.21228e-05 
0.01 1.88531e-05 
0.01125 1.48274e-05 
0.0125 1.02879e-05 
0.01375 5.46125e-06 
0.015 5.58524e-07 
0.01625 -4.22402e-06 
0.0175 -8.70471e-06 
0.01875 -1.2716e-05 
0.02 -1.61043e-05 
0.02125 -1.87293e-05 
0.0225 -2.04638e-05 
0.02375 -2.11933e-05 
0.025 -2.08156e-05 
0.02625 -1.92406e-05 
0.0275 -1.63896e-05 
0.02875 -1.21955e-05 
0.03 -6.60193e-06 
0.03125 4.3675e-07 
0.0325 8.95594e-06 
0.03375 1.89811e-05 
0.035 3.05279e-05 
0.03625 4.3603e-05 
0.0375 5.82036e-05 
0.03875 7.43186e-05 
0.04 9.19283e-05 
0.04125 0.000111005 
0.0425 0.000131513 
0.04375 0.000153409 
0.045 0.000176643 
0.04625 0.000201158 
0.0475 0.000226889 
0.04875 0.000253766 
0.05 0.000281714 
0.05125 0.000310648 
0.0525 0.000340482 
0.05375 0.000371122 
0.055 0.000402469 
0.05625 0.00043442 
0.0575 0.000466867 
0.05875 0.000499698 
0.06 0.000532797 
0.06125 0.000566042 
0.0625 0.00059931 
0.06375 0.000632474 
0.065 0.000665402 
0.06625 0.00069796 
0.0675 0.000730013 
0.06875 0.00076142 
0.07 0.000792041 
0.07125 0.000821731 
0.0725 0.000850344 
0.07375 0.000877734 
0.075 0.000903749 
0.07625 0.00092824 
0.0775 0.000951055 
0.07875 0.00097204 
0.08 0.000991042 
0.08125 0.00100791 
0.0825 0.00102248 
0.08375 0.0010346 
0.085 0.00104411 
0.08625 0.00105086 
0.0875 0.0010547 
0.08875 0.00105546 
0.09 0.001053 
0.09125 0.00104714 
0.0925 0.00103776 
0.09375 0.00102467 
0.095 0.00100775 
0.09625 0.000986825 
0.0975 0.000961756 
0.09875 0.00093239 
0.1 0.00089858 
0.10125 0.000860179 
0.1025 0.000817043 
0.10375 0.000769029 
0.105 0.000715996 
0.10625 0.000657803 
0.1075 0.000594315 
0.10875 0.000525396 
0.11 0.000450913 
0.11125 0.000370735 
0.1125 0.000284736 
0.11375 0.000192788 
0.115 9.47701e-05 
0.11625 -9.4394e-06 
0.1175 -0.000119958 
0.11875 -0.000236899 
0.12 -0.000360377 
0.12125 -0.000490498 
0.1225 -0.00062737 
0.12375 -0.000771095 
0.125 -0.000921772 
0.12625 -0.0010795 
0.1275 -0.00124437 
0.12875 -0.00141647 
0.13 -0.00159589 
0.13125 -0.00178271 
0.1325 -0.00197702 
0.13375 -0.00217888 
0.135 -0.00238837 
0.13625 -0.00260556 
0.1375 -0.00283052 
0.13875 -0.0030633 
0.14 -0.00330397 
0.14125 -0.00355258 
0.1425 -0.00380917 
0.14375 -0.00407381 
0.145 -0.00434653 
0.14625 -0.00462736 
0.1475 -0.00491635 
0.14875 -0.00521353 
0.15 -0.00551892 
0.15125 -0.00583255 
0.1525 -0.00615445 
0.15375 -0.00648461 
0.155 -0.00682307 
0.15625 -0.00716982 
0.1575 -0.00752488 
0.15875 -0.00788824 
0.16 -0.0082599 
0.16125 -0.00863985 
0.1625 -0.00902808 
0.16375 -0.00942459 
0.165 -0.00982934 
0.16625 -0.0102423 
0.1675 -0.0106635 
0.16875 -0.0110929 
0.17 -0.0115304 
0.17125 -0.011976 
0.1725 -0.0124296 
0.17375 -0.0128913 
0.175 -0.0133609 
0.17625 -0.0138385 
0.1775 -0.0143239 
0.17875 -0.0148172 
0.18 -0.0153181 
0.18125 -0.0158268 
0.1825 -0.016343 
0.18375 -0.0168668 
0.185 -0.017398 
0.18625 -0.0179367 
0.1875 -0.0184826 
0.18875 -0.0190357 
0.19 -0.0195959 
0.19125 -0.0201631 
0.1925 -0.0207373 
0.19375 -0.0213183 
0.195 -0.0219061 
0.19625 -0.0225004 
0.1975 -0.0231013 
0.19875 -0.0237086 
0.2 -0.0243222 
0.20125 -0.0249419 
0.2025 -0.0255677 
0.20375 -0.0261994 
0.205 -0.0268369 
0.20625 -0.0274802 
0.2075 -0.0281289 
0.20875 -0.0287831 
0.21 -0.0294426 
0.21125 -0.0301072 
0.2125 -0.0307768 
0.21375 -0.0314513 
0.215 -0.0321305 
0.21625 -0.0328143 
0.2175 -0.0335025 
0.21875 -0.034195 
0.22 -0.0348916 
0.22125 -0.0355922 
0.2225 -0.0362966 
0.22375 -0.0370047 
0.225 -0.0377163 
0.22625 -0.0384312 
0.2275 -0.0391493 
0.22875 -0.0398705 
0.23 -0.0405945 
0.23125 -0.0413212 
0.2325 -0.0420504 
0.23375 -0.042782 
0.235 -0.0435158 
0.23625 -0.0442516 
0.2375 -0.0449892 
0.23875 -0.0457285 
0.24 -0.0464694 
0.24125 -0.0472115 
0.2425 -0.0479549 
0.24375 -0.0486992 
0.245 -0.0494444 
0.24625 -0.0501901 
0.2475 -0.0509364 
0.24875 -0.0516829 
0.25 -0.0524296 
0.25125 -0.0531762 
0.2525 -0.0539226 
0.25375 -0.0546686 
0.255 -0.055414 
0.25625 -0.0561586 
0.2575 -0.0569023 
0.25875 -0.0576449 
0.26 -0.0583862 
0.26125 -0.0591261 
0.2625 -0.0598643 
0.26375 -0.0606008 
0.265 -0.0613353 
0.26625 -0.0620677 
0.2675 -0.0627977 
0.26875 -0.0635253 
0.27 -0.0642503 
0.27125 -0.0649724 
0.2725 -0.0656916 
0.27375 -0.0664077 
