# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_4> 
0 0 
0.00125 -0.000531995 
0.0025 -0.00195961 
0.00375 -0.00426634 
0.005 -0.00743539 
0.00625 -0.0114496 
0.0075 -0.0162916 
0.00875 -0.0219437 
0.01 -0.0283879 
0.01125 -0.0356059 
0.0125 -0.0435795 
0.01375 -0.0522898 
0.015 -0.0617181 
0.01625 -0.0718452 
0.0175 -0.082652 
0.01875 -0.0941191 
0.02 -0.106227 
0.02125 -0.118956 
0.0225 -0.132286 
0.02375 -0.146197 
0.025 -0.16067 
0.02625 -0.175685 
0.0275 -0.19122 
0.02875 -0.207256 
0.03 -0.223773 
0.03125 -0.240751 
0.0325 -0.258168 
0.03375 -0.276005 
0.035 -0.294242 
0.03625 -0.312858 
0.0375 -0.331833 
0.03875 -0.351146 
0.04 -0.370778 
0.04125 -0.390707 
0.0425 -0.410915 
0.04375 -0.431381 
0.045 -0.452085 
0.04625 -0.473007 
0.0475 -0.494127 
0.04875 -0.515426 
0.05 -0.536885 
0.05125 -0.558483 
0.0525 -0.580201 
0.05375 -0.602021 
0.055 -0.623923 
0.05625 -0.645888 
0.0575 -0.667898 
0.05875 -0.689934 
0.06 -0.711977 
0.06125 -0.734011 
0.0625 -0.756016 
0.06375 -0.777974 
0.065 -0.79987 
0.06625 -0.821683 
0.0675 -0.843399 
0.06875 -0.864999 
0.07 -0.886468 
0.07125 -0.907788 
0.0725 -0.928943 
0.07375 -0.949918 
0.075 -0.970696 
0.07625 -0.991262 
0.0775 -1.0116 
0.07875 -1.0317 
0.08 -1.05154 
0.08125 -1.07111 
0.0825 -1.09039 
0.08375 -1.10937 
0.085 -1.12805 
0.08625 -1.14639 
0.0875 -1.1644 
0.08875 -1.18205 
0.09 -1.19934 
0.09125 -1.21625 
0.0925 -1.23277 
0.09375 -1.2489 
0.095 -1.26461 
0.09625 -1.2799 
0.0975 -1.29475 
0.09875 -1.30917 
0.1 -1.32313 
0.10125 -1.33663 
0.1025 -1.34965 
0.10375 -1.36219 
0.105 -1.37425 
0.10625 -1.3858 
0.1075 -1.39685 
0.10875 -1.40738 
0.11 -1.4174 
0.11125 -1.42688 
0.1125 -1.43583 
0.11375 -1.44423 
0.115 -1.45209 
0.11625 -1.45939 
0.1175 -1.46614 
0.11875 -1.47232 
0.12 -1.47793 
0.12125 -1.48296 
0.1225 -1.48742 
0.12375 -1.49129 
0.125 -1.49458 
0.12625 -1.49728 
0.1275 -1.49939 
0.12875 -1.50091 
0.13 -1.50182 
0.13125 -1.50214 
0.1325 -1.50186 
0.13375 -1.50098 
0.135 -1.4995 
0.13625 -1.49741 
0.1375 -1.49472 
0.13875 -1.49143 
0.14 -1.48753 
0.14125 -1.48303 
0.1425 -1.47793 
0.14375 -1.47224 
0.145 -1.46594 
0.14625 -1.45904 
0.1475 -1.45155 
0.14875 -1.44347 
0.15 -1.4348 
0.15125 -1.42554 
0.1525 -1.41569 
0.15375 -1.40527 
0.155 -1.39427 
0.15625 -1.3827 
0.1575 -1.37056 
0.15875 -1.35786 
0.16 -1.3446 
0.16125 -1.33079 
0.1625 -1.31643 
0.16375 -1.30153 
0.165 -1.28609 
0.16625 -1.27012 
0.1675 -1.25363 
0.16875 -1.23663 
0.17 -1.21911 
0.17125 -1.20109 
0.1725 -1.18258 
0.17375 -1.16357 
0.175 -1.14409 
0.17625 -1.12414 
0.1775 -1.10372 
0.17875 -1.08285 
0.18 -1.06154 
0.18125 -1.03978 
0.1825 -1.0176 
0.18375 -0.995 
0.185 -0.97199 
0.18625 -0.94858 
0.1875 -0.92478 
0.18875 -0.900601 
0.19 -0.876052 
0.19125 -0.851144 
0.1925 -0.825887 
0.19375 -0.800292 
0.195 -0.77437 
0.19625 -0.748131 
0.1975 -0.721587 
0.19875 -0.69475 
0.2 -0.66763 
0.20125 -0.640239 
0.2025 -0.612588 
0.20375 -0.58469 
0.205 -0.556556 
0.20625 -0.528199 
0.2075 -0.49963 
0.20875 -0.470861 
0.21 -0.441904 
