# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_0> 
0.15125 0.1612 
0.1525 0.162448 
0.15375 0.163694 
0.155 0.164938 
0.15625 0.166181 
0.1575 0.167421 
0.15875 0.16866 
0.16 0.169897 
0.16125 0.171132 
0.1625 0.172365 
0.16375 0.173597 
0.165 0.174826 
0.16625 0.176054 
0.1675 0.177279 
0.16875 0.178503 
0.17 0.179725 
0.17125 0.180945 
0.1725 0.182163 
0.17375 0.183379 
0.175 0.184593 
0.17625 0.185805 
0.1775 0.187015 
0.17875 0.188223 
0.18 0.189429 
0.18125 0.190633 
0.1825 0.191835 
0.18375 0.193035 
0.185 0.194232 
0.18625 0.195428 
0.1875 0.196622 
0.18875 0.197814 
0.19 0.199003 
0.19125 0.200191 
0.1925 0.201376 
0.19375 0.202559 
0.195 0.20374 
0.19625 0.204919 
0.1975 0.206096 
0.19875 0.20727 
0.2 0.208443 
0.20125 0.209613 
0.2025 0.210781 
0.20375 0.211947 
0.205 0.21311 
0.20625 0.214272 
0.2075 0.215431 
0.20875 0.216587 
0.21 0.217742 
0.21125 0.218894 
0.2125 0.220044 
0.21375 0.221192 
0.215 0.222337 
0.21625 0.22348 
0.2175 0.224621 
0.21875 0.225759 
0.22 0.226895 
0.22125 0.228028 
0.2225 0.229159 
0.22375 0.230288 
0.225 0.231415 
0.22625 0.232538 
0.2275 0.23366 
0.22875 0.234779 
0.23 0.235896 
0.23125 0.23701 
0.2325 0.238121 
0.23375 0.23923 
0.235 0.240337 
0.23625 0.241441 
0.2375 0.242543 
0.23875 0.243642 
0.24 0.244739 
0.24125 0.245833 
0.2425 0.246924 
0.24375 0.248013 
0.245 0.249099 
0.24625 0.250183 
0.2475 0.251264 
0.24875 0.252342 
0.25 0.253418 
0.25125 0.254491 
0.2525 0.255562 
0.25375 0.256629 
0.255 0.257695 
0.25625 0.258757 
0.2575 0.259817 
0.25875 0.260874 
0.26 0.261928 
0.26125 0.26298 
0.2625 0.264028 
0.26375 0.265074 
0.265 0.266118 
0.26625 0.267158 
0.2675 0.268196 
0.26875 0.269231 
0.27 0.270263 
0.27125 0.271292 
0.2725 0.272319 
0.27375 0.273342 
0.275 0.274363 
0.27625 0.275381 
0.2775 0.276396 
0.27875 0.277408 
0.28 0.278417 
0.28125 0.279423 
0.2825 0.280427 
0.28375 0.281427 
0.285 0.282424 
0.28625 0.283419 
0.2875 0.28441 
0.28875 0.285399 
0.29 0.286384 
0.29125 0.287367 
0.2925 0.288347 
0.29375 0.289323 
0.295 0.290296 
0.29625 0.291267 
0.2975 0.292234 
0.29875 0.293198 
0.3 0.29416 
0.30125 0.295118 
0.3025 0.296073 
0.30375 0.297024 
0.305 0.297973 
0.30625 0.298919 
0.3075 0.299861 
0.30875 0.3008 
0.31 0.301736 
0.31125 0.302669 
0.3125 0.303599 
0.31375 0.304525 
0.315 0.305448 
0.31625 0.306368 
0.3175 0.307285 
0.31875 0.308198 
0.32 0.309108 
0.32125 0.310015 
0.3225 0.310919 
0.32375 0.311819 
0.325 0.312716 
0.32625 0.313609 
0.3275 0.3145 
0.32875 0.315386 
0.33 0.31627 
0.33125 0.31715 
0.3325 0.318026 
0.33375 0.318899 
0.335 0.319769 
0.33625 0.320635 
0.3375 0.321498 
0.33875 0.322357 
0.34 0.323213 
0.34125 0.324065 
0.3425 0.324914 
0.34375 0.325759 
0.345 0.326601 
0.34625 0.327439 
0.3475 0.328273 
0.34875 0.329104 
0.35 0.329931 
0.35125 0.330755 
0.3525 0.331575 
0.35375 0.332391 
0.355 0.333204 
0.35625 0.334012 
0.3575 0.334817 
0.35875 0.335619 
0.36 0.336416 
0.36125 0.33721 
0.3625 0.338 
0.36375 0.338786 
0.365 0.339568 
0.36625 0.340346 
0.3675 0.341121 
0.36875 0.341891 
0.37 0.342658 
0.37125 0.343421 
0.3725 0.344179 
0.37375 0.344934 
0.375 0.345684 
0.37625 0.346431 
0.3775 0.347173 
0.37875 0.347912 
0.38 0.348646 
0.38125 0.349376 
0.3825 0.350102 
0.38375 0.350824 
0.385 0.351541 
0.38625 0.352255 
0.3875 0.352964 
0.38875 0.353668 
0.39 0.354369 
0.39125 0.355065 
0.3925 0.355756 
0.39375 0.356443 
0.395 0.357126 
0.39625 0.357804 
0.3975 0.358478 
0.39875 0.359147 
0.4 0.359811 
0.40125 0.360471 
0.4025 0.361126 
0.40375 0.361777 
0.405 0.362422 
0.40625 0.363063 
0.4075 0.363699 
0.40875 0.364331 
0.41 0.364957 
0.41125 0.365578 
0.4125 0.366195 
0.41375 0.366806 
0.415 0.367413 
0.41625 0.368014 
0.4175 0.36861 
0.41875 0.369201 
0.42 0.369787 
0.42125 0.370367 
0.4225 0.370942 
0.42375 0.371512 
0.425 0.372076 
0.42625 0.372635 
0.4275 0.373188 
0.42875 0.373736 
0.43 0.374278 
0.43125 0.374814 
0.4325 0.375345 
0.43375 0.375869 
0.435 0.376388 
0.43625 0.376901 
0.4375 0.377408 
0.43875 0.377909 
0.44 0.378403 
0.44125 0.378892 
0.4425 0.379374 
0.44375 0.37985 
0.445 0.38032 
0.44625 0.380783 
0.4475 0.381239 
0.44875 0.381689 
0.45 0.382132 
0.45125 0.382569 
0.4525 0.382999 
0.45375 0.383421 
0.455 0.383837 
0.45625 0.384246 
0.4575 0.384648 
0.45875 0.385042 
0.46 0.385429 
0.46125 0.385809 
0.4625 0.386181 
0.46375 0.386545 
0.465 0.386902 
0.46625 0.387251 
0.4675 0.387592 
0.46875 0.387925 
0.47 0.388251 
0.47125 0.388568 
0.4725 0.388876 
0.47375 0.389177 
0.475 0.389468 
0.47625 0.389752 
0.4775 0.390026 
0.47875 0.390292 
0.48 0.390549 
0.48125 0.390797 
0.4825 0.391035 
0.48375 0.391264 
0.485 0.391484 
0.48625 0.391695 
0.4875 0.391895 
0.48875 0.392086 
0.49 0.392267 
0.49125 0.392438 
0.4925 0.392599 
0.49375 0.392749 
0.495 0.392889 
0.49625 0.393019 
0.4975 0.393137 
0.49875 0.393245 
0.5 0.393341 


0.5 0.393341 
0.50125 0.393245 
0.5025 0.393137 
0.50375 0.393019 
0.505 0.392889 
0.50625 0.392749 
0.5075 0.392599 
0.50875 0.392438 
0.51 0.392267 
0.51125 0.392086 
0.5125 0.391895 
0.51375 0.391695 
0.515 0.391484 
0.51625 0.391264 
0.5175 0.391035 
0.51875 0.390797 
0.52 0.390549 
0.52125 0.390292 
0.5225 0.390026 
0.52375 0.389752 
0.525 0.389468 
0.52625 0.389177 
0.5275 0.388876 
0.52875 0.388568 
0.53 0.388251 
0.53125 0.387925 
0.5325 0.387592 
0.53375 0.387251 
0.535 0.386902 
0.53625 0.386545 
0.5375 0.386181 
0.53875 0.385809 
0.54 0.385429 
0.54125 0.385042 
0.5425 0.384648 
0.54375 0.384246 
0.545 0.383837 
0.54625 0.383421 
0.5475 0.382999 
0.54875 0.382569 
0.55 0.382132 
0.55125 0.381689 
0.5525 0.381239 
0.55375 0.380783 
0.555 0.38032 
0.55625 0.37985 
0.5575 0.379374 
0.55875 0.378892 
0.56 0.378403 
0.56125 0.377909 
0.5625 0.377408 
0.56375 0.376901 
0.565 0.376388 
0.56625 0.375869 
0.5675 0.375345 
0.56875 0.374814 
0.57 0.374278 
0.57125 0.373736 
0.5725 0.373188 
0.57375 0.372635 
0.575 0.372076 
0.57625 0.371512 
0.5775 0.370942 
0.57875 0.370367 
0.58 0.369787 
0.58125 0.369201 
0.5825 0.36861 
0.58375 0.368014 
0.585 0.367413 
0.58625 0.366806 
0.5875 0.366195 
0.58875 0.365578 
0.59 0.364957 
0.59125 0.364331 
0.5925 0.363699 
0.59375 0.363063 
0.595 0.362422 
0.59625 0.361777 
0.5975 0.361126 
0.59875 0.360471 
0.6 0.359811 
0.60125 0.359147 
0.6025 0.358478 
0.60375 0.357804 
0.605 0.357126 
0.60625 0.356443 
0.6075 0.355756 
0.60875 0.355065 
0.61 0.354369 
0.61125 0.353668 
0.6125 0.352964 
0.61375 0.352255 
0.615 0.351541 
0.61625 0.350824 
0.6175 0.350102 
0.61875 0.349376 
0.62 0.348646 
0.62125 0.347912 
0.6225 0.347173 
0.62375 0.346431 
0.625 0.345684 
0.62625 0.344934 
0.6275 0.344179 
0.62875 0.343421 
0.63 0.342658 
0.63125 0.341891 
0.6325 0.341121 
0.63375 0.340346 
0.635 0.339568 
0.63625 0.338786 
0.6375 0.338 
0.63875 0.33721 
0.64 0.336416 
0.64125 0.335619 
0.6425 0.334817 
0.64375 0.334012 
0.645 0.333204 
0.64625 0.332391 
0.6475 0.331575 
0.64875 0.330755 
0.65 0.329931 
0.65125 0.329104 
0.6525 0.328273 
0.65375 0.327439 
0.655 0.326601 
0.65625 0.325759 
0.6575 0.324914 
0.65875 0.324065 
0.66 0.323213 
0.66125 0.322357 
0.6625 0.321498 
0.66375 0.320635 
0.665 0.319769 
0.66625 0.318899 
0.6675 0.318026 
0.66875 0.31715 
0.67 0.31627 
0.67125 0.315386 
0.6725 0.3145 
0.67375 0.313609 
0.675 0.312716 
0.67625 0.311819 
0.6775 0.310919 
0.67875 0.310015 
0.68 0.309108 
0.68125 0.308198 
0.6825 0.307285 
0.68375 0.306368 
0.685 0.305448 
0.68625 0.304525 
0.6875 0.303599 
0.68875 0.302669 
0.69 0.301736 
0.69125 0.3008 
0.6925 0.299861 
0.69375 0.298919 
0.695 0.297973 
0.69625 0.297024 
0.6975 0.296073 
0.69875 0.295118 
0.7 0.29416 
0.70125 0.293198 
0.7025 0.292234 
0.70375 0.291267 
0.705 0.290296 
0.70625 0.289323 
0.7075 0.288347 
0.70875 0.287367 
0.71 0.286384 
0.71125 0.285399 
0.7125 0.28441 
0.71375 0.283419 
0.715 0.282424 
0.71625 0.281427 
0.7175 0.280427 
0.71875 0.279423 
0.72 0.278417 
0.72125 0.277408 
0.7225 0.276396 
0.72375 0.275381 
0.725 0.274363 
0.72625 0.273342 
0.7275 0.272319 
0.72875 0.271292 
0.73 0.270263 
0.73125 0.269231 
0.7325 0.268196 
0.73375 0.267158 
0.735 0.266118 
0.73625 0.265074 
0.7375 0.264028 
0.73875 0.26298 
0.74 0.261928 
0.74125 0.260874 
0.7425 0.259817 
0.74375 0.258757 
0.745 0.257695 
0.74625 0.256629 
0.7475 0.255562 
0.74875 0.254491 
0.75 0.253418 
0.75125 0.252342 
0.7525 0.251264 
0.75375 0.250183 
0.755 0.249099 
0.75625 0.248013 
0.7575 0.246924 
0.75875 0.245833 
0.76 0.244739 
0.76125 0.243642 
0.7625 0.242543 
0.76375 0.241441 
0.765 0.240337 
0.76625 0.23923 
0.7675 0.238121 
0.76875 0.23701 
0.77 0.235896 
0.77125 0.234779 
0.7725 0.23366 
0.77375 0.232538 
0.775 0.231415 
0.77625 0.230288 
0.7775 0.229159 
0.77875 0.228028 
0.78 0.226895 
0.78125 0.225759 
0.7825 0.224621 
0.78375 0.22348 
0.785 0.222337 
0.78625 0.221192 
0.7875 0.220044 
0.78875 0.218894 
0.79 0.217742 
0.79125 0.216587 
0.7925 0.215431 
0.79375 0.214272 
0.795 0.21311 
0.79625 0.211947 
0.7975 0.210781 
0.79875 0.209613 
0.8 0.208443 
0.80125 0.20727 
0.8025 0.206096 
0.80375 0.204919 
0.805 0.20374 
0.80625 0.202559 
0.8075 0.201376 
0.80875 0.200191 
0.81 0.199003 
0.81125 0.197814 
0.8125 0.196622 
0.81375 0.195428 
0.815 0.194232 
0.81625 0.193035 
0.8175 0.191835 
0.81875 0.190633 
0.82 0.189429 
0.82125 0.188223 
0.8225 0.187015 
0.82375 0.185805 
0.825 0.184593 
0.82625 0.183379 
0.8275 0.182163 
0.82875 0.180945 
0.83 0.179725 
0.83125 0.178503 
0.8325 0.177279 
0.83375 0.176054 
0.835 0.174826 
0.83625 0.173597 
0.8375 0.172365 
0.83875 0.171132 
0.84 0.169897 
0.84125 0.16866 
0.8425 0.167421 
0.84375 0.166181 
0.845 0.164938 
0.84625 0.163694 
0.8475 0.162448 
0.84875 0.1612 
0.85 0.159951 
0.85125 0.158699 
0.8525 0.157446 
0.85375 0.156191 
0.855 0.154935 
0.85625 0.153676 
0.8575 0.152416 
0.85875 0.151154 
0.86 0.149891 
0.86125 0.148626 
0.8625 0.147359 
0.86375 0.14609 
0.865 0.14482 
0.86625 0.143548 
0.8675 0.142274 
0.86875 0.140999 
0.87 0.139722 
0.87125 0.138444 
0.8725 0.137164 
0.87375 0.135882 
0.875 0.134599 
0.87625 0.133314 
0.8775 0.132028 
0.87875 0.13074 
0.88 0.129451 
0.88125 0.128159 
0.8825 0.126867 
0.88375 0.125573 
0.885 0.124277 
0.88625 0.12298 
0.8875 0.121681 
0.88875 0.120381 
0.89 0.11908 
0.89125 0.117777 
0.8925 0.116472 
0.89375 0.115166 
0.895 0.113859 
0.89625 0.11255 
0.8975 0.11124 
0.89875 0.109928 
0.9 0.108615 
0.90125 0.1073 
0.9025 0.105984 
0.90375 0.104667 
0.905 0.103349 
0.90625 0.102029 
0.9075 0.100707 
0.90875 0.0993845 
0.91 0.0980605 
0.91125 0.0967351 
0.9125 0.0954085 
0.91375 0.0940805 
0.915 0.0927513 
0.91625 0.0914207 
0.9175 0.0900889 
0.91875 0.0887559 
0.92 0.0874216 
0.92125 0.086086 
0.9225 0.0847492 
0.92375 0.0834112 
0.925 0.0820719 
0.92625 0.0807315 
0.9275 0.0793898 
0.92875 0.078047 
0.93 0.076703 
0.93125 0.0753579 
0.9325 0.0740116 
0.93375 0.0726642 
0.935 0.0713156 
0.93625 0.069966 
0.9375 0.0686152 
0.93875 0.0672634 
0.94 0.0659104 
0.94125 0.0645564 
0.9425 0.0632014 
0.94375 0.0618453 
0.945 0.0604881 
0.94625 0.05913 
0.9475 0.0577709 
0.94875 0.0564107 
0.95 0.0550496 
0.95125 0.0536876 
0.9525 0.0523245 
0.95375 0.0509606 
0.955 0.0495957 
0.95625 0.0482299 
0.9575 0.0468633 
0.95875 0.0454958 
0.96 0.0441274 
0.96125 0.0427581 
0.9625 0.0413881 
0.96375 0.0400172 
0.965 0.0386456 
0.96625 0.0372731 
0.9675 0.0359 
0.96875 0.0345261 
0.97 0.0331514 
0.97125 0.0317761 
0.9725 0.0304001 
0.97375 0.0290234 
0.975 0.0276461 
0.97625 0.0262681 
0.9775 0.0248896 
0.97875 0.0235104 
0.98 0.0221308 
0.98125 0.0207506 
0.9825 0.0193698 
0.98375 0.0179886 
0.985 0.0166069 
0.98625 0.0152248 
0.9875 0.0138423 
0.98875 0.0124594 
0.99 0.0110761 
0.99125 0.00969246 
0.9925 0.00830853 
0.99375 0.00692431 
0.995 0.00553984 
0.99625 0.00415514 
0.9975 0.00277025 
0.99875 0.00138519 
1 0 


