# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_3> 
0 0 
0.00125 -0.0222813 
0.0025 -0.0445449 
0.00375 -0.0667864 
0.005 -0.0890012 
0.00625 -0.111185 
0.0075 -0.133333 
0.00875 -0.155441 
0.01 -0.177503 
0.01125 -0.199517 
0.0125 -0.221475 
0.01375 -0.243375 
0.015 -0.26521 
0.01625 -0.286977 
0.0175 -0.30867 
0.01875 -0.330285 
0.02 -0.351817 
0.02125 -0.37326 
0.0225 -0.39461 
0.02375 -0.415862 
0.025 -0.437011 
0.02625 -0.458053 
0.0275 -0.478981 
0.02875 -0.499792 
0.03 -0.520481 
0.03125 -0.541042 
0.0325 -0.56147 
0.03375 -0.581761 
0.035 -0.60191 
0.03625 -0.621913 
0.0375 -0.641763 
0.03875 -0.661456 
0.04 -0.680989 
0.04125 -0.700355 
0.0425 -0.71955 
0.04375 -0.73857 
0.045 -0.757409 
0.04625 -0.776063 
0.0475 -0.794528 
0.04875 -0.812798 
0.05 -0.83087 
0.05125 -0.848739 
0.0525 -0.866401 
0.05375 -0.88385 
0.055 -0.901083 
0.05625 -0.918095 
0.0575 -0.934882 
0.05875 -0.95144 
0.06 -0.967765 
0.06125 -0.983853 
0.0625 -0.999699 
0.06375 -1.0153 
0.065 -1.03065 
0.06625 -1.04575 
0.0675 -1.06059 
0.06875 -1.07517 
0.07 -1.08949 
0.07125 -1.10353 
0.0725 -1.11731 
0.07375 -1.13081 
0.075 -1.14403 
0.07625 -1.15697 
0.0775 -1.16963 
0.07875 -1.182 
0.08 -1.19407 
0.08125 -1.20585 
0.0825 -1.21734 
0.08375 -1.22852 
0.085 -1.2394 
0.08625 -1.24997 
0.0875 -1.26024 
0.08875 -1.27019 
0.09 -1.27983 
0.09125 -1.28915 
0.0925 -1.29816 
0.09375 -1.30684 
0.095 -1.3152 
0.09625 -1.32324 
0.0975 -1.33094 
0.09875 -1.33832 
0.1 -1.34537 
0.10125 -1.35208 
0.1025 -1.35847 
0.10375 -1.36451 
0.105 -1.37022 
0.10625 -1.37558 
0.1075 -1.38061 
0.10875 -1.3853 
0.11 -1.38964 
0.11125 -1.39364 
0.1125 -1.39729 
0.11375 -1.4006 
0.115 -1.40356 
0.11625 -1.40617 
0.1175 -1.40844 
0.11875 -1.41035 
0.12 -1.41192 
0.12125 -1.41314 
0.1225 -1.41401 
0.12375 -1.41453 
0.125 -1.41469 
0.12625 -1.41451 
0.1275 -1.41398 
0.12875 -1.4131 
0.13 -1.41187 
0.13125 -1.41029 
0.1325 -1.40836 
0.13375 -1.40608 
0.135 -1.40346 
0.13625 -1.40048 
0.1375 -1.39716 
0.13875 -1.3935 
0.14 -1.38949 
0.14125 -1.38514 
0.1425 -1.38044 
0.14375 -1.37541 
0.145 -1.37003 
0.14625 -1.36432 
0.1475 -1.35827 
0.14875 -1.35188 
0.15 -1.34516 
0.15125 -1.3381 
0.1525 -1.33072 
0.15375 -1.32301 
0.155 -1.31497 
0.15625 -1.30661 
0.1575 -1.29792 
0.15875 -1.28891 
0.16 -1.27959 
0.16125 -1.26995 
0.1625 -1.26 
0.16375 -1.24973 
0.165 -1.23916 
0.16625 -1.22828 
0.1675 -1.2171 
0.16875 -1.20562 
0.17 -1.19384 
0.17125 -1.18177 
0.1725 -1.16941 
0.17375 -1.15676 
0.175 -1.14382 
0.17625 -1.1306 
0.1775 -1.11711 
0.17875 -1.10334 
0.18 -1.08929 
0.18125 -1.07498 
0.1825 -1.06041 
