# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_3> 
0 0 
0.00125 -0.00668264 
0.0025 -0.0133631 
0.00375 -0.0200395 
0.005 -0.0267101 
0.00625 -0.0333731 
0.0075 -0.0400267 
0.00875 -0.0466691 
0.01 -0.0532984 
0.01125 -0.0599129 
0.0125 -0.0665109 
0.01375 -0.0730906 
0.015 -0.0796502 
0.01625 -0.0861879 
0.0175 -0.0927021 
0.01875 -0.0991911 
0.02 -0.105653 
0.02125 -0.112086 
0.0225 -0.118489 
0.02375 -0.12486 
0.025 -0.131197 
0.02625 -0.137499 
0.0275 -0.143763 
0.02875 -0.149989 
0.03 -0.156175 
0.03125 -0.162319 
0.0325 -0.16842 
0.03375 -0.174475 
0.035 -0.180484 
0.03625 -0.186445 
0.0375 -0.192357 
0.03875 -0.198217 
0.04 -0.204025 
0.04125 -0.209779 
0.0425 -0.215477 
0.04375 -0.221119 
0.045 -0.226702 
0.04625 -0.232225 
0.0475 -0.237687 
0.04875 -0.243087 
0.05 -0.248424 
0.05125 -0.253695 
0.0525 -0.2589 
0.05375 -0.264037 
0.055 -0.269105 
0.05625 -0.274103 
0.0575 -0.27903 
0.05875 -0.283884 
0.06 -0.288665 
0.06125 -0.293371 
0.0625 -0.298001 
0.06375 -0.302554 
0.065 -0.307028 
0.06625 -0.311424 
0.0675 -0.315739 
0.06875 -0.319973 
0.07 -0.324125 
0.07125 -0.328194 
0.0725 -0.332179 
0.07375 -0.336078 
0.075 -0.339892 
0.07625 -0.343618 
0.0775 -0.347257 
0.07875 -0.350808 
0.08 -0.354269 
0.08125 -0.35764 
0.0825 -0.36092 
0.08375 -0.364109 
0.085 -0.367206 
0.08625 -0.370209 
0.0875 -0.373119 
0.08875 -0.375935 
0.09 -0.378656 
0.09125 -0.381281 
0.0925 -0.383811 
0.09375 -0.386244 
0.095 -0.38858 
0.09625 -0.390818 
0.0975 -0.392958 
0.09875 -0.395 
0.1 -0.396944 
0.10125 -0.398788 
0.1025 -0.400532 
0.10375 -0.402177 
0.105 -0.403721 
0.10625 -0.405165 
0.1075 -0.406508 
0.10875 -0.40775 
0.11 -0.408891 
0.11125 -0.409931 
0.1125 -0.410869 
0.11375 -0.411706 
0.115 -0.41244 
0.11625 -0.413073 
0.1175 -0.413604 
0.11875 -0.414033 
0.12 -0.41436 
0.12125 -0.414585 
0.1225 -0.414708 
0.12375 -0.414729 
0.125 -0.414649 
0.12625 -0.414466 
0.1275 -0.414182 
0.12875 -0.413797 
0.13 -0.413311 
0.13125 -0.412723 
0.1325 -0.412035 
0.13375 -0.411246 
0.135 -0.410357 
0.13625 -0.409369 
0.1375 -0.40828 
0.13875 -0.407092 
0.14 -0.405805 
0.14125 -0.40442 
0.1425 -0.402936 
0.14375 -0.401355 
0.145 -0.399677 
0.14625 -0.397902 
0.1475 -0.39603 
0.14875 -0.394063 
0.15 -0.392001 
0.15125 -0.389844 
0.1525 -0.387592 
0.15375 -0.385248 
0.155 -0.382811 
0.15625 -0.380281 
0.1575 -0.37766 
0.15875 -0.374948 
0.16 -0.372147 
0.16125 -0.369255 
0.1625 -0.366275 
0.16375 -0.363208 
0.165 -0.360053 
0.16625 -0.356812 
0.1675 -0.353485 
0.16875 -0.350074 
0.17 -0.34658 
0.17125 -0.343002 
0.1725 -0.339343 
0.17375 -0.335602 
0.175 -0.331782 
0.17625 -0.327882 
0.1775 -0.323904 
0.17875 -0.319849 
0.18 -0.315718 
0.18125 -0.311511 
0.1825 -0.307231 
0.18375 -0.302877 
0.185 -0.298452 
0.18625 -0.293956 
0.1875 -0.28939 
0.18875 -0.284755 
0.19 -0.280052 
0.19125 -0.275283 
0.1925 -0.270449 
0.19375 -0.265551 
0.195 -0.26059 
0.19625 -0.255568 
0.1975 -0.250484 
0.19875 -0.245342 
0.2 -0.240141 
0.20125 -0.234884 
0.2025 -0.229571 
0.20375 -0.224204 
0.205 -0.218784 
0.20625 -0.213313 
0.2075 -0.207791 
0.20875 -0.20222 
0.21 -0.196601 
0.21125 -0.190936 
0.2125 -0.185226 
0.21375 -0.179473 
0.215 -0.173677 
0.21625 -0.16784 
0.2175 -0.161963 
0.21875 -0.156049 
0.22 -0.150098 
0.22125 -0.144111 
0.2225 -0.13809 
0.22375 -0.132037 
0.225 -0.125953 
0.22625 -0.11984 
0.2275 -0.113698 
0.22875 -0.107529 
0.23 -0.101335 
0.23125 -0.0951178 
0.2325 -0.0888778 
0.23375 -0.0826169 
0.235 -0.0763366 
0.23625 -0.0700384 
0.2375 -0.0637237 
0.23875 -0.057394 
0.24 -0.0510509 
0.24125 -0.0446958 
0.2425 -0.0383302 
0.24375 -0.0319556 
0.245 -0.0255735 
0.24625 -0.0191854 
0.2475 -0.0127927 
0.24875 -0.00639712 
0.25 -1.27676e-15 
0.25125 0.00639712 
0.2525 0.0127927 
0.25375 0.0191854 
0.255 0.0255735 
0.25625 0.0319556 
0.2575 0.0383302 
0.25875 0.0446958 
0.26 0.0510509 
0.26125 0.057394 
0.2625 0.0637237 
0.26375 0.0700384 
0.265 0.0763366 
0.26625 0.0826169 
0.2675 0.0888778 
0.26875 0.0951178 
0.27 0.101335 
0.27125 0.107529 
0.2725 0.113698 
0.27375 0.11984 
0.275 0.125953 
0.27625 0.132037 
0.2775 0.13809 
0.27875 0.144111 
0.28 0.150098 
0.28125 0.156049 
0.2825 0.161963 
0.28375 0.16784 
0.285 0.173677 
0.28625 0.179473 
0.2875 0.185226 
0.28875 0.190936 
0.29 0.196601 
0.29125 0.20222 
0.2925 0.207791 
0.29375 0.213313 
0.295 0.218784 
0.29625 0.224204 
0.2975 0.229571 
0.29875 0.234884 
0.3 0.240141 
0.30125 0.245342 
0.3025 0.250484 
0.30375 0.255568 
0.305 0.26059 
0.30625 0.265551 
0.3075 0.270449 
0.30875 0.275283 
0.31 0.280052 
0.31125 0.284755 
0.3125 0.28939 
0.31375 0.293956 
0.315 0.298452 
0.31625 0.302877 
0.3175 0.307231 
0.31875 0.311511 
0.32 0.315718 
0.32125 0.319849 
0.3225 0.323904 
0.32375 0.327882 
0.325 0.331782 
0.32625 0.335602 
0.3275 0.339343 
0.32875 0.343002 
0.33 0.34658 
0.33125 0.350074 
0.3325 0.353485 
0.33375 0.356812 
0.335 0.360053 
0.33625 0.363208 
0.3375 0.366275 
0.33875 0.369255 
0.34 0.372147 
0.34125 0.374948 
0.3425 0.37766 
0.34375 0.380281 
0.345 0.382811 
0.34625 0.385248 
0.3475 0.387592 
0.34875 0.389844 
0.35 0.392001 
0.35125 0.394063 
0.3525 0.39603 
0.35375 0.397902 
0.355 0.399677 
0.35625 0.401355 
0.3575 0.402936 
0.35875 0.40442 
0.36 0.405805 
0.36125 0.407092 
0.3625 0.40828 
0.36375 0.409369 
0.365 0.410357 
0.36625 0.411246 
0.3675 0.412035 
0.36875 0.412723 
0.37 0.413311 
0.37125 0.413797 
0.3725 0.414182 
0.37375 0.414466 
0.375 0.414649 
0.37625 0.414729 
0.3775 0.414708 
0.37875 0.414585 
0.38 0.41436 
0.38125 0.414033 
0.3825 0.413604 
0.38375 0.413073 
0.385 0.41244 
0.38625 0.411706 
0.3875 0.410869 
0.38875 0.409931 
0.39 0.408891 
0.39125 0.40775 
0.3925 0.406508 
0.39375 0.405165 
0.395 0.403721 
0.39625 0.402177 
0.3975 0.400532 
0.39875 0.398788 
0.4 0.396944 
0.40125 0.395 
0.4025 0.392958 
0.40375 0.390818 
0.405 0.38858 
0.40625 0.386244 
0.4075 0.383811 
0.40875 0.381281 
0.41 0.378656 
0.41125 0.375935 
0.4125 0.373119 
0.41375 0.370209 
0.415 0.367206 
0.41625 0.364109 
0.4175 0.36092 
0.41875 0.35764 
0.42 0.354269 
0.42125 0.350808 
0.4225 0.347257 
0.42375 0.343618 
0.425 0.339892 
0.42625 0.336078 
0.4275 0.332179 
0.42875 0.328194 
0.43 0.324125 
0.43125 0.319973 
0.4325 0.315739 
0.43375 0.311424 
0.435 0.307028 
0.43625 0.302554 
0.4375 0.298001 
0.43875 0.293371 
0.44 0.288665 
0.44125 0.283884 
0.4425 0.27903 
0.44375 0.274103 
0.445 0.269105 
0.44625 0.264037 
0.4475 0.2589 
0.44875 0.253695 
0.45 0.248424 
0.45125 0.243087 
0.4525 0.237687 
0.45375 0.232225 
0.455 0.226702 
0.45625 0.221119 
0.4575 0.215477 
0.45875 0.209779 
0.46 0.204025 
0.46125 0.198217 
0.4625 0.192357 
0.46375 0.186445 
0.465 0.180484 
0.46625 0.174475 
0.4675 0.16842 
0.46875 0.162319 
0.47 0.156175 
0.47125 0.149989 
0.4725 0.143763 
0.47375 0.137499 
0.475 0.131197 
0.47625 0.12486 
0.4775 0.118489 
0.47875 0.112086 
0.48 0.105653 
0.48125 0.0991911 
0.4825 0.0927021 
0.48375 0.0861879 
0.485 0.0796502 
0.48625 0.0730906 
0.4875 0.0665109 
0.48875 0.0599129 
0.49 0.0532984 
0.49125 0.0466691 
0.4925 0.0400267 
0.49375 0.0333731 
0.495 0.0267101 
