# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_9> 
0 0 
0.00125 -0.000194523 
0.0025 1.9614e-05 
0.00375 0.000603223 
0.005 0.00151862 
0.00625 0.00272962 
0.0075 0.00420146 
0.00875 0.00590081 
0.01 0.00779572 
0.01125 0.00985561 
0.0125 0.0120512 
0.01375 0.0143546 
0.015 0.016739 
0.01625 0.019179 
0.0175 0.0216503 
0.01875 0.02413 
0.02 0.026596 
0.02125 0.0290277 
0.0225 0.0314052 
0.02375 0.0337101 
0.025 0.0359248 
0.02625 0.0380327 
0.0275 0.0400183 
0.02875 0.0418671 
0.03 0.0435654 
0.03125 0.0451005 
0.0325 0.0464606 
0.03375 0.0476348 
0.035 0.048613 
0.03625 0.049386 
0.0375 0.0499453 
0.03875 0.0502832 
0.04 0.0503929 
0.04125 0.0502681 
0.0425 0.0499033 
0.04375 0.0492939 
0.045 0.0484358 
0.04625 0.0473253 
0.0475 0.0459598 
0.04875 0.0443371 
0.05 0.0424554 
0.05125 0.0403138 
0.0525 0.0379118 
0.05375 0.0352493 
0.055 0.0323269 
0.05625 0.0291457 
0.0575 0.0257071 
0.05875 0.0220132 
0.06 0.0180663 
0.06125 0.0138693 
0.0625 0.00942533 
0.06375 0.00473812 
0.065 -0.000188369 
0.06625 -0.00534978 
0.0675 -0.0107414 
0.06875 -0.0163583 
0.07 -0.022195 
0.07125 -0.028246 
0.0725 -0.0345054 
0.07375 -0.0409669 
0.075 -0.0476243 
0.07625 -0.0544708 
0.0775 -0.0614995 
0.07875 -0.0687034 
0.08 -0.0760752 
0.08125 -0.0836074 
0.0825 -0.0912924 
0.08375 -0.0991225 
0.085 -0.10709 
0.08625 -0.115186 
0.0875 -0.123403 
0.08875 -0.131732 
0.09 -0.140166 
0.09125 -0.148695 
0.0925 -0.157311 
0.09375 -0.166006 
0.095 -0.174771 
0.09625 -0.183597 
0.0975 -0.192475 
0.09875 -0.201396 
0.1 -0.210352 
0.10125 -0.219334 
0.1025 -0.228334 
0.10375 -0.237341 
0.105 -0.246348 
0.10625 -0.255346 
0.1075 -0.264326 
0.10875 -0.273279 
0.11 -0.282197 
0.11125 -0.291071 
0.1125 -0.299893 
0.11375 -0.308654 
0.115 -0.317346 
0.11625 -0.32596 
0.1175 -0.33449 
0.11875 -0.342925 
0.12 -0.351259 
0.12125 -0.359484 
0.1225 -0.367591 
0.12375 -0.375574 
0.125 -0.383425 
0.12625 -0.391136 
0.1275 -0.3987 
0.12875 -0.40611 
0.13 -0.413359 
0.13125 -0.420441 
0.1325 -0.427349 
0.13375 -0.434076 
0.135 -0.440616 
0.13625 -0.446963 
0.1375 -0.453111 
0.13875 -0.459054 
0.14 -0.464786 
0.14125 -0.470303 
0.1425 -0.475598 
0.14375 -0.480668 
0.145 -0.485506 
0.14625 -0.490108 
0.1475 -0.49447 
0.14875 -0.498587 
0.15 -0.502455 
0.15125 -0.506071 
0.1525 -0.509431 
0.15375 -0.51253 
0.155 -0.515367 
0.15625 -0.517936 
0.1575 -0.520237 
0.15875 -0.522266 
0.16 -0.52402 
0.16125 -0.525498 
0.1625 -0.526696 
0.16375 -0.527614 
0.165 -0.528249 
0.16625 -0.528601 
0.1675 -0.528667 
0.16875 -0.528447 
0.17 -0.52794 
0.17125 -0.527145 
0.1725 -0.526062 
0.17375 -0.524691 
0.175 -0.523031 
0.17625 -0.521083 
0.1775 -0.518846 
0.17875 -0.516323 
0.18 -0.513512 
0.18125 -0.510416 
0.1825 -0.507036 
0.18375 -0.503372 
0.185 -0.499426 
0.18625 -0.495201 
0.1875 -0.490698 
0.18875 -0.485918 
0.19 -0.480865 
0.19125 -0.475541 
0.1925 -0.469948 
0.19375 -0.464089 
0.195 -0.457968 
0.19625 -0.451587 
0.1975 -0.44495 
0.19875 -0.43806 
0.2 -0.430922 
0.20125 -0.423538 
0.2025 -0.415912 
0.20375 -0.40805 
0.205 -0.399955 
0.20625 -0.391632 
0.2075 -0.383085 
0.20875 -0.374318 
0.21 -0.365338 
0.21125 -0.356149 
0.2125 -0.346756 
0.21375 -0.337164 
0.215 -0.327378 
0.21625 -0.317405 
0.2175 -0.30725 
0.21875 -0.296919 
0.22 -0.286417 
0.22125 -0.27575 
0.2225 -0.264925 
0.22375 -0.253948 
0.225 -0.242824 
0.22625 -0.231561 
0.2275 -0.220165 
0.22875 -0.208642 
0.23 -0.196999 
0.23125 -0.185242 
0.2325 -0.173379 
0.23375 -0.161416 
0.235 -0.14936 
0.23625 -0.137217 
0.2375 -0.124996 
0.23875 -0.112703 
0.24 -0.100345 
0.24125 -0.0879285 
0.2425 -0.0754616 
0.24375 -0.0629513 
0.245 -0.0504046 
0.24625 -0.0378289 
0.2475 -0.0252314 
0.24875 -0.0126194 
0.25 -1.25854e-15 
0.25125 0.0126194 
