# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_9> 
0.7325 0.825088 
0.73375 0.813178 
0.735 0.800962 
0.73625 0.788449 
0.7375 0.775648 
0.73875 0.762572 
0.74 0.74923 
0.74125 0.735633 
0.7425 0.721792 
0.74375 0.707718 
0.745 0.693422 
0.74625 0.678917 
0.7475 0.664212 
0.74875 0.64932 
0.75 0.634252 
0.75125 0.61902 
0.7525 0.603636 
0.75375 0.588111 
0.755 0.572459 
0.75625 0.556689 
0.7575 0.540815 
0.75875 0.524849 
0.76 0.508802 
0.76125 0.492687 
0.7625 0.476516 
0.76375 0.4603 
0.765 0.444053 
0.76625 0.427785 
0.7675 0.411509 
0.76875 0.395236 
0.77 0.37898 
0.77125 0.362751 
0.7725 0.346561 
0.77375 0.330422 
0.775 0.314346 
0.77625 0.298344 
0.7775 0.282428 
0.77875 0.266608 
0.78 0.250896 
0.78125 0.235303 
0.7825 0.21984 
0.78375 0.204518 
0.785 0.189347 
0.78625 0.174337 
0.7875 0.1595 
0.78875 0.144844 
0.79 0.13038 
0.79125 0.116119 
0.7925 0.102068 
0.79375 0.0882372 
0.795 0.0746362 
0.79625 0.0612736 
0.7975 0.0481579 
0.79875 0.0352976 
0.8 0.0227007 
0.80125 0.0103752 
0.8025 -0.00167131 
0.80375 -0.0134315 
0.805 -0.0248982 
0.80625 -0.0360648 
0.8075 -0.0469245 
0.80875 -0.0574712 
0.81 -0.067699 
0.81125 -0.0776022 
0.8125 -0.0871755 
0.81375 -0.0964138 
0.815 -0.105312 
0.81625 -0.113867 
0.8175 -0.122073 
0.81875 -0.129928 
0.82 -0.137427 
0.82125 -0.144568 
0.8225 -0.151348 
0.82375 -0.157764 
0.825 -0.163815 
0.82625 -0.169499 
0.8275 -0.174814 
0.82875 -0.17976 
0.83 -0.184335 
0.83125 -0.18854 
0.8325 -0.192375 
0.83375 -0.19584 
0.835 -0.198935 
0.83625 -0.201663 
0.8375 -0.204025 
0.83875 -0.206022 
0.84 -0.207657 
0.84125 -0.208932 
0.8425 -0.209851 
0.84375 -0.210417 
0.845 -0.210633 
0.84625 -0.210504 
0.8475 -0.210034 
0.84875 -0.209228 
0.85 -0.208091 
0.85125 -0.206628 
0.8525 -0.204846 
0.85375 -0.202751 
0.855 -0.200348 
0.85625 -0.197646 
0.8575 -0.194651 
0.85875 -0.191371 
0.86 -0.187813 
0.86125 -0.183986 
0.8625 -0.179899 
0.86375 -0.17556 
0.865 -0.170978 
0.86625 -0.166163 
0.8675 -0.161124 
0.86875 -0.155871 
0.87 -0.150414 
0.87125 -0.144765 
0.8725 -0.138934 
0.87375 -0.132931 
0.875 -0.126768 
0.87625 -0.120456 
0.8775 -0.114008 
0.87875 -0.107434 
0.88 -0.100747 
0.88125 -0.0939592 
0.8825 -0.0870829 
0.88375 -0.0801306 
0.885 -0.073115 
0.88625 -0.066049 
0.8875 -0.0589453 
0.88875 -0.0518171 
0.89 -0.0446775 
0.89125 -0.0375395 
0.8925 -0.0304165 
0.89375 -0.0233217 
0.895 -0.0162682 
0.89625 -0.00926956 
0.8975 -0.00233885 
0.89875 0.00451065 
0.9 0.0112658 
0.90125 0.0179134 
0.9025 0.0244406 
0.90375 0.0308345 
0.905 0.0370822 
0.90625 0.0431712 
0.9075 0.049089 
0.90875 0.0548235 
0.91 0.0603625 
0.91125 0.0656945 
0.9125 0.0708078 
0.91375 0.0756913 
0.915 0.0803341 
0.91625 0.0847257 
0.9175 0.0888559 
0.91875 0.092715 
0.92 0.0962936 
0.92125 0.0995828 
0.9225 0.102574 
0.92375 0.10526 
0.925 0.107633 
0.92625 0.109686 
0.9275 0.111413 
0.92875 0.112809 
0.93 0.113868 
0.93125 0.114587 
0.9325 0.114962 
0.93375 0.11499 
0.935 0.11467 
0.93625 0.114 
0.9375 0.11298 
0.93875 0.111612 
0.94 0.109896 
0.94125 0.107835 
0.9425 0.105433 
0.94375 0.102695 
0.945 0.0996272 
0.94625 0.0962355 
0.9475 0.0925286 
0.94875 0.0885158 
0.95 0.0842078 
0.95125 0.0796165 
0.9525 0.0747553 
0.95375 0.0696389 
0.955 0.0642833 
0.95625 0.0587063 
0.9575 0.0529271 
0.95875 0.0469663 
0.96 0.0408463 
0.96125 0.0345913 
0.9625 0.028227 
0.96375 0.0217809 
0.965 0.0152824 
0.96625 0.00876292 
0.9675 0.00225552 
0.96875 -0.00420456 
0.97 -0.0105801 
0.97125 -0.0168318 
0.9725 -0.0229182 
0.97375 -0.0287955 
0.975 -0.0344179 
0.97625 -0.0397372 
0.9775 -0.0447026 
0.97875 -0.049261 
0.98 -0.0533571 
0.98125 -0.0569325 
0.9825 -0.0599266 
0.98375 -0.0622759 
0.985 -0.0639142 
0.98625 -0.0647726 
0.9875 -0.0647793 
0.98875 -0.0638593 
0.99 -0.061935 
0.99125 -0.0589254 
0.9925 -0.0547465 
0.99375 -0.0493111 
0.995 -0.0425287 
0.99625 -0.0343054 
0.9975 -0.024544 
0.99875 -0.0131436 
1 0 


