# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_12> 
0 0 
0.00125 0.00235745 
0.0025 0.00469786 
0.00375 0.00702162 
0.005 0.00932912 
0.00625 0.0116207 
0.0075 0.0138968 
0.00875 0.0161578 
0.01 0.0184039 
0.01125 0.0206356 
0.0125 0.0228532 
0.01375 0.0250569 
0.015 0.0272472 
0.01625 0.0294243 
0.0175 0.0315885 
0.01875 0.0337402 
0.02 0.0358796 
0.02125 0.038007 
0.0225 0.0401226 
0.02375 0.0422268 
0.025 0.0443198 
0.02625 0.0464019 
0.0275 0.0484732 
0.02875 0.0505341 
0.03 0.0525848 
0.03125 0.0546254 
0.0325 0.0566563 
0.03375 0.0586777 
0.035 0.0606896 
0.03625 0.0626925 
0.0375 0.0646863 
0.03875 0.0666715 
0.04 0.068648 
0.04125 0.0706161 
0.0425 0.0725761 
0.04375 0.0745279 
0.045 0.0764719 
0.04625 0.0784082 
0.0475 0.0803369 
0.04875 0.0822582 
0.05 0.0841722 
0.05125 0.0860791 
0.0525 0.087979 
0.05375 0.089872 
0.055 0.0917583 
0.05625 0.093638 
0.0575 0.0955112 
0.05875 0.0973781 
0.06 0.0992386 
0.06125 0.101093 
0.0625 0.102941 
0.06375 0.104784 
0.065 0.10662 
0.06625 0.108451 
0.0675 0.110276 
0.06875 0.112096 
0.07 0.11391 
0.07125 0.115718 
0.0725 0.117521 
0.07375 0.119319 
0.075 0.121112 
0.07625 0.1229 
0.0775 0.124682 
0.07875 0.12646 
0.08 0.128232 
0.08125 0.13 
0.0825 0.131762 
0.08375 0.13352 
0.085 0.135274 
0.08625 0.137022 
0.0875 0.138766 
0.08875 0.140505 
0.09 0.14224 
0.09125 0.14397 
0.0925 0.145696 
0.09375 0.147417 
0.095 0.149133 
0.09625 0.150846 
0.0975 0.152554 
0.09875 0.154257 
0.1 0.155956 
0.10125 0.157651 
0.1025 0.159342 
0.10375 0.161028 
0.105 0.16271 
0.10625 0.164388 
0.1075 0.166061 
0.10875 0.167731 
0.11 0.169396 
0.11125 0.171057 
0.1125 0.172714 
0.11375 0.174366 
0.115 0.176015 
0.11625 0.177659 
0.1175 0.179299 
0.11875 0.180935 
0.12 0.182567 
0.12125 0.184195 
0.1225 0.185819 
0.12375 0.187438 
0.125 0.189053 
0.12625 0.190665 
0.1275 0.192272 
0.12875 0.193875 
0.13 0.195473 
0.13125 0.197068 
0.1325 0.198659 
0.13375 0.200245 
