# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_6> 
0 0 
0.00125 -6.52338e-05 
0.0025 -0.000106834 
0.00375 -0.000125595 
0.005 -0.000122294 
0.00625 -9.76988e-05 
0.0075 -5.25605e-05 
0.00875 1.23823e-05 
0.01 9.64044e-05 
0.01125 0.000198794 
0.0125 0.000318852 
0.01375 0.000455894 
0.015 0.000609245 
0.01625 0.000778247 
0.0175 0.000962252 
0.01875 0.00116062 
0.02 0.00137274 
0.02125 0.001598 
0.0225 0.00183579 
0.02375 0.00208553 
0.025 0.00234666 
0.02625 0.00261859 
0.0275 0.0029008 
0.02875 0.00319273 
0.03 0.00349386 
0.03125 0.00380368 
0.0325 0.00412168 
0.03375 0.00444736 
0.035 0.00478024 
0.03625 0.00511986 
0.0375 0.00546575 
0.03875 0.00581746 
0.04 0.00617455 
0.04125 0.0065366 
0.0425 0.00690318 
0.04375 0.00727388 
0.045 0.00764831 
0.04625 0.00802607 
0.0475 0.0084068 
0.04875 0.00879011 
0.05 0.00917566 
0.05125 0.00956308 
0.0525 0.00995205 
0.05375 0.0103422 
0.055 0.0107333 
0.05625 0.0111249 
0.0575 0.0115168 
0.05875 0.0119087 
0.06 0.0123002 
0.06125 0.0126912 
0.0625 0.0130813 
0.06375 0.0134703 
0.065 0.0138579 
0.06625 0.0142439 
0.0675 0.014628 
0.06875 0.0150101 
0.07 0.0153898 
0.07125 0.015767 
0.0725 0.0161415 
0.07375 0.0165131 
0.075 0.0168815 
0.07625 0.0172467 
0.0775 0.0176084 
0.07875 0.0179664 
0.08 0.0183206 
0.08125 0.0186709 
0.0825 0.019017 
0.08375 0.0193589 
0.085 0.0196964 
0.08625 0.0200294 
0.0875 0.0203577 
0.08875 0.0206813 
0.09 0.021 
0.09125 0.0213137 
0.0925 0.0216223 
0.09375 0.0219258 
0.095 0.022224 
0.09625 0.0225169 
0.0975 0.0228043 
0.09875 0.0230863 
0.1 0.0233627 
0.10125 0.0236335 
0.1025 0.0238986 
0.10375 0.024158 
0.105 0.0244116 
0.10625 0.0246594 
0.1075 0.0249014 
0.10875 0.0251375 
0.11 0.0253677 
0.11125 0.025592 
0.1125 0.0258103 
0.11375 0.0260227 
0.115 0.026229 
0.11625 0.0264294 
0.1175 0.0266238 
0.11875 0.0268123 
0.12 0.0269947 
0.12125 0.0271712 
0.1225 0.0273418 
0.12375 0.0275064 
0.125 0.027665 
0.12625 0.0278178 
0.1275 0.0279647 
0.12875 0.0281057 
0.13 0.028241 
0.13125 0.0283704 
0.1325 0.0284941 
0.13375 0.0286121 
0.135 0.0287244 
0.13625 0.0288311 
0.1375 0.0289322 
0.13875 0.0290278 
0.14 0.029118 
0.14125 0.0292027 
0.1425 0.029282 
0.14375 0.0293561 
0.145 0.0294249 
0.14625 0.0294885 
0.1475 0.029547 
0.14875 0.0296004 
0.15 0.0296489 
0.15125 0.0296924 
0.1525 0.0297311 
0.15375 0.0297651 
0.155 0.0297943 
0.15625 0.0298188 
0.1575 0.0298389 
0.15875 0.0298544 
0.16 0.0298656 
0.16125 0.0298724 
0.1625 0.029875 
0.16375 0.0298734 
0.165 0.0298677 
0.16625 0.029858 
0.1675 0.0298444 
0.16875 0.029827 
0.17 0.0298058 
0.17125 0.029781 
0.1725 0.0297525 
0.17375 0.0297206 
0.175 0.0296852 
0.17625 0.0296465 
0.1775 0.0296045 
0.17875 0.0295594 
0.18 0.0295112 
0.18125 0.02946 
0.1825 0.0294058 
0.18375 0.0293489 
0.185 0.0292892 
0.18625 0.0292268 
0.1875 0.0291618 
0.18875 0.0290944 
0.19 0.0290245 
0.19125 0.0289523 
0.1925 0.0288778 
0.19375 0.0288011 
0.195 0.0287224 
0.19625 0.0286416 
0.1975 0.0285589 
0.19875 0.0284743 
0.2 0.0283879 
0.20125 0.0282998 
0.2025 0.0282101 
0.20375 0.0281187 
0.205 0.0280259 
0.20625 0.0279317 
0.2075 0.0278361 
0.20875 0.0277392 
0.21 0.027641 
0.21125 0.0275417 
0.2125 0.0274413 
0.21375 0.0273399 
0.215 0.0272375 
0.21625 0.0271342 
0.2175 0.02703 
0.21875 0.026925 
0.22 0.0268193 
0.22125 0.0267128 
0.2225 0.0266057 
0.22375 0.0264981 
0.225 0.0263899 
0.22625 0.0262811 
0.2275 0.026172 
