# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_10> 
0 0 
0.00125 0.0544639 
0.0025 0.105032 
0.00375 0.15185 
0.005 0.195058 
0.00625 0.234795 
0.0075 0.271196 
0.00875 0.304393 
0.01 0.334513 
0.01125 0.361683 
0.0125 0.386025 
0.01375 0.407659 
0.015 0.4267 
0.01625 0.443262 
0.0175 0.457455 
0.01875 0.469389 
0.02 0.479166 
0.02125 0.48689 
0.0225 0.49266 
0.02375 0.496573 
0.025 0.498723 
0.02625 0.499202 
0.0275 0.498098 
0.02875 0.495499 
0.03 0.491489 
0.03125 0.486149 
0.0325 0.479559 
0.03375 0.471795 
0.035 0.462933 
0.03625 0.453046 
0.0375 0.442203 
0.03875 0.430472 
0.04 0.41792 
0.04125 0.40461 
0.0425 0.390605 
0.04375 0.375964 
0.045 0.360745 
0.04625 0.345004 
0.0475 0.328795 
0.04875 0.31217 
0.05 0.29518 
0.05125 0.277872 
0.0525 0.260294 
0.05375 0.242491 
0.055 0.224505 
0.05625 0.20638 
0.0575 0.188153 
0.05875 0.169865 
0.06 0.151551 
0.06125 0.133247 
0.0625 0.114987 
0.06375 0.0968026 
0.065 0.0787253 
0.06625 0.0607844 
0.0675 0.0430079 
0.06875 0.0254226 
0.07 0.00805372 
0.07125 -0.00907451 
0.0725 -0.0259393 
0.07375 -0.042519 
0.075 -0.0587932 
0.07625 -0.0747427 
0.0775 -0.0903494 
0.07875 -0.105596 
0.08 -0.120468 
0.08125 -0.134949 
0.0825 -0.149026 
0.08375 -0.162686 
0.085 -0.175917 
0.08625 -0.188709 
0.0875 -0.201052 
0.08875 -0.212936 
0.09 -0.224355 
0.09125 -0.2353 
0.0925 -0.245765 
0.09375 -0.255745 
0.095 -0.265235 
0.09625 -0.274231 
0.0975 -0.28273 
0.09875 -0.290729 
0.1 -0.298227 
0.10125 -0.305223 
0.1025 -0.311715 
0.10375 -0.317705 
0.105 -0.323193 
0.10625 -0.328181 
0.1075 -0.33267 
0.10875 -0.336664 
0.11 -0.340164 
