# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_3> 
0 0 
0.00125 0.000473091 
0.0025 0.0015127 
0.00375 0.00311227 
0.005 0.00526502 
0.00625 0.00796392 
0.0075 0.0112018 
0.00875 0.0149711 
0.01 0.0192643 
0.01125 0.0240735 
0.0125 0.0293907 
0.01375 0.0352077 
0.015 0.0415161 
0.01625 0.0483074 
0.0175 0.0555729 
0.01875 0.0633037 
0.02 0.0714908 
0.02125 0.0801251 
0.0225 0.0891973 
0.02375 0.098698 
0.025 0.108618 
0.02625 0.118947 
0.0275 0.129675 
0.02875 0.140794 
0.03 0.152292 
0.03125 0.16416 
0.0325 0.176388 
0.03375 0.188965 
0.035 0.201881 
0.03625 0.215126 
0.0375 0.22869 
0.03875 0.242562 
0.04 0.256731 
0.04125 0.271187 
0.0425 0.285919 
0.04375 0.300918 
0.045 0.316171 
0.04625 0.331668 
0.0475 0.347399 
0.04875 0.363353 
0.05 0.37952 
0.05125 0.395887 
0.0525 0.412446 
0.05375 0.429184 
0.055 0.446091 
0.05625 0.463157 
0.0575 0.480371 
0.05875 0.497721 
0.06 0.515198 
0.06125 0.532791 
0.0625 0.550489 
0.06375 0.568281 
0.065 0.586157 
0.06625 0.604107 
0.0675 0.622119 
0.06875 0.640185 
0.07 0.658292 
0.07125 0.676432 
0.0725 0.694593 
0.07375 0.712765 
0.075 0.730939 
0.07625 0.749105 
0.0775 0.767252 
0.07875 0.78537 
0.08 0.80345 
0.08125 0.821482 
0.0825 0.839456 
0.08375 0.857364 
0.085 0.875194 
0.08625 0.892938 
0.0875 0.910588 
0.08875 0.928132 
0.09 0.945563 
0.09125 0.962872 
0.0925 0.980049 
0.09375 0.997085 
0.095 1.01397 
0.09625 1.0307 
0.0975 1.04727 
0.09875 1.06366 
0.1 1.07987 
0.10125 1.09589 
0.1025 1.1117 
0.10375 1.12732 
0.105 1.14272 
0.10625 1.1579 
0.1075 1.17284 
0.10875 1.18756 
0.11 1.20203 
0.11125 1.21625 
0.1125 1.23021 
0.11375 1.24391 
0.115 1.25733 
0.11625 1.27048 
0.1175 1.28335 
0.11875 1.29592 
0.12 1.3082 
