# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_2> 
0 0 
0.00125 1.66077e-05 
0.0025 2.9174e-05 
0.00375 3.81632e-05 
0.005 4.40276e-05 
0.00625 4.72066e-05 
0.0075 4.81278e-05 
0.00875 4.72066e-05 
0.01 4.48466e-05 
0.01125 4.14394e-05 
0.0125 3.73652e-05 
0.01375 3.29928e-05 
0.015 2.86795e-05 
0.01625 2.47716e-05 
0.0175 2.16042e-05 
0.01875 1.95018e-05 
0.02 1.8778e-05 
0.02125 1.97359e-05 
0.0225 2.26679e-05 
0.02375 2.78565e-05 
0.025 3.55739e-05 
0.02625 4.60821e-05 
0.0275 5.96335e-05 
0.02875 7.64706e-05 
0.03 9.68264e-05 
0.03125 0.000120924 
0.0325 0.000148979 
0.03375 0.000181194 
0.035 0.000217767 
0.03625 0.000258884 
0.0375 0.000304724 
0.03875 0.000355456 
0.04 0.000411241 
0.04125 0.000472232 
0.0425 0.000538574 
0.04375 0.000610402 
0.045 0.000687846 
0.04625 0.000771025 
0.0475 0.000860052 
0.04875 0.000955033 
0.05 0.00105607 
0.05125 0.00116324 
0.0525 0.00127664 
0.05375 0.00139634 
0.055 0.0015224 
0.05625 0.0016549 
0.0575 0.00179389 
0.05875 0.00193942 
0.06 0.00209152 
0.06125 0.00225023 
0.0625 0.00241559 
0.06375 0.00258762 
0.065 0.00276633 
0.06625 0.00295173 
0.0675 0.00314384 
0.06875 0.00334266 
0.07 0.00354816 
0.07125 0.00376036 
0.0725 0.00397922 
0.07375 0.00420473 
0.075 0.00443687 
0.07625 0.00467559 
0.0775 0.00492087 
0.07875 0.00517266 
0.08 0.00543091 
0.08125 0.00569559 
0.0825 0.00596662 
0.08375 0.00624396 
0.085 0.00652753 
0.08625 0.00681727 
0.0875 0.00711312 
0.08875 0.00741498 
0.09 0.0077228 
0.09125 0.00803647 
0.0925 0.00835591 
0.09375 0.00868104 
0.095 0.00901176 
0.09625 0.00934797 
0.0975 0.00968957 
0.09875 0.0100365 
0.1 0.0103885 
0.10125 0.0107457 
0.1025 0.0111078 
0.10375 0.0114747 
0.105 0.0118464 
0.10625 0.0122227 
0.1075 0.0126035 
0.10875 0.0129886 
0.11 0.013378 
0.11125 0.0137714 
0.1125 0.0141688 
0.11375 0.0145701 
0.115 0.0149751 
0.11625 0.0153836 
0.1175 0.0157955 
0.11875 0.0162108 
0.12 0.0166291 
0.12125 0.0170505 
0.1225 0.0174747 
0.12375 0.0179016 
0.125 0.0183311 
0.12625 0.0187629 
0.1275 0.019197 
0.12875 0.0196332 
0.13 0.0200714 
0.13125 0.0205114 
0.1325 0.0209529 
0.13375 0.021396 
0.135 0.0218404 
0.13625 0.022286 
0.1375 0.0227326 
0.13875 0.02318 
0.14 0.0236281 
0.14125 0.0240768 
0.1425 0.0245259 
0.14375 0.0249751 
0.145 0.0254245 
0.14625 0.0258737 
0.1475 0.0263227 
0.14875 0.0267713 
0.15 0.0272193 
0.15125 0.0276666 
0.1525 0.028113 
0.15375 0.0285583 
0.155 0.0290025 
0.15625 0.0294453 
0.1575 0.0298865 
0.15875 0.0303261 
0.16 0.0307639 
0.16125 0.0311997 
0.1625 0.0316333 
0.16375 0.0320647 
0.165 0.0324936 
0.16625 0.03292 
0.1675 0.0333436 
0.16875 0.0337643 
