# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_6> 
0.17875 0.154849 
0.18 0.159095 
0.18125 0.163051 
0.1825 0.166716 
0.18375 0.170088 
0.185 0.173168 
0.18625 0.175954 
0.1875 0.178446 
0.18875 0.180645 
0.19 0.182552 
0.19125 0.184166 
0.1925 0.185489 
0.19375 0.186523 
0.195 0.187269 
0.19625 0.187729 
0.1975 0.187904 
0.19875 0.187799 
0.2 0.187414 
0.20125 0.186754 
0.2025 0.185822 
0.20375 0.184621 
0.205 0.183154 
0.20625 0.181426 
0.2075 0.179441 
0.20875 0.177204 
0.21 0.174719 
0.21125 0.171991 
0.2125 0.169026 
0.21375 0.165828 
0.215 0.162403 
0.21625 0.158758 
0.2175 0.154897 
0.21875 0.150828 
0.22 0.146556 
0.22125 0.142088 
0.2225 0.13743 
0.22375 0.13259 
0.225 0.127575 
0.22625 0.122392 
0.2275 0.117048 
0.22875 0.11155 
0.23 0.105906 
0.23125 0.100124 
0.2325 0.0942124 
0.23375 0.0881781 
0.235 0.0820294 
0.23625 0.0757746 
0.2375 0.0694219 
0.23875 0.0629796 
0.24 0.0564562 
0.24125 0.0498601 
0.2425 0.0431999 
0.24375 0.0364842 
0.245 0.0297216 
0.24625 0.0229208 
0.2475 0.0160905 
0.24875 0.00923947 
0.25 0.00237645 
0.25125 -0.00448977 
0.2525 -0.0113504 
0.25375 -0.0181967 
0.255 -0.02502 
0.25625 -0.0318113 
0.2575 -0.0385621 
0.25875 -0.0452637 
0.26 -0.0519074 
0.26125 -0.0584846 
0.2625 -0.0649868 
0.26375 -0.0714055 
0.265 -0.0777324 
0.26625 -0.083959 
0.2675 -0.0900771 
0.26875 -0.0960786 
0.27 -0.101955 
0.27125 -0.1077 
0.2725 -0.113304 
0.27375 -0.118759 
0.275 -0.124059 
0.27625 -0.129196 
0.2775 -0.134162 
0.27875 -0.13895 
0.28 -0.143554 
0.28125 -0.147966 
0.2825 -0.15218 
0.28375 -0.15619 
0.285 -0.159988 
0.28625 -0.163569 
0.2875 -0.166927 
0.28875 -0.170056 
0.29 -0.17295 
0.29125 -0.175605 
0.2925 -0.178014 
0.29375 -0.180174 
0.295 -0.182079 
0.29625 -0.183725 
0.2975 -0.185108 
0.29875 -0.186223 
0.3 -0.187068 
0.30125 -0.187638 
0.3025 -0.187931 
0.30375 -0.187943 
0.305 -0.187671 
0.30625 -0.187114 
0.3075 -0.186269 
0.30875 -0.185134 
0.31 -0.183707 
0.31125 -0.181988 
0.3125 -0.179975 
0.31375 -0.177668 
0.315 -0.175066 
0.31625 -0.172168 
0.3175 -0.168976 
0.31875 -0.165489 
0.32 -0.161708 
0.32125 -0.157634 
0.3225 -0.153269 
0.32375 -0.148615 
0.325 -0.143672 
0.32625 -0.138444 
0.3275 -0.132933 
0.32875 -0.127143 
0.33 -0.121075 
0.33125 -0.114735 
0.3325 -0.108125 
0.33375 -0.101249 
0.335 -0.0941136 
0.33625 -0.0867219 
0.3375 -0.0790794 
0.33875 -0.0711915 
0.34 -0.0630639 
0.34125 -0.0547027 
0.3425 -0.0461142 
0.34375 -0.0373051 
0.345 -0.0282822 
0.34625 -0.0190529 
0.3475 -0.00962462 
0.34875 -5.25738e-06 
0.35 0.0097971 
0.35125 0.0197741 
0.3525 0.0299169 
0.35375 0.0402167 
0.355 0.0506643 
0.35625 0.0612501 
0.3575 0.0719643 
0.35875 0.0827971 
0.36 0.093738 
0.36125 0.104777 
0.3625 0.115902 
0.36375 0.127104 
0.365 0.13837 
0.36625 0.14969 
0.3675 0.161051 
0.36875 0.172443 
0.37 0.183852 
0.37125 0.195267 
0.3725 0.206676 
0.37375 0.218066 
0.375 0.229423 
0.37625 0.240736 
0.3775 0.251992 
0.37875 0.263177 
0.38 0.274278 
0.38125 0.285282 
0.3825 0.296176 
0.38375 0.306946 
0.385 0.317578 
0.38625 0.32806 
0.3875 0.338377 
0.38875 0.348516 
0.39 0.358463 
0.39125 0.368206 
0.3925 0.377729 
0.39375 0.387021 
0.395 0.396066 
0.39625 0.404853 
0.3975 0.413367 
0.39875 0.421596 
0.4 0.429526 
0.40125 0.437145 
0.4025 0.444439 
0.40375 0.451397 
0.405 0.458006 
0.40625 0.464253 
0.4075 0.470128 
0.40875 0.475618 
0.41 0.480712 
0.41125 0.485399 
0.4125 0.489668 
0.41375 0.493509 
0.415 0.496913 
0.41625 0.499868 
0.4175 0.502368 
0.41875 0.504402 
0.42 0.505963 
0.42125 0.507042 
0.4225 0.507634 
0.42375 0.50773 
0.425 0.507326 
0.42625 0.506415 
0.4275 0.504993 
0.42875 0.503056 
0.43 0.500601 
0.43125 0.497624 
0.4325 0.494124 
0.43375 0.4901 
0.435 0.485552 
0.43625 0.480479 
0.4375 0.474883 
0.43875 0.468768 
0.44 0.462135 
0.44125 0.45499 
0.4425 0.447337 
0.44375 0.439184 
0.445 0.430537 
0.44625 0.421404 
0.4475 0.411797 
0.44875 0.401725 
0.45 0.391202 
0.45125 0.380239 
0.4525 0.368853 
0.45375 0.357059 
0.455 0.344875 
0.45625 0.33232 
0.4575 0.319415 
0.45875 0.30618 
0.46 0.292641 
0.46125 0.278821 
0.4625 0.264749 
0.46375 0.250452 
0.465 0.235961 
0.46625 0.221308 
0.4675 0.206527 
0.46875 0.191653 
0.47 0.176724 
0.47125 0.161781 
0.4725 0.146864 
0.47375 0.132018 
0.475 0.117289 
0.47625 0.102724 
0.4775 0.0883751 
0.47875 0.0742937 
0.48 0.0605352 
0.48125 0.047157 
0.4825 0.0342191 
0.48375 0.0217838 
0.485 0.009916 
0.48625 -0.00131666 
0.4875 -0.011844 
0.48875 -0.0215929 
0.49 -0.0304878 
0.49125 -0.03845 
0.4925 -0.0453978 
0.49375 -0.0512469 
0.495 -0.0559097 
0.49625 -0.0592956 
0.4975 -0.0613107 
0.49875 -0.061858 
0.5 -0.0608372 


0.5 -0.0608372 
0.50125 -0.061858 
0.5025 -0.0613107 
0.50375 -0.0592956 
0.505 -0.0559097 
0.50625 -0.0512469 
0.5075 -0.0453978 
0.50875 -0.03845 
0.51 -0.0304878 
0.51125 -0.0215929 
0.5125 -0.011844 
0.51375 -0.00131666 
0.515 0.009916 
0.51625 0.0217838 
0.5175 0.0342191 
0.51875 0.047157 
0.52 0.0605352 
0.52125 0.0742937 
0.5225 0.0883751 
0.52375 0.102724 
0.525 0.117289 
0.52625 0.132018 
0.5275 0.146864 
0.52875 0.161781 
0.53 0.176724 
0.53125 0.191653 
0.5325 0.206527 
0.53375 0.221308 
0.535 0.235961 
0.53625 0.250452 
0.5375 0.264749 
0.53875 0.278821 
0.54 0.292641 
0.54125 0.30618 
0.5425 0.319415 
0.54375 0.33232 
0.545 0.344875 
0.54625 0.357059 
0.5475 0.368853 
0.54875 0.380239 
0.55 0.391202 
0.55125 0.401725 
0.5525 0.411797 
0.55375 0.421404 
0.555 0.430537 
0.55625 0.439184 
0.5575 0.447337 
0.55875 0.45499 
0.56 0.462135 
0.56125 0.468768 
0.5625 0.474883 
0.56375 0.480479 
0.565 0.485552 
0.56625 0.4901 
0.5675 0.494124 
0.56875 0.497624 
0.57 0.500601 
0.57125 0.503056 
0.5725 0.504993 
0.57375 0.506415 
0.575 0.507326 
0.57625 0.50773 
0.5775 0.507634 
0.57875 0.507042 
0.58 0.505963 
0.58125 0.504402 
0.5825 0.502368 
0.58375 0.499868 
0.585 0.496913 
0.58625 0.493509 
0.5875 0.489668 
0.58875 0.485399 
0.59 0.480712 
0.59125 0.475618 
0.5925 0.470128 
0.59375 0.464253 
0.595 0.458006 
0.59625 0.451397 
0.5975 0.444439 
0.59875 0.437145 
0.6 0.429526 
0.60125 0.421596 
0.6025 0.413367 
0.60375 0.404853 
0.605 0.396066 
0.60625 0.387021 
0.6075 0.377729 
0.60875 0.368206 
0.61 0.358463 
0.61125 0.348516 
0.6125 0.338377 
0.61375 0.32806 
0.615 0.317578 
0.61625 0.306946 
0.6175 0.296176 
0.61875 0.285282 
0.62 0.274278 
0.62125 0.263177 
0.6225 0.251992 
0.62375 0.240736 
0.625 0.229423 
0.62625 0.218066 
0.6275 0.206676 
0.62875 0.195267 
0.63 0.183852 
0.63125 0.172443 
0.6325 0.161051 
0.63375 0.14969 
0.635 0.13837 
0.63625 0.127104 
0.6375 0.115902 
0.63875 0.104777 
0.64 0.093738 
0.64125 0.0827971 
0.6425 0.0719643 
0.64375 0.0612501 
0.645 0.0506643 
0.64625 0.0402167 
0.6475 0.0299169 
0.64875 0.0197741 
0.65 0.0097971 
0.65125 -5.25738e-06 
0.6525 -0.00962462 
0.65375 -0.0190529 
0.655 -0.0282822 
0.65625 -0.0373051 
0.6575 -0.0461142 
0.65875 -0.0547027 
0.66 -0.0630639 
0.66125 -0.0711915 
0.6625 -0.0790794 
0.66375 -0.0867219 
0.665 -0.0941136 
0.66625 -0.101249 
0.6675 -0.108125 
0.66875 -0.114735 
0.67 -0.121075 
0.67125 -0.127143 
0.6725 -0.132933 
0.67375 -0.138444 
0.675 -0.143672 
0.67625 -0.148615 
0.6775 -0.153269 
0.67875 -0.157634 
0.68 -0.161708 
0.68125 -0.165489 
0.6825 -0.168976 
0.68375 -0.172168 
0.685 -0.175066 
0.68625 -0.177668 
0.6875 -0.179975 
0.68875 -0.181988 
0.69 -0.183707 
0.69125 -0.185134 
0.6925 -0.186269 
0.69375 -0.187114 
0.695 -0.187671 
0.69625 -0.187943 
0.6975 -0.187931 
0.69875 -0.187638 
0.7 -0.187068 
0.70125 -0.186223 
0.7025 -0.185108 
0.70375 -0.183725 
0.705 -0.182079 
0.70625 -0.180174 
0.7075 -0.178014 
0.70875 -0.175605 
0.71 -0.17295 
0.71125 -0.170056 
0.7125 -0.166927 
0.71375 -0.163569 
0.715 -0.159988 
0.71625 -0.15619 
0.7175 -0.15218 
0.71875 -0.147966 
0.72 -0.143554 
0.72125 -0.13895 
0.7225 -0.134162 
0.72375 -0.129196 
0.725 -0.124059 
0.72625 -0.118759 
0.7275 -0.113304 
0.72875 -0.1077 
0.73 -0.101955 
0.73125 -0.0960786 
0.7325 -0.0900771 
0.73375 -0.083959 
0.735 -0.0777324 
0.73625 -0.0714055 
0.7375 -0.0649868 
0.73875 -0.0584846 
0.74 -0.0519074 
0.74125 -0.0452637 
0.7425 -0.0385621 
0.74375 -0.0318113 
0.745 -0.02502 
0.74625 -0.0181967 
0.7475 -0.0113504 
0.74875 -0.00448977 
0.75 0.00237645 
0.75125 0.00923947 
0.7525 0.0160905 
0.75375 0.0229208 
0.755 0.0297216 
0.75625 0.0364842 
0.7575 0.0431999 
0.75875 0.0498601 
0.76 0.0564562 
0.76125 0.0629796 
0.7625 0.0694219 
0.76375 0.0757746 
0.765 0.0820294 
0.76625 0.0881781 
0.7675 0.0942124 
0.76875 0.100124 
0.77 0.105906 
0.77125 0.11155 
0.7725 0.117048 
0.77375 0.122392 
0.775 0.127575 
0.77625 0.13259 
0.7775 0.13743 
0.77875 0.142088 
0.78 0.146556 
0.78125 0.150828 
0.7825 0.154897 
0.78375 0.158758 
0.785 0.162403 
0.78625 0.165828 
0.7875 0.169026 
0.78875 0.171991 
0.79 0.174719 
0.79125 0.177204 
0.7925 0.179441 
0.79375 0.181426 
0.795 0.183154 
0.79625 0.184621 
0.7975 0.185822 
0.79875 0.186754 
0.8 0.187414 
0.80125 0.187799 
0.8025 0.187904 
0.80375 0.187729 
0.805 0.187269 
0.80625 0.186523 
0.8075 0.185489 
0.80875 0.184166 
0.81 0.182552 
0.81125 0.180645 
0.8125 0.178446 
0.81375 0.175954 
0.815 0.173168 
0.81625 0.170088 
0.8175 0.166716 
0.81875 0.163051 
0.82 0.159095 
0.82125 0.154849 
0.8225 0.150315 
0.82375 0.145494 
0.825 0.14039 
0.82625 0.135003 
0.8275 0.129338 
0.82875 0.123397 
0.83 0.117183 
0.83125 0.110702 
0.8325 0.103956 
0.83375 0.0969505 
0.835 0.0896898 
0.83625 0.082179 
0.8375 0.0744234 
0.83875 0.0664288 
0.84 0.058201 
0.84125 0.0497463 
0.8425 0.0410713 
0.84375 0.0321828 
0.845 0.023088 
0.84625 0.0137943 
0.8475 0.00430944 
0.84875 -0.00535853 
0.85 -0.0152013 
0.85125 -0.0252104 
0.8525 -0.0353769 
0.85375 -0.0456916 
0.855 -0.0561452 
0.85625 -0.0667282 
0.8575 -0.0774305 
0.85875 -0.088242 
0.86 -0.0991524 
0.86125 -0.110151 
0.8625 -0.121227 
0.86375 -0.13237 
0.865 -0.143567 
0.86625 -0.154808 
0.8675 -0.166081 
0.86875 -0.177374 
0.87 -0.188676 
0.87125 -0.199973 
0.8725 -0.211254 
0.87375 -0.222506 
0.875 -0.233716 
0.87625 -0.244872 
0.8775 -0.25596 
0.87875 -0.266969 
0.88 -0.277884 
0.88125 -0.288692 
0.8825 -0.299381 
0.88375 -0.309937 
0.885 -0.320347 
0.88625 -0.330597 
0.8875 -0.340674 
0.88875 -0.350565 
0.89 -0.360256 
0.89125 -0.369734 
0.8925 -0.378986 
0.89375 -0.387999 
0.895 -0.396759 
0.89625 -0.405254 
0.8975 -0.41347 
0.89875 -0.421395 
0.9 -0.429016 
0.90125 -0.436321 
0.9025 -0.443297 
0.90375 -0.449933 
0.905 -0.456217 
0.90625 -0.462137 
0.9075 -0.467682 
0.90875 -0.472841 
0.91 -0.477603 
0.91125 -0.481958 
0.9125 -0.485896 
0.91375 -0.489407 
0.915 -0.492482 
0.91625 -0.495114 
0.9175 -0.497292 
0.91875 -0.49901 
0.92 -0.50026 
0.92125 -0.501035 
0.9225 -0.501329 
0.92375 -0.501138 
0.925 -0.500455 
0.92625 -0.499276 
0.9275 -0.497598 
0.92875 -0.495418 
0.93 -0.492734 
0.93125 -0.489544 
0.9325 -0.485847 
0.93375 -0.481644 
0.935 -0.476936 
0.93625 -0.471725 
0.9375 -0.466014 
0.93875 -0.459806 
0.94 -0.453106 
0.94125 -0.445921 
0.9425 -0.438257 
0.94375 -0.430122 
0.945 -0.421525 
0.94625 -0.412477 
0.9475 -0.40299 
0.94875 -0.393076 
0.95 -0.382749 
0.95125 -0.372025 
0.9525 -0.36092 
0.95375 -0.349453 
0.955 -0.337644 
0.95625 -0.325513 
0.9575 -0.313084 
0.95875 -0.30038 
0.96 -0.287428 
0.96125 -0.274256 
0.9625 -0.260891 
0.96375 -0.247367 
0.965 -0.233714 
0.96625 -0.219969 
0.9675 -0.206168 
0.96875 -0.192349 
0.97 -0.178553 
0.97125 -0.164823 
0.9725 -0.151203 
0.97375 -0.13774 
0.975 -0.124484 
0.97625 -0.111485 
0.9775 -0.0987967 
0.97875 -0.086476 
0.98 -0.0745808 
0.98125 -0.063172 
0.9825 -0.052313 
0.98375 -0.0420697 
0.985 -0.0325107 
0.98625 -0.0237074 
0.9875 -0.0157337 
0.98875 -0.0086664 
0.99 -0.00258533 
0.99125 0.00242692 
0.9925 0.0062847 
0.99375 0.00889935 
0.995 0.0101791 
0.99625 0.0100289 
0.9975 0.00835052 
0.99875 0.00504253 
1 0 


