# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_9> 
0.1075 -0.296709 
0.10875 -0.302158 
0.11 -0.307191 
0.11125 -0.311807 
0.1125 -0.316006 
0.11375 -0.319791 
0.115 -0.32316 
0.11625 -0.326116 
0.1175 -0.328661 
0.11875 -0.330796 
0.12 -0.332526 
0.12125 -0.333851 
0.1225 -0.334776 
0.12375 -0.335305 
0.125 -0.335441 
0.12625 -0.335189 
0.1275 -0.334553 
0.12875 -0.333539 
0.13 -0.332151 
0.13125 -0.330396 
0.1325 -0.328278 
0.13375 -0.325805 
0.135 -0.322982 
0.13625 -0.319816 
0.1375 -0.316313 
0.13875 -0.312482 
0.14 -0.308328 
0.14125 -0.303859 
0.1425 -0.299084 
0.14375 -0.294009 
0.145 -0.288643 
0.14625 -0.282994 
0.1475 -0.27707 
0.14875 -0.270879 
0.15 -0.264431 
0.15125 -0.257733 
0.1525 -0.250795 
0.15375 -0.243625 
0.155 -0.236234 
0.15625 -0.228628 
0.1575 -0.220819 
0.15875 -0.212815 
0.16 -0.204626 
0.16125 -0.19626 
0.1625 -0.187728 
0.16375 -0.179039 
0.165 -0.170203 
0.16625 -0.161228 
0.1675 -0.152126 
0.16875 -0.142905 
0.17 -0.133575 
0.17125 -0.124145 
0.1725 -0.114626 
0.17375 -0.105027 
0.175 -0.0953576 
0.17625 -0.0856272 
0.1775 -0.0758457 
0.17875 -0.0660223 
0.18 -0.0561668 
0.18125 -0.0462884 
0.1825 -0.0363966 
0.18375 -0.0265006 
0.185 -0.0166097 
0.18625 -0.00673315 
0.1875 0.00312004 
0.18875 0.0129408 
0.19 0.0227203 
0.19125 0.0324497 
0.1925 0.0421202 
0.19375 0.0517232 
0.195 0.0612502 
0.19625 0.0706928 
0.1975 0.0800428 
0.19875 0.089292 
0.2 0.0984323 
0.20125 0.107456 
0.2025 0.116355 
0.20375 0.125122 
0.205 0.13375 
0.20625 0.14223 
0.2075 0.150557 
0.20875 0.158723 
0.21 0.166721 
0.21125 0.174544 
0.2125 0.182187 
0.21375 0.189642 
0.215 0.196904 
0.21625 0.203966 
0.2175 0.210823 
0.21875 0.217469 
0.22 0.223899 
0.22125 0.230107 
0.2225 0.236089 
0.22375 0.24184 
0.225 0.247354 
0.22625 0.252629 
0.2275 0.257658 
0.22875 0.262439 
0.23 0.266967 
0.23125 0.271239 
0.2325 0.275252 
0.23375 0.279002 
0.235 0.282486 
0.23625 0.285701 
0.2375 0.288646 
0.23875 0.291317 
0.24 0.293713 
0.24125 0.295831 
0.2425 0.297671 
0.24375 0.299229 
0.245 0.300506 
0.24625 0.301501 
0.2475 0.302211 
0.24875 0.302638 
0.25 0.30278 
0.25125 0.302638 
0.2525 0.302211 
0.25375 0.301501 
0.255 0.300506 
0.25625 0.299229 
0.2575 0.297671 
0.25875 0.295831 
0.26 0.293713 
0.26125 0.291317 
0.2625 0.288646 
0.26375 0.285701 
0.265 0.282486 
0.26625 0.279002 
0.2675 0.275252 
0.26875 0.271239 
0.27 0.266967 
0.27125 0.262439 
0.2725 0.257658 
0.27375 0.252629 
0.275 0.247354 
0.27625 0.24184 
0.2775 0.236089 
0.27875 0.230107 
0.28 0.223899 
0.28125 0.217469 
0.2825 0.210823 
0.28375 0.203966 
0.285 0.196904 
0.28625 0.189642 
0.2875 0.182187 
0.28875 0.174544 
0.29 0.166721 
0.29125 0.158723 
0.2925 0.150557 
0.29375 0.14223 
0.295 0.13375 
0.29625 0.125122 
0.2975 0.116355 
0.29875 0.107456 
0.3 0.0984323 
0.30125 0.089292 
0.3025 0.0800428 
0.30375 0.0706928 
0.305 0.0612502 
0.30625 0.0517232 
0.3075 0.0421202 
0.30875 0.0324497 
0.31 0.0227203 
0.31125 0.0129408 
0.3125 0.00312004 
0.31375 -0.00673315 
0.315 -0.0166097 
0.31625 -0.0265006 
0.3175 -0.0363966 
0.31875 -0.0462884 
0.32 -0.0561668 
0.32125 -0.0660223 
0.3225 -0.0758457 
0.32375 -0.0856272 
0.325 -0.0953576 
0.32625 -0.105027 
0.3275 -0.114626 
0.32875 -0.124145 
0.33 -0.133575 
0.33125 -0.142905 
0.3325 -0.152126 
0.33375 -0.161228 
0.335 -0.170203 
0.33625 -0.179039 
0.3375 -0.187728 
0.33875 -0.19626 
0.34 -0.204626 
0.34125 -0.212815 
0.3425 -0.220819 
0.34375 -0.228628 
0.345 -0.236234 
0.34625 -0.243625 
0.3475 -0.250795 
0.34875 -0.257733 
0.35 -0.264431 
0.35125 -0.270879 
0.3525 -0.27707 
0.35375 -0.282994 
0.355 -0.288643 
0.35625 -0.294009 
0.3575 -0.299084 
0.35875 -0.303859 
0.36 -0.308328 
0.36125 -0.312482 
0.3625 -0.316313 
0.36375 -0.319816 
0.365 -0.322982 
0.36625 -0.325805 
0.3675 -0.328278 
0.36875 -0.330396 
0.37 -0.332151 
0.37125 -0.333539 
0.3725 -0.334553 
0.37375 -0.335189 
0.375 -0.335441 
0.37625 -0.335305 
0.3775 -0.334776 
0.37875 -0.333851 
0.38 -0.332526 
0.38125 -0.330796 
0.3825 -0.328661 
0.38375 -0.326116 
0.385 -0.32316 
0.38625 -0.319791 
0.3875 -0.316006 
0.38875 -0.311807 
0.39 -0.307191 
0.39125 -0.302158 
0.3925 -0.296709 
0.39375 -0.290845 
0.395 -0.284567 
0.39625 -0.277876 
0.3975 -0.270775 
0.39875 -0.263266 
0.4 -0.255354 
0.40125 -0.24704 
0.4025 -0.238331 
0.40375 -0.22923 
0.405 -0.219743 
0.40625 -0.209877 
0.4075 -0.199637 
0.40875 -0.189032 
0.41 -0.178069 
0.41125 -0.166757 
0.4125 -0.155104 
0.41375 -0.143121 
0.415 -0.130819 
0.41625 -0.118208 
0.4175 -0.105301 
0.41875 -0.0921096 
0.42 -0.0786481 
0.42125 -0.0649306 
0.4225 -0.0509719 
0.42375 -0.0367877 
0.425 -0.0223947 
0.42625 -0.00781023 
0.4275 0.00694759 
0.42875 0.0218597 
0.43 0.0369062 
0.43125 0.0520663 
0.4325 0.0673183 
0.43375 0.0826398 
0.435 0.0980071 
0.43625 0.113396 
0.4375 0.128781 
0.43875 0.144136 
0.44 0.159433 
0.44125 0.174644 
0.4425 0.18974 
0.44375 0.204691 
0.445 0.219464 
0.44625 0.234028 
0.4475 0.248348 
0.44875 0.262391 
0.45 0.27612 
0.45125 0.289499 
0.4525 0.302489 
0.45375 0.315051 
0.455 0.327145 
0.45625 0.338729 
0.4575 0.34976 
0.45875 0.360194 
0.46 0.369986 
0.46125 0.379088 
0.4625 0.387454 
0.46375 0.395034 
0.465 0.401777 
0.46625 0.407632 
0.4675 0.412545 
0.46875 0.416461 
0.47 0.419325 
0.47125 0.421078 
0.4725 0.421663 
0.47375 0.421018 
0.475 0.419082 
0.47625 0.415791 
0.4775 0.41108 
0.47875 0.404884 
0.48 0.397134 
0.48125 0.387761 
0.4825 0.376693 
0.48375 0.363857 
0.485 0.34918 
0.48625 0.332585 
0.4875 0.313995 
0.48875 0.293329 
0.49 0.270508 
0.49125 0.245447 
0.4925 0.218063 
0.49375 0.18827 
0.495 0.155978 
0.49625 0.121097 
0.4975 0.0835373 
0.49875 0.0432033 
0.5 1.21647e-16 


0.5 1.21647e-16 
0.50125 -0.0432033 
0.5025 -0.0835373 
0.50375 -0.121097 
0.505 -0.155978 
0.50625 -0.18827 
0.5075 -0.218063 
0.50875 -0.245447 
0.51 -0.270508 
0.51125 -0.293329 
0.5125 -0.313995 
0.51375 -0.332585 
0.515 -0.34918 
0.51625 -0.363857 
0.5175 -0.376693 
0.51875 -0.387761 
0.52 -0.397134 
0.52125 -0.404884 
0.5225 -0.41108 
0.52375 -0.415791 
0.525 -0.419082 
0.52625 -0.421018 
0.5275 -0.421663 
0.52875 -0.421078 
0.53 -0.419325 
0.53125 -0.416461 
0.5325 -0.412545 
0.53375 -0.407632 
0.535 -0.401777 
0.53625 -0.395034 
0.5375 -0.387454 
0.53875 -0.379088 
0.54 -0.369986 
0.54125 -0.360194 
0.5425 -0.34976 
0.54375 -0.338729 
0.545 -0.327145 
0.54625 -0.315051 
0.5475 -0.302489 
0.54875 -0.289499 
0.55 -0.27612 
0.55125 -0.262391 
0.5525 -0.248348 
0.55375 -0.234028 
0.555 -0.219464 
0.55625 -0.204691 
0.5575 -0.18974 
0.55875 -0.174644 
0.56 -0.159433 
0.56125 -0.144136 
0.5625 -0.128781 
0.56375 -0.113396 
0.565 -0.0980071 
0.56625 -0.0826398 
0.5675 -0.0673183 
0.56875 -0.0520663 
0.57 -0.0369062 
0.57125 -0.0218597 
0.5725 -0.00694759 
0.57375 0.00781023 
0.575 0.0223947 
0.57625 0.0367877 
0.5775 0.0509719 
0.57875 0.0649306 
0.58 0.0786481 
0.58125 0.0921096 
0.5825 0.105301 
0.58375 0.118208 
0.585 0.130819 
0.58625 0.143121 
0.5875 0.155104 
0.58875 0.166757 
0.59 0.178069 
0.59125 0.189032 
0.5925 0.199637 
0.59375 0.209877 
0.595 0.219743 
0.59625 0.22923 
0.5975 0.238331 
0.59875 0.24704 
0.6 0.255354 
0.60125 0.263266 
0.6025 0.270775 
0.60375 0.277876 
0.605 0.284567 
0.60625 0.290845 
0.6075 0.296709 
0.60875 0.302158 
0.61 0.307191 
0.61125 0.311807 
0.6125 0.316006 
0.61375 0.319791 
0.615 0.32316 
0.61625 0.326116 
0.6175 0.328661 
0.61875 0.330796 
0.62 0.332526 
0.62125 0.333851 
0.6225 0.334776 
0.62375 0.335305 
0.625 0.335441 
0.62625 0.335189 
0.6275 0.334553 
0.62875 0.333539 
0.63 0.332151 
0.63125 0.330396 
0.6325 0.328278 
0.63375 0.325805 
0.635 0.322982 
0.63625 0.319816 
0.6375 0.316313 
0.63875 0.312482 
0.64 0.308328 
0.64125 0.303859 
0.6425 0.299084 
0.64375 0.294009 
0.645 0.288643 
0.64625 0.282994 
0.6475 0.27707 
0.64875 0.270879 
0.65 0.264431 
0.65125 0.257733 
0.6525 0.250795 
0.65375 0.243625 
0.655 0.236234 
0.65625 0.228628 
0.6575 0.220819 
0.65875 0.212815 
0.66 0.204626 
0.66125 0.19626 
0.6625 0.187728 
0.66375 0.179039 
0.665 0.170203 
0.66625 0.161228 
0.6675 0.152126 
0.66875 0.142905 
0.67 0.133575 
0.67125 0.124145 
0.6725 0.114626 
0.67375 0.105027 
0.675 0.0953576 
0.67625 0.0856272 
0.6775 0.0758457 
0.67875 0.0660223 
0.68 0.0561668 
0.68125 0.0462884 
0.6825 0.0363966 
0.68375 0.0265006 
0.685 0.0166097 
0.68625 0.00673315 
0.6875 -0.00312004 
0.68875 -0.0129408 
0.69 -0.0227203 
0.69125 -0.0324497 
0.6925 -0.0421202 
0.69375 -0.0517232 
0.695 -0.0612502 
0.69625 -0.0706928 
0.6975 -0.0800428 
0.69875 -0.089292 
0.7 -0.0984323 
0.70125 -0.107456 
0.7025 -0.116355 
0.70375 -0.125122 
0.705 -0.13375 
0.70625 -0.14223 
0.7075 -0.150557 
0.70875 -0.158723 
0.71 -0.166721 
0.71125 -0.174544 
0.7125 -0.182187 
0.71375 -0.189642 
0.715 -0.196904 
0.71625 -0.203966 
0.7175 -0.210823 
0.71875 -0.217469 
0.72 -0.223899 
0.72125 -0.230107 
0.7225 -0.236089 
0.72375 -0.24184 
0.725 -0.247354 
0.72625 -0.252629 
0.7275 -0.257658 
0.72875 -0.262439 
0.73 -0.266967 
0.73125 -0.271239 
0.7325 -0.275252 
0.73375 -0.279002 
0.735 -0.282486 
0.73625 -0.285701 
0.7375 -0.288646 
0.73875 -0.291317 
0.74 -0.293713 
0.74125 -0.295831 
0.7425 -0.297671 
0.74375 -0.299229 
0.745 -0.300506 
0.74625 -0.301501 
0.7475 -0.302211 
0.74875 -0.302638 
0.75 -0.30278 
0.75125 -0.302638 
0.7525 -0.302211 
0.75375 -0.301501 
0.755 -0.300506 
0.75625 -0.299229 
0.7575 -0.297671 
0.75875 -0.295831 
0.76 -0.293713 
0.76125 -0.291317 
0.7625 -0.288646 
0.76375 -0.285701 
0.765 -0.282486 
0.76625 -0.279002 
0.7675 -0.275252 
0.76875 -0.271239 
0.77 -0.266967 
0.77125 -0.262439 
0.7725 -0.257658 
0.77375 -0.252629 
0.775 -0.247354 
0.77625 -0.24184 
0.7775 -0.236089 
0.77875 -0.230107 
0.78 -0.223899 
0.78125 -0.217469 
0.7825 -0.210823 
0.78375 -0.203966 
0.785 -0.196904 
0.78625 -0.189642 
0.7875 -0.182187 
0.78875 -0.174544 
0.79 -0.166721 
0.79125 -0.158723 
0.7925 -0.150557 
0.79375 -0.14223 
0.795 -0.13375 
0.79625 -0.125122 
0.7975 -0.116355 
0.79875 -0.107456 
0.8 -0.0984323 
0.80125 -0.089292 
0.8025 -0.0800428 
0.80375 -0.0706928 
0.805 -0.0612502 
0.80625 -0.0517232 
0.8075 -0.0421202 
0.80875 -0.0324497 
0.81 -0.0227203 
0.81125 -0.0129408 
0.8125 -0.00312004 
0.81375 0.00673315 
0.815 0.0166097 
0.81625 0.0265006 
0.8175 0.0363966 
0.81875 0.0462884 
0.82 0.0561668 
0.82125 0.0660223 
0.8225 0.0758457 
0.82375 0.0856272 
0.825 0.0953576 
0.82625 0.105027 
0.8275 0.114626 
0.82875 0.124145 
0.83 0.133575 
0.83125 0.142905 
0.8325 0.152126 
0.83375 0.161228 
0.835 0.170203 
0.83625 0.179039 
0.8375 0.187728 
0.83875 0.19626 
0.84 0.204626 
0.84125 0.212815 
0.8425 0.220819 
0.84375 0.228628 
0.845 0.236234 
0.84625 0.243625 
0.8475 0.250795 
0.84875 0.257733 
0.85 0.264431 
0.85125 0.270879 
0.8525 0.27707 
0.85375 0.282994 
0.855 0.288643 
0.85625 0.294009 
0.8575 0.299084 
0.85875 0.303859 
0.86 0.308328 
0.86125 0.312482 
0.8625 0.316313 
0.86375 0.319816 
0.865 0.322982 
0.86625 0.325805 
0.8675 0.328278 
0.86875 0.330396 
0.87 0.332151 
0.87125 0.333539 
0.8725 0.334553 
0.87375 0.335189 
0.875 0.335441 
0.87625 0.335305 
0.8775 0.334776 
0.87875 0.333851 
0.88 0.332526 
0.88125 0.330796 
0.8825 0.328661 
0.88375 0.326116 
0.885 0.32316 
0.88625 0.319791 
0.8875 0.316006 
0.88875 0.311807 
0.89 0.307191 
0.89125 0.302158 
0.8925 0.296709 
0.89375 0.290845 
0.895 0.284567 
0.89625 0.277876 
0.8975 0.270775 
0.89875 0.263266 
0.9 0.255354 
0.90125 0.24704 
0.9025 0.238331 
0.90375 0.22923 
0.905 0.219743 
0.90625 0.209877 
0.9075 0.199637 
0.90875 0.189032 
0.91 0.178069 
0.91125 0.166757 
0.9125 0.155104 
0.91375 0.143121 
0.915 0.130819 
0.91625 0.118208 
0.9175 0.105301 
0.91875 0.0921096 
0.92 0.0786481 
0.92125 0.0649306 
0.9225 0.0509719 
0.92375 0.0367877 
0.925 0.0223947 
0.92625 0.00781023 
0.9275 -0.00694759 
0.92875 -0.0218597 
0.93 -0.0369062 
0.93125 -0.0520663 
0.9325 -0.0673183 
0.93375 -0.0826398 
0.935 -0.0980071 
0.93625 -0.113396 
0.9375 -0.128781 
0.93875 -0.144136 
0.94 -0.159433 
0.94125 -0.174644 
0.9425 -0.18974 
0.94375 -0.204691 
0.945 -0.219464 
0.94625 -0.234028 
0.9475 -0.248348 
0.94875 -0.262391 
0.95 -0.27612 
0.95125 -0.289499 
0.9525 -0.302489 
0.95375 -0.315051 
0.955 -0.327145 
0.95625 -0.338729 
0.9575 -0.34976 
0.95875 -0.360194 
0.96 -0.369986 
0.96125 -0.379088 
0.9625 -0.387454 
0.96375 -0.395034 
0.965 -0.401777 
0.96625 -0.407632 
0.9675 -0.412545 
0.96875 -0.416461 
0.97 -0.419325 
0.97125 -0.421078 
0.9725 -0.421663 
0.97375 -0.421018 
0.975 -0.419082 
0.97625 -0.415791 
0.9775 -0.41108 
0.97875 -0.404884 
0.98 -0.397134 
0.98125 -0.387761 
0.9825 -0.376693 
0.98375 -0.363857 
0.985 -0.34918 
0.98625 -0.332585 
0.9875 -0.313995 
0.98875 -0.293329 
0.99 -0.270508 
0.99125 -0.245447 
0.9925 -0.218063 
0.99375 -0.18827 
0.995 -0.155978 
0.99625 -0.121097 
0.9975 -0.0835373 
0.99875 -0.0432033 
1 0 


