# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_11> 
0.45625 0.00956657 
0.4575 0.00855532 
0.45875 0.00753113 
0.46 0.00649786 
0.46125 0.00545952 
0.4625 0.00442028 
0.46375 0.00338442 
0.465 0.00235642 
0.46625 0.00134086 
0.4675 0.000342518 
0.46875 -0.000633698 
0.47 -0.00158271 
0.47125 -0.00249929 
0.4725 -0.00337804 
0.47375 -0.00421338 
0.475 -0.0049996 
0.47625 -0.0057308 
0.4775 -0.00640089 
0.47875 -0.00700364 
0.48 -0.00753262 
0.48125 -0.00798122 
0.4825 -0.00834267 
0.48375 -0.00860999 
0.485 -0.00877604 
0.48625 -0.00883346 
0.4875 -0.00877473 
0.48875 -0.00859212 
0.49 -0.0082777 
0.49125 -0.00782336 
0.4925 -0.00722076 
0.49375 -0.00646139 
0.495 -0.00553652 
0.49625 -0.0044372 
0.4975 -0.00315429 
0.49875 -0.00167841 
0.5 -8.99639e-17 


0.5 -8.99639e-17 
0.50125 -0.0046584 
0.5025 -0.00875466 
0.50375 -0.0123154 
0.505 -0.0153665 
0.50625 -0.0179335 
0.5075 -0.0200411 
0.50875 -0.0217136 
0.51 -0.0229746 
0.51125 -0.0238473 
0.5125 -0.0243541 
0.51375 -0.0245171 
0.515 -0.0243577 
0.51625 -0.0238969 
0.5175 -0.0231549 
0.51875 -0.0221517 
0.52 -0.0209066 
0.52125 -0.0194385 
0.5225 -0.0177656 
0.52375 -0.0159057 
0.525 -0.0138763 
0.52625 -0.0116942 
0.5275 -0.00937567 
0.52875 -0.00693674 
0.53 -0.00439279 
0.53125 -0.00175882 
0.5325 0.000950652 
0.53375 0.00372153 
0.535 0.00654019 
0.53625 0.0093934 
0.5375 0.0122684 
0.53875 0.0151528 
0.54 0.0180347 
0.54125 0.0209025 
0.5425 0.0237451 
0.54375 0.0265518 
0.545 0.0293122 
0.54625 0.0320164 
0.5475 0.0346548 
0.54875 0.0372181 
0.55 0.0396976 
0.55125 0.0420847 
0.5525 0.0443713 
0.55375 0.0465498 
0.555 0.0486126 
0.55625 0.0505526 
0.5575 0.0523632 
0.55875 0.0540378 
0.56 0.0555704 
0.56125 0.0569553 
0.5625 0.0581868 
0.56375 0.05926 
0.565 0.0601698 
0.56625 0.0609118 
0.5675 0.0614816 
0.56875 0.0618753 
0.57 0.0620891 
0.57125 0.0621197 
0.5725 0.0619638 
0.57375 0.0616185 
0.575 0.0610812 
0.57625 0.0603496 
0.5775 0.0594214 
0.57875 0.0582948 
0.58 0.0569681 
0.58125 0.0554399 
0.5825 0.0537089 
0.58375 0.0517743 
0.585 0.0496353 
0.58625 0.0472913 
0.5875 0.0447421 
0.58875 0.0419875 
0.59 0.0390275 
0.59125 0.0358625 
0.5925 0.032493 
0.59375 0.0289196 
0.595 0.0251431 
0.59625 0.0211646 
0.5975 0.0169852 
0.59875 0.0126064 
0.6 0.00802964 
0.60125 0.00325663 
0.6025 -0.0017108 
0.60375 -0.00687062 
0.605 -0.0122207 
0.60625 -0.0177588 
0.6075 -0.0234823 
0.60875 -0.0293889 
0.61 -0.0354757 
0.61125 -0.04174 
0.6125 -0.0481787 
0.61375 -0.0547889 
0.615 -0.0615673 
0.61625 -0.0685107 
0.6175 -0.0756157 
0.61875 -0.0828786 
0.62 -0.090296 
0.62125 -0.0978641 
0.6225 -0.105579 
0.62375 -0.113437 
0.625 -0.121434 
0.62625 -0.129567 
0.6275 -0.13783 
0.62875 -0.146219 
0.63 -0.154732 
0.63125 -0.163362 
0.6325 -0.172106 
0.63375 -0.180959 
0.635 -0.189917 
0.63625 -0.198975 
0.6375 -0.208128 
0.63875 -0.217372 
0.64 -0.226702 
0.64125 -0.236114 
0.6425 -0.245602 
0.64375 -0.255162 
0.645 -0.264788 
0.64625 -0.274476 
0.6475 -0.284222 
0.64875 -0.294019 
0.65 -0.303864 
0.65125 -0.313751 
0.6525 -0.323674 
0.65375 -0.33363 
0.655 -0.343613 
0.65625 -0.353618 
0.6575 -0.36364 
0.65875 -0.373675 
0.66 -0.383716 
0.66125 -0.393759 
0.6625 -0.403799 
0.66375 -0.413832 
0.665 -0.423851 
0.66625 -0.433852 
0.6675 -0.443831 
0.66875 -0.453781 
0.67 -0.463699 
0.67125 -0.47358 
0.6725 -0.483418 
0.67375 -0.493209 
0.675 -0.502947 
0.67625 -0.512629 
0.6775 -0.52225 
0.67875 -0.531804 
0.68 -0.541287 
0.68125 -0.550695 
0.6825 -0.560023 
0.68375 -0.569267 
0.685 -0.578421 
0.68625 -0.587482 
0.6875 -0.596445 
0.68875 -0.605307 
0.69 -0.614062 
0.69125 -0.622706 
0.6925 -0.631236 
0.69375 -0.639648 
0.695 -0.647936 
0.69625 -0.656098 
0.6975 -0.66413 
0.69875 -0.672027 
0.7 -0.679786 
0.70125 -0.687403 
0.7025 -0.694875 
0.70375 -0.702199 
0.705 -0.70937 
0.70625 -0.716385 
0.7075 -0.723241 
0.70875 -0.729935 
0.71 -0.736464 
0.71125 -0.742825 
0.7125 -0.749014 
0.71375 -0.755028 
0.715 -0.760866 
0.71625 -0.766524 
0.7175 -0.772 
0.71875 -0.77729 
0.72 -0.782393 
0.72125 -0.787307 
0.7225 -0.792028 
0.72375 -0.796555 
0.725 -0.800885 
0.72625 -0.805018 
0.7275 -0.808949 
0.72875 -0.812679 
0.73 -0.816205 
0.73125 -0.819526 
0.7325 -0.822639 
0.73375 -0.825544 
0.735 -0.828239 
0.73625 -0.830724 
0.7375 -0.832996 
0.73875 -0.835054 
0.74 -0.836899 
0.74125 -0.838529 
0.7425 -0.839943 
0.74375 -0.84114 
0.745 -0.842121 
0.74625 -0.842884 
0.7475 -0.843429 
0.74875 -0.843756 
0.75 -0.843865 
0.75125 -0.843756 
0.7525 -0.843429 
0.75375 -0.842884 
0.755 -0.842121 
0.75625 -0.84114 
0.7575 -0.839943 
0.75875 -0.838529 
0.76 -0.836899 
0.76125 -0.835054 
0.7625 -0.832996 
0.76375 -0.830724 
0.765 -0.828239 
0.76625 -0.825544 
0.7675 -0.822639 
0.76875 -0.819526 
0.77 -0.816205 
0.77125 -0.812679 
0.7725 -0.808949 
0.77375 -0.805018 
0.775 -0.800885 
0.77625 -0.796555 
0.7775 -0.792028 
0.77875 -0.787307 
0.78 -0.782393 
0.78125 -0.77729 
0.7825 -0.772 
0.78375 -0.766524 
0.785 -0.760866 
0.78625 -0.755028 
0.7875 -0.749014 
0.78875 -0.742825 
0.79 -0.736464 
0.79125 -0.729935 
0.7925 -0.723241 
0.79375 -0.716385 
0.795 -0.70937 
0.79625 -0.702199 
0.7975 -0.694875 
0.79875 -0.687403 
0.8 -0.679786 
0.80125 -0.672027 
0.8025 -0.66413 
0.80375 -0.656098 
0.805 -0.647936 
0.80625 -0.639648 
0.8075 -0.631236 
0.80875 -0.622706 
0.81 -0.614062 
0.81125 -0.605307 
0.8125 -0.596445 
0.81375 -0.587482 
0.815 -0.578421 
0.81625 -0.569267 
0.8175 -0.560023 
0.81875 -0.550695 
0.82 -0.541287 
0.82125 -0.531804 
0.8225 -0.52225 
0.82375 -0.512629 
0.825 -0.502947 
0.82625 -0.493209 
0.8275 -0.483418 
0.82875 -0.47358 
0.83 -0.463699 
0.83125 -0.453781 
0.8325 -0.443831 
0.83375 -0.433852 
0.835 -0.423851 
0.83625 -0.413832 
0.8375 -0.403799 
0.83875 -0.393759 
0.84 -0.383716 
0.84125 -0.373675 
0.8425 -0.36364 
0.84375 -0.353618 
0.845 -0.343613 
0.84625 -0.33363 
0.8475 -0.323674 
0.84875 -0.313751 
0.85 -0.303864 
0.85125 -0.294019 
0.8525 -0.284222 
0.85375 -0.274476 
0.855 -0.264788 
0.85625 -0.255162 
0.8575 -0.245602 
0.85875 -0.236114 
0.86 -0.226702 
0.86125 -0.217372 
0.8625 -0.208128 
0.86375 -0.198975 
0.865 -0.189917 
0.86625 -0.180959 
0.8675 -0.172106 
0.86875 -0.163362 
0.87 -0.154732 
0.87125 -0.146219 
0.8725 -0.13783 
0.87375 -0.129567 
0.875 -0.121434 
0.87625 -0.113437 
0.8775 -0.105579 
0.87875 -0.0978641 
0.88 -0.090296 
0.88125 -0.0828786 
0.8825 -0.0756157 
0.88375 -0.0685107 
0.885 -0.0615673 
0.88625 -0.0547889 
0.8875 -0.0481787 
0.88875 -0.04174 
0.89 -0.0354757 
0.89125 -0.0293889 
0.8925 -0.0234823 
0.89375 -0.0177588 
0.895 -0.0122207 
0.89625 -0.00687062 
0.8975 -0.0017108 
0.89875 0.00325663 
0.9 0.00802964 
0.90125 0.0126064 
0.9025 0.0169852 
0.90375 0.0211646 
0.905 0.0251431 
0.90625 0.0289196 
0.9075 0.032493 
0.90875 0.0358625 
0.91 0.0390275 
0.91125 0.0419875 
0.9125 0.0447421 
0.91375 0.0472913 
0.915 0.0496353 
0.91625 0.0517743 
0.9175 0.0537089 
0.91875 0.0554399 
0.92 0.0569681 
0.92125 0.0582948 
0.9225 0.0594214 
0.92375 0.0603496 
0.925 0.0610812 
0.92625 0.0616185 
0.9275 0.0619638 
0.92875 0.0621197 
0.93 0.0620891 
0.93125 0.0618753 
0.9325 0.0614816 
0.93375 0.0609118 
0.935 0.0601698 
0.93625 0.05926 
0.9375 0.0581868 
0.93875 0.0569553 
0.94 0.0555704 
0.94125 0.0540378 
0.9425 0.0523632 
0.94375 0.0505526 
0.945 0.0486126 
0.94625 0.0465498 
0.9475 0.0443713 
0.94875 0.0420847 
0.95 0.0396976 
0.95125 0.0372181 
0.9525 0.0346548 
0.95375 0.0320164 
0.955 0.0293122 
0.95625 0.0265518 
0.9575 0.0237451 
0.95875 0.0209025 
0.96 0.0180347 
0.96125 0.0151528 
0.9625 0.0122684 
0.96375 0.0093934 
0.965 0.00654019 
0.96625 0.00372153 
0.9675 0.000950652 
0.96875 -0.00175882 
0.97 -0.00439279 
0.97125 -0.00693674 
0.9725 -0.00937567 
0.97375 -0.0116942 
0.975 -0.0138763 
0.97625 -0.0159057 
0.9775 -0.0177656 
0.97875 -0.0194385 
0.98 -0.0209066 
0.98125 -0.0221517 
0.9825 -0.0231549 
0.98375 -0.0238969 
0.985 -0.0243577 
0.98625 -0.0245171 
0.9875 -0.0243541 
0.98875 -0.0238473 
0.99 -0.0229746 
0.99125 -0.0217136 
0.9925 -0.0200411 
0.99375 -0.0179335 
0.995 -0.0153665 
0.99625 -0.0123154 
0.9975 -0.00875466 
0.99875 -0.0046584 
1 0 


