# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_4> 
0 0 
0.00125 -0.0270377 
0.0025 -0.0541576 
0.00375 -0.0813441 
0.005 -0.108582 
0.00625 -0.135855 
0.0075 -0.163148 
0.00875 -0.190446 
0.01 -0.217735 
0.01125 -0.244999 
0.0125 -0.272224 
0.01375 -0.299394 
0.015 -0.326497 
0.01625 -0.353517 
0.0175 -0.380441 
0.01875 -0.407255 
0.02 -0.433944 
0.02125 -0.460497 
0.0225 -0.486898 
0.02375 -0.513136 
0.025 -0.539196 
0.02625 -0.565068 
0.0275 -0.590737 
0.02875 -0.616191 
0.03 -0.641419 
0.03125 -0.666409 
0.0325 -0.691148 
0.03375 -0.715625 
0.035 -0.739828 
0.03625 -0.763748 
0.0375 -0.787372 
0.03875 -0.81069 
0.04 -0.833691 
0.04125 -0.856366 
0.0425 -0.878703 
0.04375 -0.900694 
0.045 -0.922329 
0.04625 -0.943597 
0.0475 -0.964491 
0.04875 -0.985001 
0.05 -1.00512 
0.05125 -1.02483 
0.0525 -1.04414 
0.05375 -1.06303 
0.055 -1.08149 
0.05625 -1.09952 
0.0575 -1.11711 
0.05875 -1.13426 
0.06 -1.15095 
0.06125 -1.16718 
0.0625 -1.18294 
0.06375 -1.19822 
0.065 -1.21303 
0.06625 -1.22735 
0.0675 -1.24119 
0.06875 -1.25452 
0.07 -1.26736 
0.07125 -1.27969 
0.0725 -1.2915 
0.07375 -1.30281 
0.075 -1.31359 
0.07625 -1.32386 
0.0775 -1.3336 
0.07875 -1.3428 
0.08 -1.35148 
0.08125 -1.35962 
0.0825 -1.36722 
0.08375 -1.37428 
0.085 -1.3808 
0.08625 -1.38677 
0.0875 -1.39219 
0.08875 -1.39707 
0.09 -1.4014 
0.09125 -1.40518 
0.0925 -1.4084 
0.09375 -1.41108 
0.095 -1.4132 
0.09625 -1.41477 
0.0975 -1.41578 
0.09875 -1.41625 
0.1 -1.41616 
0.10125 -1.41552 
0.1025 -1.41433 
0.10375 -1.41259 
0.105 -1.4103 
0.10625 -1.40747 
0.1075 -1.40409 
0.10875 -1.40017 
0.11 -1.39571 
0.11125 -1.39071 
0.1125 -1.38517 
0.11375 -1.3791 
0.115 -1.3725 
0.11625 -1.36537 
0.1175 -1.35772 
0.11875 -1.34955 
0.12 -1.34087 
0.12125 -1.33167 
0.1225 -1.32196 
0.12375 -1.31175 
0.125 -1.30103 
0.12625 -1.28983 
0.1275 -1.27813 
0.12875 -1.26595 
0.13 -1.25328 
0.13125 -1.24014 
0.1325 -1.22654 
0.13375 -1.21247 
0.135 -1.19794 
0.13625 -1.18295 
0.1375 -1.16753 
0.13875 -1.15166 
0.14 -1.13536 
0.14125 -1.11863 
0.1425 -1.10148 
0.14375 -1.08392 
0.145 -1.06595 
0.14625 -1.04759 
0.1475 -1.02883 
0.14875 -1.00968 
0.15 -0.990164 
0.15125 -0.970275 
0.1525 -0.950024 
0.15375 -0.929418 
0.155 -0.908468 
0.15625 -0.887179 
0.1575 -0.865561 
0.15875 -0.843622 
0.16 -0.82137 
0.16125 -0.798814 
0.1625 -0.775963 
0.16375 -0.752824 
0.165 -0.729408 
0.16625 -0.705722 
0.1675 -0.681777 
0.16875 -0.65758 
0.17 -0.633142 
0.17125 -0.60847 
0.1725 -0.583576 
0.17375 -0.558467 
0.175 -0.533154 
0.17625 -0.507646 
0.1775 -0.481952 
0.17875 -0.456083 
0.18 -0.430047 
0.18125 -0.403855 
0.1825 -0.377516 
0.18375 -0.35104 
0.185 -0.324438 
0.18625 -0.297718 
0.1875 -0.270891 
0.18875 -0.243966 
0.19 -0.216955 
0.19125 -0.189866 
0.1925 -0.16271 
0.19375 -0.135497 
0.195 -0.108236 
0.19625 -0.0809391 
0.1975 -0.0536149 
0.19875 -0.0262738 
0.2 0.001074 
0.20125 0.0284185 
0.2025 0.0557495 
0.20375 0.0830571 
0.205 0.110331 
0.20625 0.137561 
0.2075 0.164738 
0.20875 0.191851 
0.21 0.218891 
0.21125 0.245846 
0.2125 0.272709 
0.21375 0.299468 
0.215 0.326113 
0.21625 0.352636 
0.2175 0.379025 
0.21875 0.405272 
0.22 0.431367 
0.22125 0.4573 
0.2225 0.483062 
0.22375 0.508642 
0.225 0.534032 
0.22625 0.559223 
0.2275 0.584204 
0.22875 0.608967 
0.23 0.633503 
0.23125 0.657802 
0.2325 0.681855 
0.23375 0.705655 
0.235 0.72919 
0.23625 0.752454 
0.2375 0.775437 
0.23875 0.798131 
0.24 0.820528 
0.24125 0.842618 
0.2425 0.864394 
0.24375 0.885848 
0.245 0.906971 
0.24625 0.927756 
0.2475 0.948194 
0.24875 0.968279 
0.25 0.988003 
0.25125 1.00736 
0.2525 1.02634 
0.25375 1.04493 
0.255 1.06314 
0.25625 1.08094 
0.2575 1.09835 
0.25875 1.11534 
0.26 1.13191 
0.26125 1.14807 
0.2625 1.16379 
0.26375 1.17907 
0.265 1.19392 
0.26625 1.20832 
0.2675 1.22226 
0.26875 1.23574 
0.27 1.24876 
0.27125 1.26132 
0.2725 1.27339 
0.27375 1.28499 
0.275 1.29611 
0.27625 1.30674 
0.2775 1.31687 
0.27875 1.32651 
0.28 1.33565 
0.28125 1.34428 
0.2825 1.35241 
0.28375 1.36002 
0.285 1.36712 
0.28625 1.37371 
0.2875 1.37977 
0.28875 1.38531 
0.29 1.39032 
0.29125 1.39481 
0.2925 1.39877 
0.29375 1.40219 
0.295 1.40508 
0.29625 1.40744 
0.2975 1.40925 
0.29875 1.41053 
0.3 1.41128 
0.30125 1.41148 
0.3025 1.41114 
0.30375 1.41026 
0.305 1.40885 
0.30625 1.40689 
0.3075 1.40439 
0.30875 1.40135 
0.31 1.39777 
0.31125 1.39365 
0.3125 1.389 
0.31375 1.3838 
0.315 1.37808 
0.31625 1.37182 
0.3175 1.36503 
0.31875 1.35771 
0.32 1.34986 
0.32125 1.34149 
0.3225 1.3326 
0.32375 1.32319 
0.325 1.31326 
0.32625 1.30282 
0.3275 1.29187 
0.32875 1.28041 
0.33 1.26846 
0.33125 1.256 
0.3325 1.24305 
0.33375 1.22962 
0.335 1.21569 
0.33625 1.20129 
0.3375 1.18642 
0.33875 1.17108 
0.34 1.15527 
0.34125 1.13901 
0.3425 1.12229 
0.34375 1.10513 
0.345 1.08752 
0.34625 1.06949 
0.3475 1.05103 
0.34875 1.03214 
0.35 1.01285 
0.35125 0.993147 
0.3525 0.973047 
0.35375 0.952557 
0.355 0.931683 
0.35625 0.910434 
0.3575 0.888817 
0.35875 0.866841 
0.36 0.844514 
0.36125 0.821845 
0.3625 0.798842 
0.36375 0.775514 
0.365 0.75187 
0.36625 0.72792 
0.3675 0.703672 
0.36875 0.679136 
0.37 0.654321 
0.37125 0.629238 
0.3725 0.603897 
0.37375 0.578306 
0.375 0.552477 
0.37625 0.526419 
0.3775 0.500143 
0.37875 0.473659 
0.38 0.446978 
0.38125 0.420111 
0.3825 0.393069 
0.38375 0.365862 
0.385 0.338501 
0.38625 0.310999 
0.3875 0.283364 
0.38875 0.25561 
0.39 0.227748 
0.39125 0.199788 
0.3925 0.171742 
0.39375 0.143623 
0.395 0.115441 
0.39625 0.0872083 
0.3975 0.0589368 
0.39875 0.030638 
0.4 0.00232392 
0.40125 -0.0259937 
0.4025 -0.0543029 
0.40375 -0.0825918 
0.405 -0.110849 
