# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_5> 
0 0 
0.00125 -3.01202e-05 
0.0025 -5.1672e-05 
0.00375 -6.57453e-05 
0.005 -7.33907e-05 
0.00625 -7.56207e-05 
0.0075 -7.34106e-05 
0.00875 -6.76987e-05 
0.01 -5.93877e-05 
0.01125 -4.93448e-05 
0.0125 -3.84031e-05 
0.01375 -2.73619e-05 
0.015 -1.69874e-05 
0.01625 -8.01374e-06 
0.0175 -1.14339e-06 
0.01875 2.95201e-06 
0.02 3.63098e-06 
0.02125 2.81535e-07 
0.0225 -7.67947e-06 
0.02375 -2.0807e-05 
0.025 -3.96287e-05 
0.02625 -6.4645e-05 
0.0275 -9.63304e-05 
0.02875 -0.000135134 
0.03 -0.000181479 
0.03125 -0.000235765 
0.0325 -0.000298369 
0.03375 -0.000369641 
0.035 -0.000449914 
0.03625 -0.000539494 
0.0375 -0.000638668 
0.03875 -0.000747702 
0.04 -0.000866841 
0.04125 -0.000996311 
0.0425 -0.00113632 
0.04375 -0.00128705 
0.045 -0.00144868 
0.04625 -0.00162136 
0.0475 -0.00180522 
0.04875 -0.00200037 
0.05 -0.00220694 
0.05125 -0.00242499 
0.0525 -0.0026546 
0.05375 -0.00289583 
0.055 -0.00314872 
0.05625 -0.0034133 
0.0575 -0.00368959 
0.05875 -0.00397759 
0.06 -0.00427728 
0.06125 -0.00458865 
0.0625 -0.00491167 
0.06375 -0.00524629 
0.065 -0.00559245 
0.06625 -0.0059501 
0.0675 -0.00631915 
0.06875 -0.00669952 
0.07 -0.00709112 
0.07125 -0.00749385 
0.0725 -0.00790759 
0.07375 -0.00833223 
0.075 -0.00876764 
0.07625 -0.00921369 
0.0775 -0.00967024 
0.07875 -0.0101371 
0.08 -0.0106142 
0.08125 -0.0111014 
0.0825 -0.0115984 
0.08375 -0.0121051 
0.085 -0.0126213 
0.08625 -0.0131469 
0.0875 -0.0136816 
0.08875 -0.0142254 
0.09 -0.0147779 
0.09125 -0.015339 
0.0925 -0.0159085 
0.09375 -0.0164862 
0.095 -0.0170718 
0.09625 -0.0176653 
0.0975 -0.0182663 
0.09875 -0.0188746 
0.1 -0.0194902 
0.10125 -0.0201126 
0.1025 -0.0207418 
0.10375 -0.0213774 
0.105 -0.0220194 
0.10625 -0.0226674 
0.1075 -0.0233213 
0.10875 -0.0239807 
0.11 -0.0246456 
0.11125 -0.0253157 
0.1125 -0.0259908 
0.11375 -0.0266706 
0.115 -0.027355 
0.11625 -0.0280436 
0.1175 -0.0287364 
0.11875 -0.0294331 
0.12 -0.0301335 
0.12125 -0.0308373 
0.1225 -0.0315445 
0.12375 -0.0322546 
0.125 -0.0329677 
0.12625 -0.0336833 
0.1275 -0.0344015 
0.12875 -0.0351219 
0.13 -0.0358443 
0.13125 -0.0365686 
0.1325 -0.0372946 
0.13375 -0.0380221 
0.135 -0.0387509 
0.13625 -0.0394808 
0.1375 -0.0402116 
0.13875 -0.0409433 
0.14 -0.0416755 
0.14125 -0.0424081 
0.1425 -0.043141 
0.14375 -0.0438741 
