# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_8> 
0 0 
0.00125 -0.00176322 
0.0025 -0.00207916 
0.00375 -0.00104835 
0.005 0.00123215 
0.00625 0.00466872 
0.0075 0.00917108 
0.00875 0.0146522 
0.01 0.0210284 
0.01125 0.0282189 
0.0125 0.0361462 
0.01375 0.0447357 
0.015 0.0539158 
0.01625 0.0636178 
0.0175 0.0737757 
0.01875 0.0843263 
0.02 0.0952092 
0.02125 0.106367 
0.0225 0.117743 
0.02375 0.129286 
0.025 0.140945 
0.02625 0.152671 
0.0275 0.164421 
0.02875 0.176149 
0.03 0.187816 
0.03125 0.199381 
0.0325 0.210809 
0.03375 0.222064 
0.035 0.233114 
0.03625 0.243928 
0.0375 0.254477 
0.03875 0.264733 
0.04 0.274672 
0.04125 0.28427 
0.0425 0.293505 
0.04375 0.302357 
0.045 0.310808 
0.04625 0.318839 
0.0475 0.326437 
0.04875 0.333586 
0.05 0.340275 
0.05125 0.346491 
0.0525 0.352226 
0.05375 0.357469 
0.055 0.362215 
0.05625 0.366456 
0.0575 0.370187 
0.05875 0.373406 
0.06 0.376109 
0.06125 0.378293 
0.0625 0.37996 
0.06375 0.381108 
0.065 0.381738 
0.06625 0.381854 
0.0675 0.381457 
0.06875 0.380552 
0.07 0.379143 
0.07125 0.377235 
0.0725 0.374835 
0.07375 0.371948 
0.075 0.368583 
0.07625 0.364748 
0.0775 0.36045 
0.07875 0.355699 
0.08 0.350506 
0.08125 0.344879 
0.0825 0.33883 
0.08375 0.33237 
0.085 0.325511 
0.08625 0.318264 
0.0875 0.310642 
0.08875 0.302657 
0.09 0.294322 
0.09125 0.285652 
0.0925 0.276658 
0.09375 0.267356 
0.095 0.257759 
0.09625 0.247881 
0.0975 0.237737 
0.09875 0.227342 
0.1 0.21671 
0.10125 0.205855 
0.1025 0.194794 
0.10375 0.183541 
0.105 0.17211 
0.10625 0.160518 
0.1075 0.148778 
0.10875 0.136908 
0.11 0.12492 
0.11125 0.112831 
0.1125 0.100656 
0.11375 0.0884096 
0.115 0.0761064 
0.11625 0.0637615 
0.1175 0.0513896 
0.11875 0.0390052 
0.12 0.0266228 
0.12125 0.0142567 
0.1225 0.00192109 
0.12375 -0.0103702 
0.125 -0.0226033 
0.12625 -0.0347646 
0.1275 -0.0468408 
0.12875 -0.0588188 
0.13 -0.0706855 
0.13125 -0.0824283 
0.1325 -0.0940348 
0.13375 -0.105493 
0.135 -0.11679 
0.13625 -0.127916 
0.1375 -0.138858 
0.13875 -0.149605 
0.14 -0.160147 
0.14125 -0.170473 
0.1425 -0.180574 
0.14375 -0.190438 
0.145 -0.200057 
0.14625 -0.209422 
0.1475 -0.218523 
0.14875 -0.227351 
0.15 -0.2359 
0.15125 -0.244161 
0.1525 -0.252126 
0.15375 -0.259788 
0.155 -0.267141 
0.15625 -0.274177 
0.1575 -0.280891 
0.15875 -0.287278 
0.16 -0.293331 
0.16125 -0.299046 
0.1625 -0.304418 
0.16375 -0.309443 
0.165 -0.314117 
0.16625 -0.318436 
0.1675 -0.322397 
0.16875 -0.325997 
0.17 -0.329235 
0.17125 -0.332107 
0.1725 -0.334612 
0.17375 -0.336749 
0.175 -0.338517 
0.17625 -0.339914 
0.1775 -0.340942 
0.17875 -0.341599 
0.18 -0.341887 
0.18125 -0.341806 
0.1825 -0.341357 
0.18375 -0.340542 
0.185 -0.339362 
0.18625 -0.33782 
0.1875 -0.335918 
0.18875 -0.333659 
0.19 -0.331046 
0.19125 -0.328083 
0.1925 -0.324772 
0.19375 -0.32112 
0.195 -0.317129 
0.19625 -0.312804 
0.1975 -0.308151 
0.19875 -0.303175 
0.2 -0.29788 
0.20125 -0.292274 
0.2025 -0.286363 
0.20375 -0.280151 
0.205 -0.273647 
0.20625 -0.266857 
