# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_10> 
0 0 
0.00125 -0.0691085 
0.0025 -0.133353 
0.00375 -0.19292 
0.005 -0.247993 
0.00625 -0.298749 
0.0075 -0.345362 
0.00875 -0.387999 
0.01 -0.426827 
0.01125 -0.462005 
0.0125 -0.493689 
0.01375 -0.522032 
0.015 -0.54718 
0.01625 -0.569279 
0.0175 -0.588468 
0.01875 -0.604884 
0.02 -0.618658 
0.02125 -0.62992 
0.0225 -0.638794 
0.02375 -0.645402 
0.025 -0.649861 
0.02625 -0.652287 
0.0275 -0.65279 
0.02875 -0.651479 
0.03 -0.648456 
0.03125 -0.643825 
0.0325 -0.637682 
0.03375 -0.630123 
0.035 -0.621241 
0.03625 -0.611122 
0.0375 -0.599855 
0.03875 -0.587522 
0.04 -0.574204 
0.04125 -0.559978 
0.0425 -0.544919 
0.04375 -0.5291 
0.045 -0.51259 
0.04625 -0.495457 
0.0475 -0.477765 
0.04875 -0.459577 
0.05 -0.440953 
0.05125 -0.421951 
0.0525 -0.402625 
0.05375 -0.383028 
0.055 -0.363213 
0.05625 -0.343228 
0.0575 -0.323119 
0.05875 -0.302931 
0.06 -0.282707 
0.06125 -0.262488 
0.0625 -0.242313 
0.06375 -0.222219 
0.065 -0.20224 
0.06625 -0.182412 
0.0675 -0.162764 
0.06875 -0.143328 
0.07 -0.124132 
0.07125 -0.105203 
0.0725 -0.0865653 
0.07375 -0.0682441 
0.075 -0.0502611 
0.07625 -0.0326372 
0.0775 -0.0153921 
0.07875 0.00145615 
0.08 0.0178907 
0.08125 0.033896 
0.0825 0.0494578 
0.08375 0.0645629 
0.085 0.0791995 
0.08625 0.0933567 
0.0875 0.107025 
0.08875 0.120195 
0.09 0.132861 
0.09125 0.145014 
0.0925 0.15665 
0.09375 0.167764 
0.095 0.178353 
0.09625 0.188413 
0.0975 0.197942 
