# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_12> 
0 0 
0.00125 0.135259 
0.0025 0.257634 
0.00375 0.367769 
0.005 0.466288 
0.00625 0.553795 
0.0075 0.630874 
0.00875 0.698092 
0.01 0.755994 
0.01125 0.80511 
0.0125 0.845951 
0.01375 0.879011 
0.015 0.904765 
0.01625 0.923673 
0.0175 0.93618 
0.01875 0.942711 
0.02 0.943679 
0.02125 0.93948 
0.0225 0.930496 
0.02375 0.917094 
0.025 0.899625 
0.02625 0.878429 
0.0275 0.85383 
0.02875 0.826141 
0.03 0.79566 
0.03125 0.762673 
0.0325 0.727454 
0.03375 0.690264 
0.035 0.651353 
0.03625 0.61096 
0.0375 0.569312 
0.03875 0.526625 
0.04 0.483106 
0.04125 0.438949 
0.0425 0.39434 
0.04375 0.349455 
0.045 0.304459 
0.04625 0.259511 
0.0475 0.214758 
0.04875 0.170338 
0.05 0.126384 
0.05125 0.0830166 
0.0525 0.0403515 
0.05375 -0.00150462 
0.055 -0.0424525 
0.05625 -0.0824001 
0.0575 -0.121262 
0.05875 -0.158961 
0.06 -0.195424 
0.06125 -0.230587 
0.0625 -0.26439 
0.06375 -0.296781 
0.065 -0.327711 
0.06625 -0.357139 
0.0675 -0.385028 
0.06875 -0.411348 
0.07 -0.436071 
0.07125 -0.459176 
0.0725 -0.480646 
0.07375 -0.500467 
0.075 -0.518633 
0.07625 -0.535138 
0.0775 -0.549981 
0.07875 -0.563166 
0.08 -0.5747 
0.08125 -0.584592 
0.0825 -0.592856 
0.08375 -0.599508 
0.085 -0.604567 
0.08625 -0.608056 
0.0875 -0.609998 
0.08875 -0.610422 
0.09 -0.609356 
0.09125 -0.606832 
0.0925 -0.602883 
0.09375 -0.597546 
0.095 -0.590857 
0.09625 -0.582856 
0.0975 -0.573584 
0.09875 -0.563082 
0.1 -0.551393 
0.10125 -0.538563 
0.1025 -0.524636 
0.10375 -0.50966 
0.105 -0.493682 
0.10625 -0.476751 
0.1075 -0.458915 
0.10875 -0.440224 
0.11 -0.420728 
0.11125 -0.400477 
0.1125 -0.379523 
0.11375 -0.357916 
0.115 -0.335707 
0.11625 -0.312948 
0.1175 -0.289689 
0.11875 -0.265983 
0.12 -0.241878 
0.12125 -0.217428 
0.1225 -0.192681 
0.12375 -0.167687 
0.125 -0.142497 
0.12625 -0.117158 
0.1275 -0.0917206 
0.12875 -0.0662314 
0.13 -0.0407377 
0.13125 -0.0152861 
0.1325 0.0100778 
0.13375 0.0353093 
0.135 0.0603644 
0.13625 0.0852 
0.1375 0.109774 
0.13875 0.134045 
0.14 0.157974 
0.14125 0.181522 
0.1425 0.204649 
0.14375 0.227321 
0.145 0.249501 
0.14625 0.271155 
0.1475 0.29225 
0.14875 0.312754 
0.15 0.332636 
0.15125 0.351868 
0.1525 0.370421 
0.15375 0.388268 
0.155 0.405384 
0.15625 0.421746 
0.1575 0.43733 
0.15875 0.452116 
0.16 0.466084 
0.16125 0.479214 
0.1625 0.491491 
0.16375 0.502899 
0.165 0.513423 
0.16625 0.523051 
0.1675 0.531771 
0.16875 0.539574 
0.17 0.546451 
0.17125 0.552394 
0.1725 0.557399 
0.17375 0.56146 
0.175 0.564575 
0.17625 0.566742 
0.1775 0.567961 
0.17875 0.568233 
0.18 0.567561 
0.18125 0.565948 
0.1825 0.5634 
0.18375 0.559922 
0.185 0.555523 
0.18625 0.550211 
0.1875 0.543997 
0.18875 0.536891 
0.19 0.528908 
0.19125 0.520059 
0.1925 0.51036 
0.19375 0.499828 
0.195 0.488478 
0.19625 0.47633 
0.1975 0.463403 
0.19875 0.449716 
0.2 0.435291 
0.20125 0.42015 
0.2025 0.404316 
0.20375 0.387813 
0.205 0.370666 
0.20625 0.352901 
0.2075 0.334543 
0.20875 0.315621 
0.21 0.296162 
0.21125 0.276195 
0.2125 0.255748 
0.21375 0.234853 
0.215 0.213539 
0.21625 0.191838 
0.2175 0.169781 
0.21875 0.1474 
0.22 0.124728 
0.22125 0.101797 
0.2225 0.0786416 
0.22375 0.0552941 
0.225 0.0317889 
0.22625 0.00816008 
