# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_11> 
0 0 
0.00125 -0.339694 
0.0025 -0.65415 
0.00375 -0.944405 
0.005 -1.21147 
0.00625 -1.45633 
0.0075 -1.67993 
0.00875 -1.88321 
0.01 -2.06707 
0.01125 -2.23239 
0.0125 -2.38002 
0.01375 -2.51079 
0.015 -2.62551 
0.01625 -2.72496 
0.0175 -2.8099 
0.01875 -2.88106 
0.02 -2.93915 
0.02125 -2.98488 
0.0225 -3.01891 
0.02375 -3.04189 
0.025 -3.05444 
0.02625 -3.05719 
0.0275 -3.05071 
0.02875 -3.03558 
0.03 -3.01236 
0.03125 -2.98156 
0.0325 -2.94371 
0.03375 -2.8993 
0.035 -2.84881 
0.03625 -2.79271 
0.0375 -2.73143 
0.03875 -2.66542 
0.04 -2.59507 
0.04125 -2.5208 
0.0425 -2.44297 
0.04375 -2.36197 
0.045 -2.27813 
0.04625 -2.1918 
0.0475 -2.10331 
0.04875 -2.01296 
0.05 -1.92105 
0.05125 -1.82787 
0.0525 -1.73369 
0.05375 -1.63876 
0.055 -1.54334 
0.05625 -1.44765 
0.0575 -1.35194 
0.05875 -1.25639 
0.06 -1.16123 
0.06125 -1.06664 
0.0625 -0.972795 
0.06375 -0.879874 
0.065 -0.788037 
0.06625 -0.697434 
0.0675 -0.608208 
0.06875 -0.520493 
0.07 -0.434412 
0.07125 -0.350082 
0.0725 -0.267611 
0.07375 -0.187099 
0.075 -0.108637 
0.07625 -0.0323098 
0.0775 0.041805 
0.07875 0.113638 
0.08 0.183125 
0.08125 0.250209 
0.0825 0.314842 
0.08375 0.376978 
0.085 0.436579 
0.08625 0.493614 
0.0875 0.548055 
0.08875 0.599882 
0.09 0.649077 
0.09125 0.695631 
0.0925 0.739536 
0.09375 0.780792 
0.095 0.8194 
0.09625 0.855367 
0.0975 0.888705 
0.09875 0.919428 
0.1 0.947556 
0.10125 0.973109 
0.1025 0.996115 
0.10375 1.0166 
0.105 1.0346 
0.10625 1.05015 
0.1075 1.06328 
0.10875 1.07403 
0.11 1.08246 
0.11125 1.08859 
0.1125 1.09249 
0.11375 1.0942 
0.115 1.09376 
0.11625 1.09124 
0.1175 1.08669 
0.11875 1.08016 
0.12 1.07172 
0.12125 1.06142 
0.1225 1.04931 
0.12375 1.03547 
0.125 1.01996 
0.12625 1.00283 
0.1275 0.984159 
0.12875 0.964001 
0.13 0.942424 
0.13125 0.919494 
0.1325 0.895278 
0.13375 0.86984 
0.135 0.843248 
0.13625 0.815567 
0.1375 0.786865 
0.13875 0.757208 
0.14 0.726662 
0.14125 0.695293 
0.1425 0.663167 
0.14375 0.630349 
0.145 0.596904 
0.14625 0.562896 
0.1475 0.528391 
0.14875 0.49345 
0.15 0.458136 
0.15125 0.422511 
0.1525 0.386636 
0.15375 0.350571 
0.155 0.314376 
0.15625 0.278108 
0.1575 0.241825 
0.15875 0.205583 
0.16 0.169438 
0.16125 0.133442 
0.1625 0.0976491 
0.16375 0.0621108 
0.165 0.0268772 
0.16625 -0.0080027 
0.1675 -0.0424811 
0.16875 -0.0765116 
0.17 -0.110049 
0.17125 -0.143051 
0.1725 -0.175473 
0.17375 -0.207276 
0.175 -0.238421 
0.17625 -0.268869 
0.1775 -0.298585 
0.17875 -0.327533 
0.18 -0.35568 
0.18125 -0.382995 
0.1825 -0.409447 
0.18375 -0.435008 
0.185 -0.459651 
0.18625 -0.48335 
0.1875 -0.506082 
0.18875 -0.527824 
0.19 -0.548556 
0.19125 -0.568258 
0.1925 -0.586913 
0.19375 -0.604505 
0.195 -0.621019 
0.19625 -0.636443 
0.1975 -0.650766 
0.19875 -0.663977 
0.2 -0.676069 
0.20125 -0.687035 
0.2025 -0.69687 
0.20375 -0.70557 
0.205 -0.713134 
0.20625 -0.71956 
0.2075 -0.72485 
0.20875 -0.729005 
0.21 -0.73203 
0.21125 -0.73393 
0.2125 -0.73471 
0.21375 -0.73438 
0.215 -0.732948 
0.21625 -0.730425 
0.2175 -0.726823 
0.21875 -0.722155 
0.22 -0.716434 
0.22125 -0.709678 
0.2225 -0.701902 
0.22375 -0.693125 
0.225 -0.683365 
0.22625 -0.672643 
0.2275 -0.66098 
0.22875 -0.648399 
0.23 -0.634922 
0.23125 -0.620574 
0.2325 -0.60538 
0.23375 -0.589366 
0.235 -0.57256 
0.23625 -0.554989 
0.2375 -0.536681 
0.23875 -0.517667 
0.24 -0.497976 
0.24125 -0.477639 
0.2425 -0.456688 
0.24375 -0.435155 
0.245 -0.413072 
0.24625 -0.390474 
0.2475 -0.367393 
0.24875 -0.343863 
0.25 -0.31992 
0.25125 -0.295599 
0.2525 -0.270935 
0.25375 -0.245963 
0.255 -0.22072 
0.25625 -0.195242 
0.2575 -0.169566 
0.25875 -0.143727 
0.26 -0.117763 
0.26125 -0.09171 
0.2625 -0.0656051 
0.26375 -0.0394852 
0.265 -0.0133868 
0.26625 0.0126534 
0.2675 0.038599 
0.26875 0.0644135 
0.27 0.090061 
0.27125 0.115505 
0.2725 0.140711 
0.27375 0.165643 
0.275 0.190267 
0.27625 0.214547 
0.2775 0.23845 
0.27875 0.261943 
0.28 0.284991 
0.28125 0.307563 
0.2825 0.329628 
0.28375 0.351153 
0.285 0.372108 
0.28625 0.392463 
0.2875 0.412189 
0.28875 0.431258 
0.29 0.449642 
0.29125 0.467315 
0.2925 0.48425 
0.29375 0.500422 
0.295 0.515809 
0.29625 0.530386 
0.2975 0.544131 
0.29875 0.557024 
0.3 0.569045 
0.30125 0.580174 
0.3025 0.590394 
0.30375 0.599689 
0.305 0.608043 
0.30625 0.615441 
0.3075 0.62187 
0.30875 0.62732 
0.31 0.631778 
0.31125 0.635237 
0.3125 0.637687 
0.31375 0.639123 
0.315 0.639538 
0.31625 0.638929 
0.3175 0.637294 
0.31875 0.634631 
0.32 0.63094 
0.32125 0.626222 
0.3225 0.620482 
0.32375 0.613723 
0.325 0.60595 
0.32625 0.597173 
0.3275 0.587398 
0.32875 0.576637 
0.33 0.564901 
0.33125 0.552203 
0.3325 0.538557 
0.33375 0.523981 
0.335 0.508491 
0.33625 0.492106 
0.3375 0.474848 
0.33875 0.456736 
0.34 0.437796 
0.34125 0.418052 
0.3425 0.39753 
0.34375 0.376257 
0.345 0.354262 
0.34625 0.331577 
0.3475 0.308232 
0.34875 0.28426 
0.35 0.259696 
0.35125 0.234576 
0.3525 0.208936 
0.35375 0.182814 
0.355 0.15625 
0.35625 0.129285 
0.3575 0.10196 
0.35875 0.0743173 
0.36 0.0464014 
0.36125 0.0182572 
0.3625 -0.0100696 
0.36375 -0.038532 
0.365 -0.0670824 
0.36625 -0.0956719 
0.3675 -0.124251 
0.36875 -0.15277 
0.37 -0.181178 
0.37125 -0.209422 
0.3725 -0.237452 
0.37375 -0.265213 
0.375 -0.292653 
0.37625 -0.319719 
0.3775 -0.346356 
0.37875 -0.372509 
0.38 -0.398125 
0.38125 -0.423148 
0.3825 -0.447525 
0.38375 -0.4712 
0.385 -0.494119 
0.38625 -0.516226 
0.3875 -0.537469 
0.38875 -0.557793 
0.39 -0.577145 
0.39125 -0.595472 
0.3925 -0.612722 
0.39375 -0.628843 
0.395 -0.643785 
0.39625 -0.657497 
0.3975 -0.669932 
0.39875 -0.68104 
0.4 -0.690778 
0.40125 -0.699098 
0.4025 -0.705958 
0.40375 -0.711316 
0.405 -0.715131 
0.40625 -0.717366 
0.4075 -0.717984 
0.40875 -0.716951 
0.41 -0.714235 
0.41125 -0.709806 
0.4125 -0.703638 
0.41375 -0.695705 
0.415 -0.685988 
0.41625 -0.674465 
0.4175 -0.661124 
0.41875 -0.64595 
0.42 -0.628936 
0.42125 -0.610076 
0.4225 -0.589369 
0.42375 -0.566817 
0.425 -0.542427 
0.42625 -0.516209 
0.4275 -0.48818 
0.42875 -0.458359 
0.43 -0.426771 
0.43125 -0.393445 
0.4325 -0.358416 
0.43375 -0.321726 
0.435 -0.283419 
0.43625 -0.243548 
0.4375 -0.202171 
0.43875 -0.15935 
0.44 -0.115157 
0.44125 -0.0696687 
0.4425 -0.0229688 
0.44375 0.0248518 
0.445 0.0736948 
0.44625 0.123455 
0.4475 0.174017 
0.44875 0.225262 
0.45 0.277058 
0.45125 0.329268 
0.4525 0.381745 
0.45375 0.434333 
0.455 0.486865 
0.45625 0.539169 
0.4575 0.591058 
0.45875 0.642339 
0.46 0.692807 
0.46125 0.742246 
0.4625 0.790429 
0.46375 0.83712 
0.465 0.88207 
0.46625 0.925017 
0.4675 0.965689 
0.46875 1.0038 
0.47 1.03905 
0.47125 1.07114 
0.4725 1.09973 
0.47375 1.1245 
0.475 1.14508 
0.47625 1.16111 
0.4775 1.17222 
0.47875 1.17801 
0.48 1.17806 
0.48125 1.17196 
0.4825 1.15925 
0.48375 1.13949 
0.485 1.1122 
0.48625 1.07688 
0.4875 1.03302 
0.48875 0.980109 
0.49 0.91759 
0.49125 0.844903 
0.4925 0.761466 
0.49375 0.666676 
0.495 0.559913 
0.49625 0.440536 
0.4975 0.307884 
0.49875 0.161273 
0.5 2.176e-15 


0.5 2.176e-15 
0.50125 -0.161273 
0.5025 -0.307884 
0.50375 -0.440536 
0.505 -0.559913 
0.50625 -0.666676 
0.5075 -0.761466 
0.50875 -0.844903 
0.51 -0.91759 
0.51125 -0.980109 
0.5125 -1.03302 
0.51375 -1.07688 
0.515 -1.1122 
0.51625 -1.13949 
0.5175 -1.15925 
0.51875 -1.17196 
0.52 -1.17806 
0.52125 -1.17801 
0.5225 -1.17222 
0.52375 -1.16111 
0.525 -1.14508 
0.52625 -1.1245 
0.5275 -1.09973 
0.52875 -1.07114 
0.53 -1.03905 
0.53125 -1.0038 
0.5325 -0.965689 
0.53375 -0.925017 
0.535 -0.88207 
0.53625 -0.83712 
0.5375 -0.790429 
0.53875 -0.742246 
0.54 -0.692807 
0.54125 -0.642339 
0.5425 -0.591058 
0.54375 -0.539169 
0.545 -0.486865 
0.54625 -0.434333 
0.5475 -0.381745 
0.54875 -0.329268 
0.55 -0.277058 
0.55125 -0.225262 
0.5525 -0.174017 
0.55375 -0.123455 
0.555 -0.0736948 
0.55625 -0.0248518 
0.5575 0.0229688 
0.55875 0.0696687 
0.56 0.115157 
0.56125 0.15935 
0.5625 0.202171 
0.56375 0.243548 
0.565 0.283419 
0.56625 0.321726 
0.5675 0.358416 
