# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_1> 
0 0 
0.00125 9.90304e-05 
0.0025 0.000388009 
0.00375 0.000865117 
0.005 0.00152853 
0.00625 0.00237644 
0.0075 0.00340699 
0.00875 0.00461838 
0.01 0.00600875 
0.01125 0.00757629 
0.0125 0.00931913 
0.01375 0.0112355 
0.015 0.0133234 
0.01625 0.0155811 
0.0175 0.0180068 
0.01875 0.0205985 
0.02 0.0233545 
0.02125 0.0262728 
0.0225 0.0293517 
0.02375 0.0325891 
0.025 0.0359834 
0.02625 0.0395326 
0.0275 0.0432349 
0.02875 0.0470883 
0.03 0.0510911 
0.03125 0.0552413 
0.0325 0.0595371 
0.03375 0.0639766 
0.035 0.0685579 
0.03625 0.0732792 
0.0375 0.0781386 
0.03875 0.0831342 
0.04 0.0882641 
0.04125 0.0935265 
0.0425 0.0989194 
0.04375 0.104441 
0.045 0.11009 
0.04625 0.115863 
0.0475 0.121759 
0.04875 0.127777 
0.05 0.133914 
0.05125 0.140169 
0.0525 0.146539 
0.05375 0.153022 
0.055 0.159618 
0.05625 0.166323 
0.0575 0.173137 
0.05875 0.180056 
0.06 0.18708 
0.06125 0.194207 
0.0625 0.201433 
0.06375 0.208759 
0.065 0.216182 
0.06625 0.223699 
0.0675 0.23131 
0.06875 0.239012 
0.07 0.246803 
0.07125 0.254681 
0.0725 0.262646 
0.07375 0.270694 
0.075 0.278824 
0.07625 0.287035 
0.0775 0.295323 
0.07875 0.303688 
0.08 0.312128 
0.08125 0.32064 
0.0825 0.329223 
0.08375 0.337875 
0.085 0.346595 
0.08625 0.35538 
0.0875 0.364228 
0.08875 0.373138 
0.09 0.382109 
0.09125 0.391137 
0.0925 0.400222 
0.09375 0.409361 
0.095 0.418553 
0.09625 0.427796 
0.0975 0.437088 
0.09875 0.446427 
0.1 0.455812 
0.10125 0.46524 
0.1025 0.474711 
0.10375 0.484222 
0.105 0.493771 
0.10625 0.503357 
0.1075 0.512978 
0.10875 0.522632 
0.11 0.532317 
0.11125 0.542032 
0.1125 0.551775 
0.11375 0.561545 
0.115 0.571338 
0.11625 0.581155 
0.1175 0.590992 
0.11875 0.600849 
0.12 0.610724 
0.12125 0.620614 
0.1225 0.630519 
0.12375 0.640436 
0.125 0.650364 
0.12625 0.660301 
0.1275 0.670246 
0.12875 0.680197 
0.13 0.690152 
0.13125 0.700109 
0.1325 0.710067 
0.13375 0.720025 
0.135 0.72998 
0.13625 0.739931 
0.1375 0.749877 
0.13875 0.759816 
0.14 0.769745 
0.14125 0.779665 
0.1425 0.789572 
0.14375 0.799466 
0.145 0.809345 
0.14625 0.819207 
0.1475 0.82905 
0.14875 0.838874 
0.15 0.848677 
0.15125 0.858457 
0.1525 0.868212 
0.15375 0.877942 
0.155 0.887644 
0.15625 0.897317 
0.1575 0.90696 
0.15875 0.916571 
0.16 0.926149 
0.16125 0.935692 
0.1625 0.945199 
0.16375 0.954668 
0.165 0.964097 
0.16625 0.973487 
0.1675 0.982834 
0.16875 0.992138 
0.17 1.0014 
0.17125 1.01061 
0.1725 1.01978 
0.17375 1.02889 
0.175 1.03796 
0.17625 1.04697 
0.1775 1.05593 
0.17875 1.06484 
0.18 1.07369 
0.18125 1.08249 
0.1825 1.09122 
0.18375 1.0999 
0.185 1.10852 
0.18625 1.11707 
0.1875 1.12556 
0.18875 1.13399 
0.19 1.14235 
0.19125 1.15064 
0.1925 1.15887 
0.19375 1.16702 
0.195 1.17511 
0.19625 1.18312 
0.1975 1.19106 
0.19875 1.19892 
0.2 1.20671 
0.20125 1.21443 
0.2025 1.22206 
0.20375 1.22962 
0.205 1.2371 
0.20625 1.24449 
0.2075 1.25181 
0.20875 1.25904 
0.21 1.26618 
0.21125 1.27324 
0.2125 1.28022 
0.21375 1.28711 
0.215 1.29391 
0.21625 1.30062 
0.2175 1.30724 
0.21875 1.31376 
0.22 1.3202 
0.22125 1.32654 
0.2225 1.33279 
0.22375 1.33894 
0.225 1.345 
0.22625 1.35096 
0.2275 1.35682 
0.22875 1.36259 
0.23 1.36825 
0.23125 1.37381 
0.2325 1.37928 
0.23375 1.38464 
0.235 1.38989 
0.23625 1.39505 
0.2375 1.4001 
0.23875 1.40504 
0.24 1.40988 
0.24125 1.41461 
0.2425 1.41923 
0.24375 1.42374 
0.245 1.42815 
0.24625 1.43244 
0.2475 1.43663 
0.24875 1.4407 
0.25 1.44466 
0.25125 1.44851 
0.2525 1.45225 
0.25375 1.45587 
0.255 1.45938 
0.25625 1.46277 
0.2575 1.46605 
0.25875 1.46921 
0.26 1.47225 
0.26125 1.47518 
0.2625 1.47799 
0.26375 1.48068 
0.265 1.48326 
0.26625 1.48571 
0.2675 1.48804 
0.26875 1.49026 
0.27 1.49235 
0.27125 1.49432 
0.2725 1.49617 
0.27375 1.4979 
0.275 1.4995 
0.27625 1.50099 
0.2775 1.50235 
0.27875 1.50358 
0.28 1.50469 
0.28125 1.50568 
0.2825 1.50655 
0.28375 1.50729 
0.285 1.5079 
0.28625 1.50839 
0.2875 1.50875 
0.28875 1.50899 
0.29 1.5091 
0.29125 1.50909 
0.2925 1.50894 
0.29375 1.50868 
0.295 1.50828 
0.29625 1.50776 
0.2975 1.50711 
0.29875 1.50633 
0.3 1.50543 
0.30125 1.5044 
0.3025 1.50324 
0.30375 1.50195 
0.305 1.50054 
0.30625 1.499 
0.3075 1.49733 
0.30875 1.49553 
0.31 1.4936 
0.31125 1.49155 
0.3125 1.48937 
0.31375 1.48706 
0.315 1.48462 
0.31625 1.48206 
0.3175 1.47936 
0.31875 1.47654 
0.32 1.4736 
0.32125 1.47052 
0.3225 1.46732 
0.32375 1.46399 
0.325 1.46053 
0.32625 1.45695 
0.3275 1.45324 
0.32875 1.44941 
0.33 1.44544 
0.33125 1.44136 
0.3325 1.43714 
0.33375 1.4328 
0.335 1.42834 
0.33625 1.42375 
0.3375 1.41904 
0.33875 1.4142 
0.34 1.40924 
0.34125 1.40415 
0.3425 1.39894 
0.34375 1.39361 
0.345 1.38816 
0.34625 1.38258 
0.3475 1.37688 
0.34875 1.37106 
0.35 1.36512 
0.35125 1.35906 
0.3525 1.35288 
0.35375 1.34658 
0.355 1.34016 
0.35625 1.33362 
0.3575 1.32696 
0.35875 1.32019 
0.36 1.31329 
0.36125 1.30629 
0.3625 1.29916 
0.36375 1.29192 
0.365 1.28457 
0.36625 1.2771 
0.3675 1.26951 
0.36875 1.26182 
0.37 1.25401 
0.37125 1.24609 
0.3725 1.23806 
0.37375 1.22991 
0.375 1.22166 
0.37625 1.2133 
0.3775 1.20483 
0.37875 1.19625 
0.38 1.18757 
0.38125 1.17878 
0.3825 1.16988 
0.38375 1.16088 
0.385 1.15177 
0.38625 1.14256 
0.3875 1.13325 
0.38875 1.12384 
0.39 1.11432 
0.39125 1.10471 
0.3925 1.095 
0.39375 1.08518 
0.395 1.07527 
0.39625 1.06527 
0.3975 1.05516 
0.39875 1.04497 
0.4 1.03467 
0.40125 1.02429 
0.4025 1.01381 
0.40375 1.00324 
0.405 0.992585 
0.40625 0.981837 
0.4075 0.970999 
0.40875 0.960075 
0.41 0.949063 
0.41125 0.937966 
0.4125 0.926784 
0.41375 0.915519 
0.415 0.904171 
0.41625 0.892741 
0.4175 0.88123 
0.41875 0.86964 
0.42 0.857971 
0.42125 0.846225 
0.4225 0.834402 
0.42375 0.822504 
0.425 0.810531 
0.42625 0.798486 
0.4275 0.786368 
0.42875 0.774178 
0.43 0.761919 
0.43125 0.749591 
0.4325 0.737195 
0.43375 0.724732 
0.435 0.712204 
0.43625 0.699611 
0.4375 0.686955 
0.43875 0.674237 
0.44 0.661458 
0.44125 0.648619 
0.4425 0.635722 
0.44375 0.622767 
0.445 0.609755 
0.44625 0.596689 
0.4475 0.583568 
0.44875 0.570395 
0.45 0.55717 
0.45125 0.543895 
0.4525 0.53057 
0.45375 0.517198 
0.455 0.503779 
0.45625 0.490314 
0.4575 0.476805 
0.45875 0.463253 
0.46 0.449659 
0.46125 0.436024 
0.4625 0.42235 
0.46375 0.408638 
0.465 0.394889 
0.46625 0.381104 
0.4675 0.367284 
0.46875 0.353432 
0.47 0.339548 
0.47125 0.325632 
0.4725 0.311688 
0.47375 0.297715 
0.475 0.283715 
0.47625 0.26969 
0.4775 0.25564 
0.47875 0.241567 
0.48 0.227472 
0.48125 0.213357 
0.4825 0.199222 
0.48375 0.185069 
0.485 0.170899 
0.48625 0.156713 
0.4875 0.142513 
0.48875 0.1283 
0.49 0.114076 
0.49125 0.0998401 
0.4925 0.0855953 
0.49375 0.0713424 
0.495 0.0570826 
0.49625 0.0428173 
0.4975 0.0285476 
0.49875 0.0142747 
0.5 1.7631e-13 


0.5 1.7631e-13 
0.50125 -0.0142747 
0.5025 -0.0285476 
0.50375 -0.0428173 
0.505 -0.0570826 
0.50625 -0.0713424 
0.5075 -0.0855953 
0.50875 -0.0998401 
0.51 -0.114076 
0.51125 -0.1283 
0.5125 -0.142513 
0.51375 -0.156713 
0.515 -0.170899 
0.51625 -0.185069 
0.5175 -0.199222 
0.51875 -0.213357 
0.52 -0.227472 
0.52125 -0.241567 
0.5225 -0.25564 
0.52375 -0.26969 
0.525 -0.283715 
0.52625 -0.297715 
0.5275 -0.311688 
0.52875 -0.325632 
0.53 -0.339548 
0.53125 -0.353432 
0.5325 -0.367284 
0.53375 -0.381104 
0.535 -0.394889 
0.53625 -0.408638 
0.5375 -0.42235 
0.53875 -0.436024 
0.54 -0.449659 
0.54125 -0.463253 
0.5425 -0.476805 
0.54375 -0.490314 
0.545 -0.503779 
0.54625 -0.517198 
0.5475 -0.53057 
0.54875 -0.543895 
0.55 -0.55717 
0.55125 -0.570395 
0.5525 -0.583568 
0.55375 -0.596689 
0.555 -0.609755 
0.55625 -0.622767 
0.5575 -0.635722 
0.55875 -0.648619 
0.56 -0.661458 
0.56125 -0.674237 
0.5625 -0.686955 
0.56375 -0.699611 
0.565 -0.712204 
0.56625 -0.724732 
0.5675 -0.737195 
0.56875 -0.749591 
0.57 -0.761919 
0.57125 -0.774178 
0.5725 -0.786368 
0.57375 -0.798486 
0.575 -0.810531 
0.57625 -0.822504 
0.5775 -0.834402 
0.57875 -0.846225 
0.58 -0.857971 
0.58125 -0.86964 
0.5825 -0.88123 
0.58375 -0.892741 
0.585 -0.904171 
0.58625 -0.915519 
0.5875 -0.926784 
0.58875 -0.937966 
0.59 -0.949063 
0.59125 -0.960075 
0.5925 -0.970999 
0.59375 -0.981837 
0.595 -0.992585 
0.59625 -1.00324 
0.5975 -1.01381 
0.59875 -1.02429 
0.6 -1.03467 
0.60125 -1.04497 
0.6025 -1.05516 
0.60375 -1.06527 
0.605 -1.07527 
0.60625 -1.08518 
0.6075 -1.095 
0.60875 -1.10471 
0.61 -1.11432 
0.61125 -1.12384 
0.6125 -1.13325 
0.61375 -1.14256 
0.615 -1.15177 
0.61625 -1.16088 
0.6175 -1.16988 
0.61875 -1.17878 
0.62 -1.18757 
0.62125 -1.19625 
0.6225 -1.20483 
0.62375 -1.2133 
0.625 -1.22166 
0.62625 -1.22991 
0.6275 -1.23806 
0.62875 -1.24609 
0.63 -1.25401 
0.63125 -1.26182 
0.6325 -1.26951 
0.63375 -1.2771 
0.635 -1.28457 
0.63625 -1.29192 
0.6375 -1.29916 
0.63875 -1.30629 
0.64 -1.31329 
0.64125 -1.32019 
0.6425 -1.32696 
0.64375 -1.33362 
0.645 -1.34016 
0.64625 -1.34658 
0.6475 -1.35288 
0.64875 -1.35906 
0.65 -1.36512 
0.65125 -1.37106 
0.6525 -1.37688 
0.65375 -1.38258 
0.655 -1.38816 
0.65625 -1.39361 
0.6575 -1.39894 
0.65875 -1.40415 
0.66 -1.40924 
0.66125 -1.4142 
0.6625 -1.41904 
0.66375 -1.42375 
0.665 -1.42834 
0.66625 -1.4328 
0.6675 -1.43714 
0.66875 -1.44136 
0.67 -1.44544 
0.67125 -1.44941 
0.6725 -1.45324 
0.67375 -1.45695 
0.675 -1.46053 
0.67625 -1.46399 
0.6775 -1.46732 
0.67875 -1.47052 
0.68 -1.4736 
0.68125 -1.47654 
0.6825 -1.47936 
0.68375 -1.48206 
0.685 -1.48462 
0.68625 -1.48706 
0.6875 -1.48937 
0.68875 -1.49155 
0.69 -1.4936 
0.69125 -1.49553 
0.6925 -1.49733 
0.69375 -1.499 
0.695 -1.50054 
0.69625 -1.50195 
0.6975 -1.50324 
0.69875 -1.5044 
0.7 -1.50543 
0.70125 -1.50633 
