# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_6> 
0.67875 0.0294095 
0.68 0.0274818 
0.68125 0.0255393 
0.6825 0.023585 
0.68375 0.0216219 
0.685 0.019653 
0.68625 0.0176812 
0.6875 0.0157094 
0.68875 0.0137404 
0.69 0.011777 
0.69125 0.0098219 
0.6925 0.00787771 
0.69375 0.00594704 
0.695 0.00403241 
0.69625 0.00213628 
0.6975 0.000261026 
0.69875 -0.00159102 
0.7 -0.0034176 
0.70125 -0.00521654 
0.7025 -0.00698573 
0.70375 -0.00872313 
0.705 -0.0104268 
0.70625 -0.0120948 
0.7075 -0.0137253 
0.70875 -0.0153167 
0.71 -0.0168672 
0.71125 -0.0183752 
0.7125 -0.0198394 
0.71375 -0.0212581 
0.715 -0.0226301 
0.71625 -0.0239542 
0.7175 -0.0252291 
0.71875 -0.0264537 
0.72 -0.0276269 
0.72125 -0.0287479 
0.7225 -0.0298158 
0.72375 -0.0308297 
0.725 -0.0317889 
0.72625 -0.0326928 
0.7275 -0.0335409 
0.72875 -0.0343326 
0.73 -0.0350676 
0.73125 -0.0357455 
0.7325 -0.0363661 
0.73375 -0.0369291 
0.735 -0.0374345 
0.73625 -0.0378823 
0.7375 -0.0382724 
0.73875 -0.038605 
0.74 -0.0388803 
0.74125 -0.0390985 
0.7425 -0.0392599 
0.74375 -0.039365 
0.745 -0.0394141 
0.74625 -0.0394078 
0.7475 -0.0393466 
0.74875 -0.0392313 
0.75 -0.0390625 
0.75125 -0.038841 
0.7525 -0.0385675 
0.75375 -0.038243 
0.755 -0.0378684 
0.75625 -0.0374447 
0.7575 -0.0369729 
0.75875 -0.0364541 
0.76 -0.0358895 
0.76125 -0.0352802 
0.7625 -0.0346274 
0.76375 -0.0339325 
0.765 -0.0331967 
0.76625 -0.0324213 
0.7675 -0.0316079 
0.76875 -0.0307578 
0.77 -0.0298724 
0.77125 -0.0289533 
0.7725 -0.028002 
0.77375 -0.0270201 
0.775 -0.0260091 
0.77625 -0.0249706 
0.7775 -0.0239063 
0.77875 -0.0228178 
0.78 -0.0217069 
0.78125 -0.0205751 
0.7825 -0.0194242 
0.78375 -0.0182558 
0.785 -0.0170719 
0.78625 -0.015874 
0.7875 -0.0146639 
0.78875 -0.0134434 
0.79 -0.0122142 
0.79125 -0.010978 
0.7925 -0.00973677 
0.79375 -0.00849208 
0.795 -0.00724572 
0.79625 -0.00599945 
0.7975 -0.00475499 
0.79875 -0.00351407 
0.8 -0.0022784 
0.80125 -0.00104967 
0.8025 0.000170422 
0.80375 0.00138023 
0.805 0.0025781 
0.80625 0.00376241 
0.8075 0.00493158 
0.80875 0.00608401 
0.81 0.00721817 
0.81125 0.00833254 
0.8125 0.00942564 
0.81375 0.010496 
0.815 0.0115422 
0.81625 0.0125629 
0.8175 0.0135567 
0.81875 0.0145224 
0.82 0.0154585 
0.82125 0.016364 
0.8225 0.0172377 
0.82375 0.0180783 
0.825 0.0188849 
0.82625 0.0196564 
0.8275 0.0203917 
0.82875 0.02109 
0.83 0.0217504 
0.83125 0.0223719 
0.8325 0.0229539 
0.83375 0.0234957 
0.835 0.0239965 
0.83625 0.0244557 
0.8375 0.0248728 
0.83875 0.0252473 
0.84 0.0255787 
0.84125 0.0258667 
0.8425 0.026111 
0.84375 0.0263114 
0.845 0.0264676 
0.84625 0.0265795 
0.8475 0.026647 
0.84875 0.0266703 
0.85 0.0266493 
0.85125 0.0265842 
0.8525 0.0264752 
0.85375 0.0263226 
0.855 0.0261267 
0.85625 0.025888 
0.8575 0.0256068 
0.85875 0.0252838 
0.86 0.0249195 
0.86125 0.0245146 
0.8625 0.0240699 
0.86375 0.0235861 
0.865 0.0230642 
0.86625 0.022505 
0.8675 0.0219095 
0.86875 0.0212789 
0.87 0.0206142 
0.87125 0.0199166 
0.8725 0.0191873 
0.87375 0.0184277 
0.875 0.0176392 
0.87625 0.016823 
0.8775 0.0159807 
0.87875 0.0151139 
0.88 0.0142241 
0.88125 0.0133129 
0.8825 0.012382 
0.88375 0.0114332 
0.885 0.0104682 
0.88625 0.00948881 
0.8875 0.00849692 
0.88875 0.00749441 
0.89 0.00648321 
0.89125 0.0054653 
0.8925 0.00444268 
0.89375 0.00341736 
0.895 0.00239142 
0.89625 0.00136692 
0.8975 0.000345976 
0.89875 -0.000669309 
0.9 -0.0016768 
0.90125 -0.00267435 
0.9025 -0.00365982 
0.90375 -0.00463105 
0.905 -0.00558589 
0.90625 -0.00652218 
0.9075 -0.00743779 
0.90875 -0.00833059 
0.91 -0.00919846 
0.91125 -0.0100393 
0.9125 -0.0108511 
0.91375 -0.0116317 
0.915 -0.0123792 
0.91625 -0.0130916 
0.9175 -0.0137669 
0.91875 -0.0144034 
0.92 -0.0149992 
0.92125 -0.0155524 
0.9225 -0.0160615 
0.92375 -0.0165248 
0.925 -0.0169408 
0.92625 -0.017308 
0.9275 -0.017625 
0.92875 -0.0178905 
0.93 -0.0181034 
0.93125 -0.0182626 
0.9325 -0.0183672 
0.93375 -0.0184163 
0.935 -0.0184092 
0.93625 -0.0183453 
0.9375 -0.0182242 
0.93875 -0.0180457 
0.94 -0.0178097 
0.94125 -0.0175161 
0.9425 -0.0171653 
0.94375 -0.0167576 
0.945 -0.0162936 
0.94625 -0.0157741 
0.9475 -0.0152002 
0.94875 -0.014573 
0.95 -0.0138941 
0.95125 -0.0131651 
0.9525 -0.0123878 
0.95375 -0.0115647 
0.955 -0.0106979 
0.95625 -0.00979037 
0.9575 -0.00884501 
0.95875 -0.00786513 
0.96 -0.00685433 
0.96125 -0.00581654 
0.9625 -0.004756 
0.96375 -0.00367727 
0.965 -0.00258529 
0.96625 -0.00148534 
0.9675 -0.00038307 
0.96875 0.000715483 
0.97 0.00180389 
0.97125 0.00287532 
0.9725 0.00392251 
0.97375 0.0049378 
0.975 0.00591304 
0.97625 0.00683966 
0.9775 0.00770861 
0.97875 0.00851035 
0.98 0.00923486 
0.98125 0.0098716 
0.9825 0.0104095 
0.98375 0.010837 
0.985 0.0111419 
0.98625 0.0113115 
0.9875 0.0113326 
0.98875 0.0111911 
0.99 0.0108727 
0.99125 0.0103621 
0.9925 0.00964372 
0.99375 0.00870101 
0.995 0.0075169 
0.99625 0.0060736 
0.9975 0.00435261 
0.99875 0.00233473 
1 0 


