# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_3> 
0.3775 -0.408079 
0.37875 -0.408447 
0.38 -0.408721 
0.38125 -0.408898 
0.3825 -0.408979 
0.38375 -0.408964 
0.385 -0.408852 
0.38625 -0.408643 
0.3875 -0.408336 
0.38875 -0.407932 
0.39 -0.407429 
0.39125 -0.406828 
0.3925 -0.406129 
0.39375 -0.405331 
0.395 -0.404434 
0.39625 -0.403438 
0.3975 -0.402342 
0.39875 -0.401147 
0.4 -0.399852 
0.40125 -0.398457 
0.4025 -0.396963 
0.40375 -0.395369 
0.405 -0.393674 
0.40625 -0.39188 
0.4075 -0.389985 
0.40875 -0.387991 
0.41 -0.385896 
0.41125 -0.383702 
0.4125 -0.381407 
0.41375 -0.379012 
0.415 -0.376518 
0.41625 -0.373924 
0.4175 -0.37123 
0.41875 -0.368437 
0.42 -0.365545 
0.42125 -0.362554 
0.4225 -0.359464 
0.42375 -0.356275 
0.425 -0.352988 
0.42625 -0.349603 
0.4275 -0.34612 
0.42875 -0.34254 
0.43 -0.338863 
0.43125 -0.335089 
0.4325 -0.331219 
0.43375 -0.327253 
0.435 -0.323191 
0.43625 -0.319035 
0.4375 -0.314784 
0.43875 -0.310439 
0.44 -0.306001 
0.44125 -0.30147 
0.4425 -0.296846 
0.44375 -0.292131 
0.445 -0.287325 
0.44625 -0.282428 
0.4475 -0.277442 
0.44875 -0.272367 
0.45 -0.267203 
0.45125 -0.261952 
0.4525 -0.256614 
0.45375 -0.251191 
0.455 -0.245682 
0.45625 -0.240089 
0.4575 -0.234412 
0.45875 -0.228654 
0.46 -0.222813 
0.46125 -0.216892 
0.4625 -0.210892 
0.46375 -0.204813 
0.465 -0.198657 
0.46625 -0.192424 
0.4675 -0.186116 
0.46875 -0.179734 
0.47 -0.173279 
0.47125 -0.166752 
0.4725 -0.160154 
0.47375 -0.153488 
0.475 -0.146753 
0.47625 -0.139951 
0.4775 -0.133084 
0.47875 -0.126153 
0.48 -0.11916 
0.48125 -0.112105 
0.4825 -0.10499 
0.48375 -0.0978171 
0.485 -0.0905874 
0.48625 -0.0833025 
0.4875 -0.075964 
0.48875 -0.0685735 
0.49 -0.0611326 
0.49125 -0.0536431 
0.4925 -0.0461065 
0.49375 -0.0385247 
0.495 -0.0308994 
0.49625 -0.0232324 
0.4975 -0.0155256 
0.49875 -0.00778084 
0.5 4.35849e-16 


0.5 4.35849e-16 
0.50125 0.00778084 
0.5025 0.0155256 
0.50375 0.0232324 
0.505 0.0308994 
0.50625 0.0385247 
0.5075 0.0461065 
0.50875 0.0536431 
0.51 0.0611326 
0.51125 0.0685735 
0.5125 0.075964 
0.51375 0.0833025 
0.515 0.0905874 
0.51625 0.0978171 
0.5175 0.10499 
0.51875 0.112105 
0.52 0.11916 
0.52125 0.126153 
0.5225 0.133084 
0.52375 0.139951 
0.525 0.146753 
0.52625 0.153488 
0.5275 0.160154 
0.52875 0.166752 
0.53 0.173279 
0.53125 0.179734 
0.5325 0.186116 
0.53375 0.192424 
0.535 0.198657 
0.53625 0.204813 
0.5375 0.210892 
0.53875 0.216892 
0.54 0.222813 
0.54125 0.228654 
0.5425 0.234412 
0.54375 0.240089 
0.545 0.245682 
0.54625 0.251191 
0.5475 0.256614 
0.54875 0.261952 
0.55 0.267203 
0.55125 0.272367 
0.5525 0.277442 
0.55375 0.282428 
0.555 0.287325 
0.55625 0.292131 
0.5575 0.296846 
0.55875 0.30147 
0.56 0.306001 
0.56125 0.310439 
0.5625 0.314784 
0.56375 0.319035 
0.565 0.323191 
0.56625 0.327253 
0.5675 0.331219 
0.56875 0.335089 
0.57 0.338863 
0.57125 0.34254 
0.5725 0.34612 
0.57375 0.349603 
0.575 0.352988 
0.57625 0.356275 
0.5775 0.359464 
0.57875 0.362554 
0.58 0.365545 
0.58125 0.368437 
0.5825 0.37123 
0.58375 0.373924 
0.585 0.376518 
0.58625 0.379012 
0.5875 0.381407 
0.58875 0.383702 
0.59 0.385896 
0.59125 0.387991 
0.5925 0.389985 
0.59375 0.39188 
0.595 0.393674 
0.59625 0.395369 
0.5975 0.396963 
0.59875 0.398457 
0.6 0.399852 
0.60125 0.401147 
0.6025 0.402342 
0.60375 0.403438 
0.605 0.404434 
0.60625 0.405331 
0.6075 0.406129 
0.60875 0.406828 
0.61 0.407429 
0.61125 0.407932 
0.6125 0.408336 
0.61375 0.408643 
0.615 0.408852 
0.61625 0.408964 
0.6175 0.408979 
0.61875 0.408898 
0.62 0.408721 
0.62125 0.408447 
0.6225 0.408079 
0.62375 0.407615 
0.625 0.407057 
0.62625 0.406405 
0.6275 0.405659 
0.62875 0.40482 
0.63 0.403888 
0.63125 0.402864 
0.6325 0.401749 
0.63375 0.400542 
0.635 0.399245 
0.63625 0.397857 
0.6375 0.39638 
0.63875 0.394814 
0.64 0.39316 
0.64125 0.391418 
0.6425 0.389589 
0.64375 0.387673 
0.645 0.385672 
0.64625 0.383585 
0.6475 0.381414 
0.64875 0.37916 
0.65 0.376822 
0.65125 0.374401 
0.6525 0.371899 
0.65375 0.369316 
0.655 0.366653 
0.65625 0.363911 
0.6575 0.361089 
0.65875 0.35819 
0.66 0.355214 
0.66125 0.352161 
0.6625 0.349033 
0.66375 0.345831 
0.665 0.342554 
0.66625 0.339204 
0.6675 0.335783 
0.66875 0.33229 
0.67 0.328726 
0.67125 0.325093 
0.6725 0.321392 
0.67375 0.317622 
0.675 0.313786 
0.67625 0.309884 
0.6775 0.305917 
0.67875 0.301886 
0.68 0.297791 
0.68125 0.293635 
0.6825 0.289417 
0.68375 0.285139 
0.685 0.280802 
0.68625 0.276407 
0.6875 0.271954 
0.68875 0.267445 
0.69 0.262881 
0.69125 0.258263 
0.6925 0.253591 
0.69375 0.248867 
0.695 0.244092 
0.69625 0.239267 
0.6975 0.234393 
0.69875 0.229471 
0.7 0.224502 
0.70125 0.219486 
0.7025 0.214427 
0.70375 0.209323 
0.705 0.204177 
0.70625 0.198989 
0.7075 0.19376 
0.70875 0.188493 
0.71 0.183187 
0.71125 0.177843 
0.7125 0.172464 
0.71375 0.16705 
0.715 0.161602 
0.71625 0.156121 
0.7175 0.150609 
0.71875 0.145067 
0.72 0.139495 
0.72125 0.133895 
0.7225 0.128268 
0.72375 0.122615 
0.725 0.116937 
0.72625 0.111236 
0.7275 0.105513 
0.72875 0.0997682 
0.73 0.0940035 
0.73125 0.08822 
0.7325 0.0824187 
0.73375 0.0766009 
0.735 0.0707677 
0.73625 0.0649203 
0.7375 0.0590599 
0.73875 0.0531877 
0.74 0.0473048 
0.74125 0.0414125 
0.7425 0.0355118 
0.74375 0.0296041 
0.745 0.0236904 
0.74625 0.0177719 
0.7475 0.0118499 
0.74875 0.00592555 
0.75 8.95117e-16 
0.75125 -0.00592555 
0.7525 -0.0118499 
0.75375 -0.0177719 
0.755 -0.0236904 
0.75625 -0.0296041 
0.7575 -0.0355118 
0.75875 -0.0414125 
0.76 -0.0473048 
0.76125 -0.0531877 
0.7625 -0.0590599 
0.76375 -0.0649203 
0.765 -0.0707677 
0.76625 -0.0766009 
0.7675 -0.0824187 
0.76875 -0.08822 
0.77 -0.0940035 
0.77125 -0.0997682 
0.7725 -0.105513 
0.77375 -0.111236 
0.775 -0.116937 
0.77625 -0.122615 
0.7775 -0.128268 
0.77875 -0.133895 
0.78 -0.139495 
0.78125 -0.145067 
0.7825 -0.150609 
0.78375 -0.156121 
0.785 -0.161602 
0.78625 -0.16705 
0.7875 -0.172464 
0.78875 -0.177843 
0.79 -0.183187 
0.79125 -0.188493 
0.7925 -0.19376 
0.79375 -0.198989 
0.795 -0.204177 
0.79625 -0.209323 
0.7975 -0.214427 
0.79875 -0.219486 
0.8 -0.224502 
0.80125 -0.229471 
0.8025 -0.234393 
0.80375 -0.239267 
0.805 -0.244092 
0.80625 -0.248867 
0.8075 -0.253591 
0.80875 -0.258263 
0.81 -0.262881 
0.81125 -0.267445 
0.8125 -0.271954 
0.81375 -0.276407 
0.815 -0.280802 
0.81625 -0.285139 
0.8175 -0.289417 
0.81875 -0.293635 
0.82 -0.297791 
0.82125 -0.301886 
0.8225 -0.305917 
0.82375 -0.309884 
0.825 -0.313786 
0.82625 -0.317622 
0.8275 -0.321392 
0.82875 -0.325093 
0.83 -0.328726 
0.83125 -0.33229 
0.8325 -0.335783 
0.83375 -0.339204 
0.835 -0.342554 
0.83625 -0.345831 
0.8375 -0.349033 
0.83875 -0.352161 
0.84 -0.355214 
0.84125 -0.35819 
0.8425 -0.361089 
0.84375 -0.363911 
0.845 -0.366653 
0.84625 -0.369316 
0.8475 -0.371899 
0.84875 -0.374401 
0.85 -0.376822 
0.85125 -0.37916 
0.8525 -0.381414 
0.85375 -0.383585 
0.855 -0.385672 
0.85625 -0.387673 
0.8575 -0.389589 
0.85875 -0.391418 
0.86 -0.39316 
0.86125 -0.394814 
0.8625 -0.39638 
0.86375 -0.397857 
0.865 -0.399245 
0.86625 -0.400542 
0.8675 -0.401749 
0.86875 -0.402864 
0.87 -0.403888 
0.87125 -0.40482 
0.8725 -0.405659 
0.87375 -0.406405 
0.875 -0.407057 
0.87625 -0.407615 
0.8775 -0.408079 
0.87875 -0.408447 
0.88 -0.408721 
0.88125 -0.408898 
0.8825 -0.408979 
0.88375 -0.408964 
0.885 -0.408852 
0.88625 -0.408643 
0.8875 -0.408336 
0.88875 -0.407932 
0.89 -0.407429 
0.89125 -0.406828 
0.8925 -0.406129 
0.89375 -0.405331 
0.895 -0.404434 
0.89625 -0.403438 
0.8975 -0.402342 
0.89875 -0.401147 
0.9 -0.399852 
0.90125 -0.398457 
0.9025 -0.396963 
0.90375 -0.395369 
0.905 -0.393674 
0.90625 -0.39188 
0.9075 -0.389985 
0.90875 -0.387991 
0.91 -0.385896 
0.91125 -0.383702 
0.9125 -0.381407 
0.91375 -0.379012 
0.915 -0.376518 
0.91625 -0.373924 
0.9175 -0.37123 
0.91875 -0.368437 
0.92 -0.365545 
0.92125 -0.362554 
0.9225 -0.359464 
0.92375 -0.356275 
0.925 -0.352988 
0.92625 -0.349603 
0.9275 -0.34612 
0.92875 -0.34254 
0.93 -0.338863 
0.93125 -0.335089 
0.9325 -0.331219 
0.93375 -0.327253 
0.935 -0.323191 
0.93625 -0.319035 
0.9375 -0.314784 
0.93875 -0.310439 
0.94 -0.306001 
0.94125 -0.30147 
0.9425 -0.296846 
0.94375 -0.292131 
0.945 -0.287325 
0.94625 -0.282428 
0.9475 -0.277442 
0.94875 -0.272367 
0.95 -0.267203 
0.95125 -0.261952 
0.9525 -0.256614 
0.95375 -0.251191 
0.955 -0.245682 
0.95625 -0.240089 
0.9575 -0.234412 
0.95875 -0.228654 
0.96 -0.222813 
0.96125 -0.216892 
0.9625 -0.210892 
0.96375 -0.204813 
0.965 -0.198657 
0.96625 -0.192424 
0.9675 -0.186116 
0.96875 -0.179734 
0.97 -0.173279 
0.97125 -0.166752 
0.9725 -0.160154 
0.97375 -0.153488 
0.975 -0.146753 
0.97625 -0.139951 
0.9775 -0.133084 
0.97875 -0.126153 
0.98 -0.11916 
0.98125 -0.112105 
0.9825 -0.10499 
0.98375 -0.0978171 
0.985 -0.0905874 
0.98625 -0.0833025 
0.9875 -0.075964 
0.98875 -0.0685735 
0.99 -0.0611326 
0.99125 -0.0536431 
0.9925 -0.0461065 
0.99375 -0.0385247 
0.995 -0.0308994 
0.99625 -0.0232324 
0.9975 -0.0155256 
0.99875 -0.00778084 
1 0 


