# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_7> 
0 0 
0.00125 0.00529941 
0.0025 0.0100101 
0.00375 0.0141548 
0.005 0.0177557 
0.00625 0.0208345 
0.0075 0.0234125 
0.00875 0.0255105 
0.01 0.027149 
0.01125 0.0283478 
0.0125 0.0291264 
0.01375 0.0295038 
0.015 0.0294988 
0.01625 0.0291295 
0.0175 0.0284137 
0.01875 0.0273687 
0.02 0.0260115 
0.02125 0.0243587 
0.0225 0.0224264 
0.02375 0.0202304 
0.025 0.0177861 
0.02625 0.0151084 
0.0275 0.0122119 
0.02875 0.00911095 
0.03 0.00581935 
0.03125 0.00235063 
0.0325 -0.00128209 
0.03375 -0.00506601 
0.035 -0.00898867 
0.03625 -0.013038 
0.0375 -0.0172022 
0.03875 -0.0214699 
0.04 -0.02583 
0.04125 -0.0302718 
0.0425 -0.0347847 
0.04375 -0.0393586 
0.045 -0.0439838 
0.04625 -0.0486508 
0.0475 -0.0533502 
0.04875 -0.0580733 
0.05 -0.0628114 
0.05125 -0.0675563 
0.0525 -0.0722997 
0.05375 -0.0770341 
0.055 -0.0817519 
0.05625 -0.0864459 
0.0575 -0.0911092 
0.05875 -0.0957351 
0.06 -0.100317 
0.06125 -0.104849 
0.0625 -0.109326 
0.06375 -0.11374 
0.065 -0.118088 
0.06625 -0.122364 
0.0675 -0.126562 
0.06875 -0.130679 
0.07 -0.13471 
0.07125 -0.13865 
0.0725 -0.142495 
0.07375 -0.146242 
0.075 -0.149887 
0.07625 -0.153427 
0.0775 -0.156857 
0.07875 -0.160176 
0.08 -0.163381 
0.08125 -0.166469 
0.0825 -0.169437 
0.08375 -0.172283 
0.085 -0.175005 
0.08625 -0.177602 
0.0875 -0.180071 
0.08875 -0.182411 
0.09 -0.18462 
0.09125 -0.186698 
0.0925 -0.188643 
0.09375 -0.190455 
0.095 -0.192132 
0.09625 -0.193674 
0.0975 -0.19508 
0.09875 -0.196351 
0.1 -0.197486 
0.10125 -0.198485 
0.1025 -0.199348 
0.10375 -0.200075 
0.105 -0.200666 
0.10625 -0.201123 
0.1075 -0.201445 
0.10875 -0.201634 
0.11 -0.20169 
0.11125 -0.201614 
0.1125 -0.201407 
0.11375 -0.20107 
0.115 -0.200604 
0.11625 -0.200011 
0.1175 -0.199292 
0.11875 -0.198449 
0.12 -0.197483 
0.12125 -0.196397 
0.1225 -0.19519 
0.12375 -0.193866 
0.125 -0.192427 
0.12625 -0.190874 
0.1275 -0.18921 
0.12875 -0.187436 
0.13 -0.185554 
0.13125 -0.183568 
0.1325 -0.18148 
0.13375 -0.179291 
0.135 -0.177004 
0.13625 -0.174622 
0.1375 -0.172147 
0.13875 -0.169582 
0.14 -0.166929 
0.14125 -0.164192 
0.1425 -0.161372 
0.14375 -0.158473 
0.145 -0.155497 
0.14625 -0.152447 
0.1475 -0.149326 
0.14875 -0.146137 
0.15 -0.142883 
0.15125 -0.139567 
0.1525 -0.136191 
0.15375 -0.132759 
0.155 -0.129274 
0.15625 -0.125738 
0.1575 -0.122154 
0.15875 -0.118527 
0.16 -0.114858 
0.16125 -0.111151 
0.1625 -0.107409 
0.16375 -0.103634 
0.165 -0.0998304 
0.16625 -0.0960007 
0.1675 -0.092148 
0.16875 -0.0882753 
0.17 -0.0843857 
0.17125 -0.0804822 
0.1725 -0.0765678 
0.17375 -0.0726455 
0.175 -0.0687184 
0.17625 -0.0647894 
0.1775 -0.0608615 
0.17875 -0.0569376 
0.18 -0.0530206 
0.18125 -0.0491135 
0.1825 -0.0452191 
0.18375 -0.0413403 
0.185 -0.0374799 
0.18625 -0.0336407 
0.1875 -0.0298256 
0.18875 -0.0260371 
0.19 -0.0222782 
0.19125 -0.0185514 
0.1925 -0.0148593 
0.19375 -0.0112047 
0.195 -0.00759 
0.19625 -0.00401781 
0.1975 -0.000490623 
0.19875 0.00298912 
0.2 0.006419 
0.20125 0.00979664 
0.2025 0.0131197 
0.20375 0.016386 
0.205 0.0195932 
0.20625 0.0227391 
0.2075 0.0258216 
0.20875 0.0288386 
