# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_4> 
0.73625 -0.295768 
0.7375 -0.290718 
0.73875 -0.285588 
0.74 -0.280379 
0.74125 -0.275092 
0.7425 -0.26973 
0.74375 -0.264294 
0.745 -0.258784 
0.74625 -0.253204 
0.7475 -0.247554 
0.74875 -0.241836 
0.75 -0.236051 
0.75125 -0.230201 
0.7525 -0.224288 
0.75375 -0.218313 
0.755 -0.212279 
0.75625 -0.206186 
0.7575 -0.200036 
0.75875 -0.193831 
0.76 -0.187573 
0.76125 -0.181263 
0.7625 -0.174903 
0.76375 -0.168495 
0.765 -0.162041 
0.76625 -0.155542 
0.7675 -0.149001 
0.76875 -0.142418 
0.77 -0.135796 
0.77125 -0.129137 
0.7725 -0.122442 
0.77375 -0.115713 
0.775 -0.108953 
0.77625 -0.102162 
0.7775 -0.0953435 
0.77875 -0.0884984 
0.78 -0.0816289 
0.78125 -0.0747368 
0.7825 -0.067824 
0.78375 -0.0608925 
0.785 -0.0539442 
0.78625 -0.0469809 
0.7875 -0.0400047 
0.78875 -0.0330173 
0.79 -0.0260209 
0.79125 -0.0190173 
0.7925 -0.0120084 
0.79375 -0.00499629 
0.795 0.00201717 
0.79625 0.00903 
0.7975 0.0160402 
0.79875 0.0230459 
0.8 0.030045 
0.80125 0.0370356 
0.8025 0.0440158 
0.80375 0.0509835 
0.805 0.0579367 
0.80625 0.0648735 
0.8075 0.071792 
0.80875 0.07869 
0.81 0.0855657 
0.81125 0.0924171 
0.8125 0.0992422 
0.81375 0.106039 
0.815 0.112805 
0.81625 0.11954 
0.8175 0.12624 
0.81875 0.132904 
0.82 0.13953 
0.82125 0.146115 
0.8225 0.152659 
0.82375 0.159159 
0.825 0.165612 
0.82625 0.172018 
0.8275 0.178374 
0.82875 0.184679 
0.83 0.190929 
0.83125 0.197124 
0.8325 0.203262 
0.83375 0.20934 
0.835 0.215357 
0.83625 0.221311 
0.8375 0.227199 
0.83875 0.233021 
0.84 0.238774 
0.84125 0.244457 
0.8425 0.250067 
0.84375 0.255602 
0.845 0.261062 
0.84625 0.266444 
0.8475 0.271746 
0.84875 0.276966 
0.85 0.282104 
0.85125 0.287157 
0.8525 0.292122 
0.85375 0.297 
0.855 0.301787 
0.85625 0.306483 
0.8575 0.311085 
0.85875 0.315592 
0.86 0.320003 
0.86125 0.324315 
0.8625 0.328527 
0.86375 0.332637 
0.865 0.336645 
0.86625 0.340547 
0.8675 0.344344 
0.86875 0.348033 
0.87 0.351612 
0.87125 0.355081 
0.8725 0.358438 
0.87375 0.361681 
0.875 0.36481 
0.87625 0.367822 
0.8775 0.370716 
0.87875 0.373492 
0.88 0.376147 
0.88125 0.378681 
0.8825 0.381091 
0.88375 0.383378 
0.885 0.38554 
0.88625 0.387574 
0.8875 0.389482 
0.88875 0.39126 
0.89 0.392909 
0.89125 0.394427 
0.8925 0.395813 
0.89375 0.397066 
0.895 0.398185 
0.89625 0.399169 
0.8975 0.400018 
0.89875 0.400729 
0.9 0.401304 
0.90125 0.401739 
0.9025 0.402036 
0.90375 0.402193 
0.905 0.402209 
0.90625 0.402084 
0.9075 0.401816 
0.90875 0.401406 
0.91 0.400853 
0.91125 0.400157 
0.9125 0.399316 
0.91375 0.39833 
0.915 0.397199 
0.91625 0.395922 
0.9175 0.3945 
0.91875 0.392931 
0.92 0.391216 
0.92125 0.389354 
0.9225 0.387345 
0.92375 0.385189 
0.925 0.382886 
0.92625 0.380436 
0.9275 0.377838 
0.92875 0.375093 
0.93 0.3722 
0.93125 0.369161 
0.9325 0.365974 
0.93375 0.362641 
0.935 0.359161 
0.93625 0.355535 
0.9375 0.351763 
0.93875 0.347845 
0.94 0.343782 
0.94125 0.339575 
0.9425 0.335223 
0.94375 0.330728 
0.945 0.32609 
0.94625 0.321309 
0.9475 0.316388 
0.94875 0.311325 
0.95 0.306123 
0.95125 0.300781 
0.9525 0.295301 
0.95375 0.289685 
0.955 0.283932 
0.95625 0.278045 
0.9575 0.272023 
0.95875 0.265869 
0.96 0.259584 
0.96125 0.253169 
0.9625 0.246626 
0.96375 0.239955 
0.965 0.233159 
0.96625 0.226239 
0.9675 0.219196 
0.96875 0.212033 
0.97 0.204751 
0.97125 0.197352 
0.9725 0.189837 
0.97375 0.18221 
0.975 0.174471 
0.97625 0.166622 
0.9775 0.158667 
0.97875 0.150607 
0.98 0.142444 
0.98125 0.134181 
0.9825 0.12582 
0.98375 0.117364 
0.985 0.108815 
0.98625 0.100175 
0.9875 0.0914482 
0.98875 0.0826363 
0.99 0.0737424 
0.99125 0.0647693 
0.9925 0.0557201 
0.99375 0.0465977 
0.995 0.0374053 
0.99625 0.028146 
0.9975 0.0188231 
0.99875 0.00944001 
1 0 


