# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_7> 
0 0 
0.00125 -0.0074079 
0.0025 -0.00937114 
0.00375 -0.00623218 
0.005 0.0016774 
0.00625 0.0140367 
0.0075 0.0305353 
0.00875 0.0508732 
0.01 0.0747601 
0.01125 0.101916 
0.0125 0.132071 
0.01375 0.164963 
0.015 0.200341 
0.01625 0.237962 
0.0175 0.277594 
0.01875 0.31901 
0.02 0.361995 
0.02125 0.406341 
0.0225 0.451849 
0.02375 0.498326 
0.025 0.545589 
0.02625 0.593463 
0.0275 0.641778 
0.02875 0.690373 
0.03 0.739095 
0.03125 0.787796 
0.0325 0.836337 
0.03375 0.884585 
0.035 0.932412 
0.03625 0.979698 
0.0375 1.02633 
0.03875 1.0722 
0.04 1.1172 
0.04125 1.16125 
0.0425 1.20424 
0.04375 1.2461 
0.045 1.28674 
0.04625 1.32609 
0.0475 1.36408 
0.04875 1.40064 
0.05 1.43572 
0.05125 1.46927 
0.0525 1.50122 
0.05375 1.53155 
0.055 1.56019 
0.05625 1.58712 
0.0575 1.61231 
0.05875 1.63572 
0.06 1.65733 
0.06125 1.67712 
0.0625 1.69506 
0.06375 1.71115 
0.065 1.72538 
0.06625 1.73772 
0.0675 1.74819 
0.06875 1.75678 
0.07 1.76348 
0.07125 1.76831 
0.0725 1.77127 
0.07375 1.77236 
0.075 1.77161 
0.07625 1.76902 
0.0775 1.76462 
0.07875 1.75841 
0.08 1.75042 
0.08125 1.74068 
0.0825 1.7292 
0.08375 1.71602 
0.085 1.70117 
0.08625 1.68466 
0.0875 1.66655 
0.08875 1.64685 
0.09 1.62561 
0.09125 1.60285 
0.0925 1.57863 
0.09375 1.55297 
0.095 1.52591 
0.09625 1.49751 
0.0975 1.46779 
0.09875 1.43681 
0.1 1.4046 
0.10125 1.37121 
0.1025 1.33668 
0.10375 1.30107 
0.105 1.26441 
0.10625 1.22676 
0.1075 1.18816 
0.10875 1.14866 
0.11 1.10832 
0.11125 1.06716 
0.1125 1.02526 
0.11375 0.982645 
0.115 0.939378 
0.11625 0.895504 
0.1175 0.851074 
0.11875 0.806135 
0.12 0.760737 
0.12125 0.714931 
0.1225 0.668763 
0.12375 0.622284 
0.125 0.575542 
0.12625 0.528585 
0.1275 0.481461 
0.12875 0.434218 
0.13 0.386902 
0.13125 0.339561 
0.1325 0.292242 
0.13375 0.244989 
0.135 0.197848 
0.13625 0.150864 
0.1375 0.10408 
0.13875 0.0575415 
0.14 0.0112896 
0.14125 -0.034633 
0.1425 -0.080185 
0.14375 -0.125326 
0.145 -0.170015 
0.14625 -0.214215 
0.1475 -0.257885 
0.14875 -0.30099 
0.15 -0.343492 
0.15125 -0.385356 
0.1525 -0.426547 
0.15375 -0.467031 
0.155 -0.506775 
0.15625 -0.545746 
0.1575 -0.583915 
0.15875 -0.621251 
0.16 -0.657724 
0.16125 -0.693307 
0.1625 -0.727973 
0.16375 -0.761696 
0.165 -0.79445 
0.16625 -0.826211 
0.1675 -0.856958 
0.16875 -0.886667 
0.17 -0.915319 
0.17125 -0.942893 
0.1725 -0.96937 
0.17375 -0.994734 
0.175 -1.01897 
0.17625 -1.04206 
0.1775 -1.06398 
0.17875 -1.08474 
0.18 -1.10431 
0.18125 -1.12269 
0.1825 -1.13985 
0.18375 -1.15581 
0.185 -1.17054 
0.18625 -1.18404 
0.1875 -1.19631 
0.18875 -1.20734 
0.19 -1.21712 
0.19125 -1.22567 
0.1925 -1.23296 
0.19375 -1.23901 
0.195 -1.24381 
0.19625 -1.24737 
0.1975 -1.24969 
0.19875 -1.25077 
0.2 -1.25062 
0.20125 -1.24925 
0.2025 -1.24665 
