# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_4> 
0 0 
0.00125 0.0606097 
0.0025 0.117792 
0.00375 0.171651 
0.005 0.222292 
0.00625 0.269816 
0.0075 0.314322 
0.00875 0.355907 
0.01 0.394669 
0.01125 0.4307 
0.0125 0.464092 
0.01375 0.494937 
0.015 0.52332 
0.01625 0.549331 
0.0175 0.573052 
0.01875 0.594567 
0.02 0.613958 
0.02125 0.631303 
0.0225 0.64668 
0.02375 0.660166 
0.025 0.671834 
0.02625 0.681758 
0.0275 0.690009 
0.02875 0.696657 
0.03 0.701768 
0.03125 0.705411 
0.0325 0.707649 
0.03375 0.708546 
0.035 0.708164 
0.03625 0.706563 
0.0375 0.703803 
0.03875 0.69994 
0.04 0.695031 
0.04125 0.68913 
0.0425 0.682291 
0.04375 0.674566 
0.045 0.666004 
0.04625 0.656657 
0.0475 0.64657 
0.04875 0.635792 
0.05 0.624367 
0.05125 0.612339 
0.0525 0.599752 
0.05375 0.586646 
0.055 0.573064 
0.05625 0.559043 
0.0575 0.544622 
0.05875 0.529838 
0.06 0.514727 
0.06125 0.499323 
0.0625 0.48366 
0.06375 0.467771 
0.065 0.451687 
0.06625 0.435439 
0.0675 0.419056 
0.06875 0.402566 
0.07 0.385997 
0.07125 0.369376 
0.0725 0.352728 
0.07375 0.336077 
0.075 0.319447 
0.07625 0.30286 
0.0775 0.28634 
0.07875 0.269906 
0.08 0.253578 
0.08125 0.237376 
0.0825 0.221319 
0.08375 0.205423 
0.085 0.189705 
0.08625 0.174182 
0.0875 0.158869 
0.08875 0.14378 
0.09 0.128928 
0.09125 0.114328 
0.0925 0.0999898 
0.09375 0.0859266 
0.095 0.0721488 
0.09625 0.0586666 
0.0975 0.0454895 
0.09875 0.0326264 
0.1 0.0200856 
0.10125 0.00787463 
0.1025 -0.00399937 
0.10375 -0.01553 
0.105 -0.0267113 
0.10625 -0.0375381 
0.1075 -0.0480056 
0.10875 -0.0581095 
0.11 -0.0678462 
0.11125 -0.0772124 
0.1125 -0.0862056 
0.11375 -0.0948234 
0.115 -0.103064 
