# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_0> 
0 0 
0.00125 -0.00555359 
0.0025 -0.0111071 
0.00375 -0.0166604 
0.005 -0.0222135 
0.00625 -0.0277663 
0.0075 -0.0333186 
0.00875 -0.0388703 
0.01 -0.0444215 
0.01125 -0.049972 
0.0125 -0.0555218 
0.01375 -0.0610707 
0.015 -0.0666186 
0.01625 -0.0721655 
0.0175 -0.0777113 
0.01875 -0.0832559 
0.02 -0.0887992 
0.02125 -0.0943412 
0.0225 -0.0998817 
0.02375 -0.105421 
0.025 -0.110958 
0.02625 -0.116494 
0.0275 -0.122027 
0.02875 -0.127559 
0.03 -0.133089 
0.03125 -0.138617 
0.0325 -0.144143 
0.03375 -0.149667 
0.035 -0.155188 
0.03625 -0.160707 
0.0375 -0.166223 
0.03875 -0.171737 
0.04 -0.177248 
0.04125 -0.182756 
0.0425 -0.188262 
0.04375 -0.193765 
0.045 -0.199264 
0.04625 -0.204761 
0.0475 -0.210255 
0.04875 -0.215745 
0.05 -0.221232 
0.05125 -0.226715 
0.0525 -0.232195 
0.05375 -0.237672 
0.055 -0.243144 
0.05625 -0.248613 
0.0575 -0.254079 
0.05875 -0.25954 
0.06 -0.264997 
0.06125 -0.27045 
0.0625 -0.275899 
0.06375 -0.281344 
0.065 -0.286784 
0.06625 -0.292221 
0.0675 -0.297652 
0.06875 -0.303079 
0.07 -0.308501 
0.07125 -0.313919 
0.0725 -0.319331 
0.07375 -0.324739 
0.075 -0.330142 
0.07625 -0.335539 
0.0775 -0.340932 
0.07875 -0.346319 
0.08 -0.351701 
0.08125 -0.357077 
0.0825 -0.362448 
0.08375 -0.367813 
0.085 -0.373173 
0.08625 -0.378527 
0.0875 -0.383875 
0.08875 -0.389217 
0.09 -0.394553 
0.09125 -0.399883 
0.0925 -0.405207 
0.09375 -0.410525 
0.095 -0.415836 
0.09625 -0.421141 
0.0975 -0.426439 
0.09875 -0.431731 
0.1 -0.437016 
0.10125 -0.442294 
0.1025 -0.447566 
0.10375 -0.452831 
0.105 -0.458088 
0.10625 -0.463339 
0.1075 -0.468583 
0.10875 -0.473819 
0.11 -0.479048 
0.11125 -0.484269 
0.1125 -0.489483 
0.11375 -0.49469 
0.115 -0.499889 
0.11625 -0.50508 
0.1175 -0.510264 
0.11875 -0.515439 
0.12 -0.520607 
0.12125 -0.525766 
0.1225 -0.530918 
0.12375 -0.536061 
0.125 -0.541196 
0.12625 -0.546323 
0.1275 -0.551441 
0.12875 -0.556551 
0.13 -0.561652 
0.13125 -0.566744 
0.1325 -0.571828 
0.13375 -0.576903 
0.135 -0.581969 
0.13625 -0.587026 
0.1375 -0.592074 
0.13875 -0.597113 
0.14 -0.602143 
0.14125 -0.607163 
0.1425 -0.612174 
0.14375 -0.617176 
0.145 -0.622168 
0.14625 -0.62715 
0.1475 -0.632123 
0.14875 -0.637086 
0.15 -0.64204 
0.15125 -0.646983 
0.1525 -0.651916 
0.15375 -0.65684 
0.155 -0.661753 
0.15625 -0.666656 
0.1575 -0.671548 
0.15875 -0.676431 
0.16 -0.681303 
0.16125 -0.686164 
0.1625 -0.691015 
0.16375 -0.695855 
0.165 -0.700684 
0.16625 -0.705503 
0.1675 -0.710311 
0.16875 -0.715108 
0.17 -0.719893 
0.17125 -0.724668 
0.1725 -0.729431 
0.17375 -0.734184 
0.175 -0.738925 
0.17625 -0.743654 
0.1775 -0.748372 
0.17875 -0.753079 
0.18 -0.757774 
0.18125 -0.762457 
0.1825 -0.767128 
0.18375 -0.771788 
0.185 -0.776436 
0.18625 -0.781071 
0.1875 -0.785695 
0.18875 -0.790307 
0.19 -0.794906 
0.19125 -0.799493 
0.1925 -0.804068 
0.19375 -0.80863 
0.195 -0.81318 
0.19625 -0.817718 
0.1975 -0.822242 
0.19875 -0.826755 
0.2 -0.831254 
0.20125 -0.83574 
0.2025 -0.840214 
0.20375 -0.844675 
0.205 -0.849122 
0.20625 -0.853557 
0.2075 -0.857978 
0.20875 -0.862387 
0.21 -0.866781 
0.21125 -0.871163 
0.2125 -0.875531 
0.21375 -0.879886 
0.215 -0.884227 
0.21625 -0.888554 
0.2175 -0.892868 
0.21875 -0.897168 
0.22 -0.901454 
0.22125 -0.905726 
0.2225 -0.909984 
0.22375 -0.914228 
0.225 -0.918458 
0.22625 -0.922674 
0.2275 -0.926876 
0.22875 -0.931063 
0.23 -0.935236 
0.23125 -0.939395 
0.2325 -0.943539 
0.23375 -0.947668 
0.235 -0.951783 
0.23625 -0.955884 
0.2375 -0.959969 
0.23875 -0.96404 
0.24 -0.968096 
0.24125 -0.972137 
0.2425 -0.976163 
0.24375 -0.980174 
0.245 -0.984169 
0.24625 -0.98815 
0.2475 -0.992115 
0.24875 -0.996065 
0.25 -1 
0.25125 -1.00392 
0.2525 -1.00782 
0.25375 -1.01171 
0.255 -1.01558 
0.25625 -1.01944 
0.2575 -1.02328 
0.25875 -1.02711 
0.26 -1.03092 
0.26125 -1.03471 
0.2625 -1.03849 
0.26375 -1.04225 
0.265 -1.046 
0.26625 -1.04973 
0.2675 -1.05344 
0.26875 -1.05714 
0.27 -1.06082 
0.27125 -1.06448 
0.2725 -1.06813 
0.27375 -1.07176 
0.275 -1.07538 
0.27625 -1.07897 
0.2775 -1.08256 
0.27875 -1.08612 
0.28 -1.08967 
0.28125 -1.0932 
0.2825 -1.09672 
0.28375 -1.10021 
0.285 -1.1037 
0.28625 -1.10716 
0.2875 -1.11061 
0.28875 -1.11404 
0.29 -1.11745 
0.29125 -1.12084 
0.2925 -1.12422 
0.29375 -1.12758 
0.295 -1.13092 
0.29625 -1.13425 
0.2975 -1.13756 
0.29875 -1.14085 
0.3 -1.14412 
0.30125 -1.14738 
0.3025 -1.15062 
0.30375 -1.15384 
0.305 -1.15704 
0.30625 -1.16022 
0.3075 -1.16339 
0.30875 -1.16654 
0.31 -1.16967 
0.31125 -1.17278 
0.3125 -1.17588 
0.31375 -1.17895 
0.315 -1.18201 
0.31625 -1.18505 
0.3175 -1.18807 
0.31875 -1.19108 
0.32 -1.19406 
0.32125 -1.19703 
0.3225 -1.19997 
0.32375 -1.2029 
0.325 -1.20582 
0.32625 -1.20871 
0.3275 -1.21158 
0.32875 -1.21444 
0.33 -1.21727 
0.33125 -1.22009 
0.3325 -1.22289 
0.33375 -1.22567 
0.335 -1.22843 
0.33625 -1.23117 
0.3375 -1.2339 
0.33875 -1.2366 
0.34 -1.23928 
0.34125 -1.24195 
0.3425 -1.2446 
0.34375 -1.24723 
0.345 -1.24983 
0.34625 -1.25242 
0.3475 -1.25499 
0.34875 -1.25754 
0.35 -1.26007 
0.35125 -1.26259 
0.3525 -1.26508 
0.35375 -1.26755 
0.355 -1.27 
0.35625 -1.27244 
0.3575 -1.27485 
0.35875 -1.27724 
0.36 -1.27962 
0.36125 -1.28197 
0.3625 -1.28431 
0.36375 -1.28662 
0.365 -1.28892 
0.36625 -1.29119 
0.3675 -1.29345 
0.36875 -1.29569 
0.37 -1.2979 
0.37125 -1.3001 
0.3725 -1.30227 
0.37375 -1.30443 
0.375 -1.30656 
0.37625 -1.30868 
0.3775 -1.31077 
0.37875 -1.31285 
0.38 -1.3149 
0.38125 -1.31694 
0.3825 -1.31895 
0.38375 -1.32094 
0.385 -1.32292 
0.38625 -1.32487 
0.3875 -1.3268 
0.38875 -1.32871 
0.39 -1.33061 
0.39125 -1.33248 
0.3925 -1.33433 
0.39375 -1.33616 
0.395 -1.33797 
0.39625 -1.33976 
0.3975 -1.34152 
0.39875 -1.34327 
0.4 -1.345 
0.40125 -1.3467 
0.4025 -1.34839 
0.40375 -1.35005 
0.405 -1.3517 
0.40625 -1.35332 
0.4075 -1.35492 
0.40875 -1.3565 
0.41 -1.35806 
0.41125 -1.3596 
0.4125 -1.36112 
0.41375 -1.36261 
0.415 -1.36409 
0.41625 -1.36555 
0.4175 -1.36698 
0.41875 -1.36839 
0.42 -1.36978 
0.42125 -1.37115 
0.4225 -1.3725 
0.42375 -1.37383 
0.425 -1.37514 
0.42625 -1.37642 
0.4275 -1.37769 
0.42875 -1.37893 
0.43 -1.38015 
0.43125 -1.38136 
0.4325 -1.38254 
0.43375 -1.38369 
0.435 -1.38483 
0.43625 -1.38595 
0.4375 -1.38704 
0.43875 -1.38811 
0.44 -1.38916 
0.44125 -1.39019 
0.4425 -1.3912 
0.44375 -1.39219 
0.445 -1.39315 
0.44625 -1.3941 
0.4475 -1.39502 
0.44875 -1.39592 
0.45 -1.3968 
0.45125 -1.39766 
0.4525 -1.3985 
0.45375 -1.39931 
0.455 -1.4001 
0.45625 -1.40088 
0.4575 -1.40163 
0.45875 -1.40236 
0.46 -1.40306 
0.46125 -1.40375 
0.4625 -1.40441 
0.46375 -1.40505 
0.465 -1.40567 
0.46625 -1.40627 
0.4675 -1.40685 
0.46875 -1.4074 
0.47 -1.40794 
0.47125 -1.40845 
0.4725 -1.40894 
0.47375 -1.40941 
0.475 -1.40985 
0.47625 -1.41028 
0.4775 -1.41068 
0.47875 -1.41106 
0.48 -1.41142 
0.48125 -1.41176 
0.4825 -1.41208 
0.48375 -1.41237 
0.485 -1.41264 
0.48625 -1.41289 
0.4875 -1.41312 
0.48875 -1.41333 
0.49 -1.41352 
0.49125 -1.41368 
0.4925 -1.41382 
0.49375 -1.41394 
0.495 -1.41404 
0.49625 -1.41412 
0.4975 -1.41417 
0.49875 -1.4142 
0.5 -1.41421 


0.5 -1.41421 
0.50125 -1.4142 
0.5025 -1.41417 
0.50375 -1.41412 
0.505 -1.41404 
0.50625 -1.41394 
0.5075 -1.41382 
0.50875 -1.41368 
0.51 -1.41352 
0.51125 -1.41333 
0.5125 -1.41312 
0.51375 -1.41289 
0.515 -1.41264 
0.51625 -1.41237 
0.5175 -1.41208 
0.51875 -1.41176 
0.52 -1.41142 
0.52125 -1.41106 
0.5225 -1.41068 
0.52375 -1.41028 
0.525 -1.40985 
0.52625 -1.40941 
0.5275 -1.40894 
0.52875 -1.40845 
0.53 -1.40794 
0.53125 -1.4074 
0.5325 -1.40685 
0.53375 -1.40627 
0.535 -1.40567 
0.53625 -1.40505 
0.5375 -1.40441 
0.53875 -1.40375 
0.54 -1.40306 
0.54125 -1.40236 
0.5425 -1.40163 
0.54375 -1.40088 
0.545 -1.4001 
0.54625 -1.39931 
0.5475 -1.3985 
0.54875 -1.39766 
0.55 -1.3968 
0.55125 -1.39592 
0.5525 -1.39502 
0.55375 -1.3941 
0.555 -1.39315 
0.55625 -1.39219 
0.5575 -1.3912 
0.55875 -1.39019 
0.56 -1.38916 
0.56125 -1.38811 
0.5625 -1.38704 
0.56375 -1.38595 
0.565 -1.38483 
0.56625 -1.38369 
0.5675 -1.38254 
0.56875 -1.38136 
0.57 -1.38015 
0.57125 -1.37893 
0.5725 -1.37769 
0.57375 -1.37642 
0.575 -1.37514 
0.57625 -1.37383 
0.5775 -1.3725 
0.57875 -1.37115 
0.58 -1.36978 
0.58125 -1.36839 
0.5825 -1.36698 
0.58375 -1.36555 
0.585 -1.36409 
0.58625 -1.36261 
0.5875 -1.36112 
0.58875 -1.3596 
0.59 -1.35806 
0.59125 -1.3565 
0.5925 -1.35492 
0.59375 -1.35332 
0.595 -1.3517 
0.59625 -1.35005 
0.5975 -1.34839 
0.59875 -1.3467 
0.6 -1.345 
0.60125 -1.34327 
0.6025 -1.34152 
0.60375 -1.33976 
0.605 -1.33797 
0.60625 -1.33616 
0.6075 -1.33433 
0.60875 -1.33248 
0.61 -1.33061 
0.61125 -1.32871 
0.6125 -1.3268 
0.61375 -1.32487 
0.615 -1.32292 
0.61625 -1.32094 
0.6175 -1.31895 
0.61875 -1.31694 
0.62 -1.3149 
0.62125 -1.31285 
0.6225 -1.31077 
0.62375 -1.30868 
0.625 -1.30656 
0.62625 -1.30443 
0.6275 -1.30227 
0.62875 -1.3001 
0.63 -1.2979 
0.63125 -1.29569 
0.6325 -1.29345 
0.63375 -1.29119 
0.635 -1.28892 
0.63625 -1.28662 
0.6375 -1.28431 
0.63875 -1.28197 
0.64 -1.27962 
0.64125 -1.27724 
0.6425 -1.27485 
0.64375 -1.27244 
0.645 -1.27 
0.64625 -1.26755 
0.6475 -1.26508 
0.64875 -1.26259 
0.65 -1.26007 
0.65125 -1.25754 
0.6525 -1.25499 
0.65375 -1.25242 
0.655 -1.24983 
0.65625 -1.24723 
0.6575 -1.2446 
0.65875 -1.24195 
0.66 -1.23928 
0.66125 -1.2366 
0.6625 -1.2339 
0.66375 -1.23117 
0.665 -1.22843 
0.66625 -1.22567 
0.6675 -1.22289 
0.66875 -1.22009 
0.67 -1.21727 
0.67125 -1.21444 
0.6725 -1.21158 
0.67375 -1.20871 
0.675 -1.20582 
0.67625 -1.2029 
0.6775 -1.19997 
0.67875 -1.19703 
0.68 -1.19406 
0.68125 -1.19108 
0.6825 -1.18807 
0.68375 -1.18505 
0.685 -1.18201 
0.68625 -1.17895 
0.6875 -1.17588 
0.68875 -1.17278 
0.69 -1.16967 
0.69125 -1.16654 
0.6925 -1.16339 
0.69375 -1.16022 
0.695 -1.15704 
0.69625 -1.15384 
0.6975 -1.15062 
0.69875 -1.14738 
0.7 -1.14412 
0.70125 -1.14085 
0.7025 -1.13756 
0.70375 -1.13425 
0.705 -1.13092 
0.70625 -1.12758 
0.7075 -1.12422 
0.70875 -1.12084 
0.71 -1.11745 
0.71125 -1.11404 
0.7125 -1.11061 
0.71375 -1.10716 
0.715 -1.1037 
0.71625 -1.10021 
0.7175 -1.09672 
0.71875 -1.0932 
0.72 -1.08967 
0.72125 -1.08612 
0.7225 -1.08256 
0.72375 -1.07897 
0.725 -1.07538 
0.72625 -1.07176 
0.7275 -1.06813 
0.72875 -1.06448 
0.73 -1.06082 
0.73125 -1.05714 
0.7325 -1.05344 
0.73375 -1.04973 
0.735 -1.046 
0.73625 -1.04225 
0.7375 -1.03849 
0.73875 -1.03471 
0.74 -1.03092 
0.74125 -1.02711 
0.7425 -1.02328 
0.74375 -1.01944 
0.745 -1.01558 
0.74625 -1.01171 
0.7475 -1.00782 
0.74875 -1.00392 
0.75 -1 
0.75125 -0.996065 
0.7525 -0.992115 
0.75375 -0.98815 
0.755 -0.984169 
0.75625 -0.980174 
0.7575 -0.976163 
0.75875 -0.972137 
0.76 -0.968096 
0.76125 -0.96404 
0.7625 -0.959969 
0.76375 -0.955884 
0.765 -0.951783 
0.76625 -0.947668 
0.7675 -0.943539 
0.76875 -0.939395 
0.77 -0.935236 
0.77125 -0.931063 
0.7725 -0.926876 
0.77375 -0.922674 
0.775 -0.918458 
0.77625 -0.914228 
0.7775 -0.909984 
0.77875 -0.905726 
0.78 -0.901454 
0.78125 -0.897168 
0.7825 -0.892868 
0.78375 -0.888554 
0.785 -0.884227 
0.78625 -0.879886 
0.7875 -0.875531 
0.78875 -0.871163 
0.79 -0.866781 
0.79125 -0.862387 
0.7925 -0.857978 
0.79375 -0.853557 
0.795 -0.849122 
0.79625 -0.844675 
0.7975 -0.840214 
0.79875 -0.83574 
0.8 -0.831254 
0.80125 -0.826755 
0.8025 -0.822242 
0.80375 -0.817718 
0.805 -0.81318 
0.80625 -0.80863 
0.8075 -0.804068 
0.80875 -0.799493 
0.81 -0.794906 
0.81125 -0.790307 
0.8125 -0.785695 
0.81375 -0.781071 
0.815 -0.776436 
0.81625 -0.771788 
0.8175 -0.767128 
0.81875 -0.762457 
0.82 -0.757774 
0.82125 -0.753079 
0.8225 -0.748372 
0.82375 -0.743654 
0.825 -0.738925 
0.82625 -0.734184 
0.8275 -0.729431 
0.82875 -0.724668 
0.83 -0.719893 
0.83125 -0.715108 
0.8325 -0.710311 
0.83375 -0.705503 
0.835 -0.700684 
0.83625 -0.695855 
0.8375 -0.691015 
0.83875 -0.686164 
0.84 -0.681303 
0.84125 -0.676431 
0.8425 -0.671548 
0.84375 -0.666656 
0.845 -0.661753 
0.84625 -0.65684 
0.8475 -0.651916 
0.84875 -0.646983 
0.85 -0.64204 
0.85125 -0.637086 
0.8525 -0.632123 
0.85375 -0.62715 
0.855 -0.622168 
0.85625 -0.617176 
0.8575 -0.612174 
0.85875 -0.607163 
0.86 -0.602143 
0.86125 -0.597113 
0.8625 -0.592074 
0.86375 -0.587026 
0.865 -0.581969 
0.86625 -0.576903 
0.8675 -0.571828 
0.86875 -0.566744 
0.87 -0.561652 
0.87125 -0.556551 
0.8725 -0.551441 
0.87375 -0.546323 
0.875 -0.541196 
0.87625 -0.536061 
0.8775 -0.530918 
0.87875 -0.525766 
0.88 -0.520607 
0.88125 -0.515439 
0.8825 -0.510264 
0.88375 -0.50508 
0.885 -0.499889 
0.88625 -0.49469 
0.8875 -0.489483 
0.88875 -0.484269 
0.89 -0.479048 
0.89125 -0.473819 
0.8925 -0.468583 
0.89375 -0.463339 
0.895 -0.458088 
0.89625 -0.452831 
0.8975 -0.447566 
0.89875 -0.442294 
0.9 -0.437016 
0.90125 -0.431731 
0.9025 -0.426439 
0.90375 -0.421141 
0.905 -0.415836 
0.90625 -0.410525 
0.9075 -0.405207 
0.90875 -0.399883 
0.91 -0.394553 
0.91125 -0.389217 
0.9125 -0.383875 
0.91375 -0.378527 
0.915 -0.373173 
0.91625 -0.367813 
0.9175 -0.362448 
0.91875 -0.357077 
0.92 -0.351701 
0.92125 -0.346319 
0.9225 -0.340932 
0.92375 -0.335539 
0.925 -0.330142 
0.92625 -0.324739 
0.9275 -0.319331 
0.92875 -0.313919 
0.93 -0.308501 
0.93125 -0.303079 
0.9325 -0.297652 
0.93375 -0.292221 
0.935 -0.286784 
0.93625 -0.281344 
0.9375 -0.275899 
0.93875 -0.27045 
0.94 -0.264997 
0.94125 -0.25954 
0.9425 -0.254079 
0.94375 -0.248613 
0.945 -0.243144 
0.94625 -0.237672 
0.9475 -0.232195 
0.94875 -0.226715 
0.95 -0.221232 
0.95125 -0.215745 
0.9525 -0.210255 
0.95375 -0.204761 
0.955 -0.199264 
0.95625 -0.193765 
0.9575 -0.188262 
0.95875 -0.182756 
0.96 -0.177248 
0.96125 -0.171737 
0.9625 -0.166223 
0.96375 -0.160707 
